% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.750       112.59468    0.0034494629       249.44532
3.750       114.60530    0.0033541192       255.77781
3.750       116.61592    0.0032274346       259.29923
3.750       118.62654    0.0032076232       271.26839
3.750       120.63716    0.0030376251       270.17660
3.750       122.64778    0.0030308476       283.27836
3.750       124.65840    0.0029500818       289.51357
3.750       126.66902    0.0029669991       305.49131
3.750       128.67964    0.0028091432       303.23101
3.750       132.70087    0.0027964403       331.05271
3.750       136.72211    0.0025318498       327.81172
3.750       140.74335    0.0025402512       358.78196
3.750       144.76459    0.0024775031       380.77768
3.750       148.78583    0.0021462837       358.13114
3.750       152.80707    0.0021875330       395.41687
3.750       156.82831    0.0020298464       396.64939
3.750       160.84954    0.0019866785       418.84888
3.750       164.87078    0.0019798037       449.49357
3.750       168.89202    0.0017729668       432.71133
3.750       172.91326    0.0018153248       475.45508
3.750       176.93450    0.0017367371       487.35105
3.750       180.95574    0.0016805672       504.47915
3.750       184.97698    0.0015894632       509.65204
3.750       188.99821    0.0016341141       558.88922
3.750       193.01945    0.0016372259       596.46106
3.750       197.04069    0.0014384971       557.50275
3.750       201.06193    0.0014236323       586.21597
3.750       205.08317    0.0013233091       578.25795
3.750       209.10441    0.0013445295       622.77352
3.750       213.12565    0.0012754852       625.53671
3.750       217.14688    0.0012036264       624.34234
3.750       221.16812    0.0011773633       645.28020
3.750       225.18936    0.0011788943       682.00682
3.750       229.21060    0.0011096142       676.93406
3.750       233.23184    0.0010624339       682.86633
3.750       237.25308    0.0010595225       716.82973
3.750       241.27432    0.0010070010       716.52846
3.750       245.29555   0.00097506713       729.07769
3.750       249.31679   0.00097217341       763.25313
3.750       253.33803   0.00097474873       802.90491
3.750       257.35927   0.00092983358       802.96189
3.750       265.40175   0.00084426747       799.57949
3.750       273.44422   0.00079116140       819.48615
3.750       281.48670   0.00071253768       805.10355
3.750       289.52918   0.00078957432       970.82352
3.750       297.57166   0.00074545256       995.09595
3.750       305.61413   0.00063205472       913.99799
3.750       313.65661   0.00058587002       915.87219
3.750       321.69909   0.00060919376       1027.4843
3.750       329.74156   0.00059423678       1079.3216
3.750       337.78404   0.00052803018       1030.9709
3.750       345.82652   0.00053478630       1120.5350
3.750       353.86900   0.00050921740       1143.1443
3.750       361.91147   0.00033871129       813.40528
3.750       369.95395   0.00040796473       1046.4919
3.750       377.99643   0.00045074639       1233.2911
3.750       386.03891   0.00039071681       1138.7426
3.750       394.08138   0.00046632080       1445.8153
3.750       402.12386   0.00045927433       1512.9409
3.750       410.16634   0.00037238556       1301.7966
3.750       418.20881   0.00041253318       1528.6522
3.750       426.25129   0.00038187361       1498.2594
3.750       434.29377   0.00037308005       1548.1858
3.750       442.33625   0.00034518273       1513.4807
3.750       450.37872   0.00039994598       1850.9947
3.750       458.42120   0.00034421260       1679.9297
3.750       466.46368   0.00035470541       1823.8603
3.750       474.50615   0.00027942297       1512.3695
3.750       482.54863   0.00036928773       2102.1243
3.750       490.59111   0.00031266485       1870.2873
3.750       498.63359   0.00025112978       1577.2955
3.750       506.67606   0.00025400331       1673.7894
3.750       514.71854   0.00031202221       2155.5853
4.000     0.062831853       186.76359    0.0023469405
4.000      0.12566371       284.77526     0.028628731
4.000      0.18849556       107.64959     0.036524646
4.000      0.25132741       71.644919     0.057620263
4.000      0.31415927       44.455509     0.069830550
4.000      0.37699112       32.167374     0.087313063
4.000      0.43982297       23.242547      0.10018154
4.000      0.50265482       18.184690      0.11699997
4.000      0.56548668       13.284582      0.12169852
4.000      0.62831853       11.381433      0.14302331
4.000      0.69115038       9.5262262      0.15933413
4.000      0.75398224       7.8350955      0.17013666
4.000      0.81681409       6.7874947      0.18739130
4.000      0.87964594       6.0717760      0.20936772
4.000      0.94247780       5.1211814      0.21719699
4.000       1.0053096       4.6262508      0.23812171
4.000       1.0681415       3.9616892      0.24458906
4.000       1.1309734       3.6187283      0.26520601
4.000       1.1938052       3.2254070      0.27800665
4.000       1.2566371       2.8914742      0.29068269
4.000       1.3194689       2.6409304      0.30734398
4.000       1.3823008       2.3359260      0.31256259
4.000       1.4451326       2.1614760      0.33047894
4.000       1.5079645       2.0036275      0.34806518
4.000       1.5707963       1.8172513      0.35681646
4.000       1.6336282       1.6982608      0.37508898
4.000       1.6964600       1.5638570      0.38681045
4.000       1.7592919       1.4578000      0.40214429
4.000       1.8221237       1.3649388      0.41832811
4.000       1.8849556       1.2997679      0.44100085
4.000       1.9477874       1.2045457      0.45093943
4.000       2.0106193       1.1264050      0.46382522
4.000       2.0734512       1.0827439      0.48896462
4.000       2.1362830       1.0095416      0.49862129
4.000       2.1991149      0.95719187      0.51571884
4.000       2.2619467      0.89790734      0.52644001
4.000       2.3247786      0.88308854      0.56210738
4.000       2.3876104      0.82946954      0.57195399
4.000       2.4504423      0.79509350      0.59268220
4.000       2.5132741      0.75534849      0.60748730
4.000       2.5761060      0.71465379      0.61895223
4.000       2.6389378      0.68614504      0.63881288
4.000       2.7017697      0.65862858      0.65804531
4.000       2.7646015      0.63449756      0.67920027
4.000       2.8274334      0.59858572      0.68544680
4.000       2.8902652      0.57593688      0.70446310
4.000       2.9530971      0.55251503      0.72085437
4.000       3.0159289      0.53146704      0.73860103
4.000       3.0787608      0.51870602      0.76686585
4.000       3.1415927      0.50250371      0.78933098
4.000       3.2044245      0.47603726      0.79352632
4.000       3.2672564      0.47177085      0.83358712
4.000       3.3300882      0.44678043      0.83585628
4.000       3.3929201      0.43410048      0.85897675
4.000       3.4557519      0.42322947      0.88485852
4.000       3.5185838      0.40220357      0.88760525
4.000       3.5814156      0.39124556      0.91050818
4.000       3.6442475      0.37721327      0.92487025
4.000       3.7070793      0.37164934      0.95917812
4.000       3.7699112      0.35812176      0.97206279
4.000       3.8327430      0.34726371      0.99050977
4.000       3.8955749      0.33950671       1.0167947
4.000       3.9584067      0.33265889       1.0452752
4.000       4.0212386      0.31844289       1.0490141
4.000       4.1469023      0.30986612       1.1194785
4.000       4.2725660      0.28374708       1.1211610
4.000       4.3982297      0.27048317       1.1658542
4.000       4.5238934      0.26671642       1.2509994
4.000       4.6495571      0.25085970       1.2774265
4.000       4.7752208      0.23770620       1.3112671
4.000       4.9008845      0.22659279       1.3512626
4.000       5.0265482      0.21058886       1.3549249
4.000       5.1522120      0.21018508       1.4563082
4.000       5.2778757      0.19992866       1.4890963
4.000       5.4035394      0.19416423       1.5519382
4.000       5.5292031      0.18740773       1.6048904
4.000       5.6548668      0.17985874       1.6476651
4.000       5.7805305      0.17217007       1.6847327
4.000       5.9061942      0.16646675       1.7374845
4.000       6.0318579      0.16280112       1.8100099
4.000       6.1575216      0.15709467       1.8580164
4.000       6.2831853      0.15005841       1.8856896
4.000       6.4088490      0.14748193       1.9667501
4.000       6.5345127      0.14423194       2.0387846
4.000       6.6601764      0.13771138       2.0610915
4.000       6.7858401      0.13391451       2.1198677
4.000       6.9115038      0.12989364       2.1725802
4.000       7.0371675      0.12585473       2.2219458
4.000       7.1628313      0.12373540       2.3036601
4.000       7.2884950      0.11985520       2.3509354
4.000       7.4141587      0.11663690       2.4081962
4.000       7.5398224      0.11303835       2.4545925
4.000       7.6654861      0.10989286       2.5076033
4.000       7.7911498      0.10794077       2.5861901
4.000       7.9168135      0.10537985       2.6489823
4.000       8.0424772      0.10305188       2.7157869
4.000       8.2938046     0.097835368       2.8276623
4.000       8.5451320     0.093879557       2.9675471
4.000       8.7964594     0.089344285       3.0807805
4.000       9.0477868     0.085043050       3.1910688
4.000       9.2991143     0.083884954       3.4172683
4.000       9.5504417     0.078074867       3.4454970
4.000       9.8017691     0.075059193       3.5808617
4.000       10.053096     0.072675422       3.7407387
4.000       10.304424     0.068420771       3.7925330
4.000       10.555751     0.066413460       3.9572530
4.000       10.807079     0.063301117       4.0476838
4.000       11.058406     0.061596079       4.2198881
4.000       11.309734     0.059314286       4.3469704
4.000       11.561061     0.057509630       4.5019835
4.000       11.812388     0.056040693       4.6793649
4.000       12.063716     0.053611287       4.7683682
4.000       12.315043     0.051723173       4.8939918
4.000       12.566371     0.051288743       5.1561068
4.000       12.817698     0.048507466       5.1749833
4.000       13.069025     0.047542795       5.3763135
4.000       13.320353     0.046675518       5.5886459
4.000       13.571680     0.045261875       5.7319667
4.000       13.823008     0.043780537       5.8581298
4.000       14.074335     0.041657170       5.8836073
4.000       14.325663     0.041169489       6.1318268
4.000       14.576990     0.039507233       6.1994111
4.000       14.828317     0.038636825       6.3818605
4.000       15.079645     0.038152186       6.6277026
4.000       15.330972     0.036878927       6.7322095
4.000       15.582300     0.035985934       6.8975950
4.000       15.833627     0.034877840       7.0139241
4.000       16.084954     0.033515506       7.0660311
4.000       16.587609     0.032182498       7.4411729
4.000       17.090264     0.031479123       7.9604790
4.000       17.592919     0.029930021       8.2564049
4.000       18.095574     0.028841856       8.6578596
4.000       18.598229     0.027734775       9.0387765
4.000       19.100883     0.026990918       9.5290208
4.000       19.603538     0.025597752       9.7695705
4.000       20.106193     0.025515162       10.506502
4.000       20.608848     0.024157484       10.712309
4.000       21.111503     0.023715607       11.304775
4.000       21.614157     0.023166702       11.850848
4.000       22.116812     0.022662440       12.420656
4.000       22.619467     0.022020047       12.910278
4.000       23.122122     0.021953452       13.748526
4.000       23.624777     0.021263441       14.203878
4.000       24.127432     0.020805428       14.804038
4.000       24.630086     0.020306420       15.370976
4.000       25.132741     0.019789766       15.915874
4.000       25.635396     0.019531293       16.669453
4.000       26.138051     0.019002811       17.191260
4.000       26.640706     0.018972166       18.172905
4.000       27.143361     0.018416234       18.657864
4.000       27.646015     0.018267617       19.554639
4.000       28.148670     0.017599718       19.886100
4.000       28.651325     0.017379163       20.707766
4.000       29.153980     0.017177626       21.563882
4.000       29.656635     0.017075099       22.563116
4.000       30.159289     0.016416851       22.815155
4.000       30.661944     0.016037106       23.420456
4.000       31.164599     0.015814408       24.249782
4.000       31.667254     0.015293643       24.604380
4.000       32.169909     0.014958530       25.229501
4.000       33.175218     0.014693525       27.179261
4.000       34.180528     0.013790724       27.899320
4.000       35.185838     0.013614532       30.045309
4.000       36.191147     0.012987811       31.189849
4.000       37.196457     0.012439147       32.431393
4.000       38.201767     0.012025376       33.964035
4.000       39.207076     0.011641478       35.544446
4.000       40.212386     0.010857194       35.765755
4.000       41.217696     0.010503513       37.261124
4.000       42.223005     0.010522141       40.125625
4.000       43.228315    0.0098842083       40.449864
4.000       44.233625    0.0095554321       41.896541
4.000       45.238934    0.0093839844       44.014384
4.000       46.244244    0.0091092016       45.637687
4.000       47.249554    0.0087638387       46.833624
4.000       48.254863    0.0084629312       48.174180
4.000       49.260173    0.0084794527       51.348277
4.000       50.265482    0.0081004201       52.117955
4.000       51.270792    0.0079486079       54.271449
4.000       52.276102    0.0077859217       56.349475
4.000       53.281411    0.0075476599       57.837530
4.000       54.286721    0.0073581029       59.637160
4.000       55.292031    0.0070684082       60.531231
4.000       56.297340    0.0070285357       63.532910
4.000       57.302650    0.0068110055       64.924051
4.000       58.307960    0.0067534381       67.823269
4.000       59.313269    0.0064916339       68.624606
4.000       60.318579    0.0064282615       71.468901
4.000       61.323889    0.0062569325       73.100574
4.000       62.329198    0.0061475122       75.412663
4.000       63.334508    0.0059166565       76.149633
4.000       64.339818    0.0057071837       77.007245
4.000       66.350437    0.0056579060       83.725423
4.000       68.361056    0.0055054449       89.102312
4.000       70.371675    0.0051566935       91.040629
4.000       72.382295    0.0049694168       95.471276
4.000       74.392914    0.0046987867       98.005558
4.000       76.403533    0.0046689323       105.49410
4.000       78.414153    0.0044082932       107.67728
4.000       80.424772    0.0045525746       119.97668
4.000       82.435391    0.0043185360       122.55976
4.000       84.446011    0.0041185903       125.64820
4.000       86.456630    0.0039308752       128.69285
4.000       88.467249    0.0037565623       131.76754
4.000       90.477868    0.0037988519       142.54425
4.000       92.488488    0.0036264165       145.34864
4.000       94.499107    0.0035846109       153.24821
4.000       96.509726    0.0034403044       156.66803
4.000       98.520346    0.0032837393       159.08041
4.000       100.53096    0.0030706686       158.05301
4.000       102.54158    0.0031589132       172.54724
4.000       104.55220    0.0031271830       181.06026
4.000       106.56282    0.0031512678       193.18470
4.000       108.57344    0.0028870316       187.19430
4.000       110.58406    0.0029062162       199.10208
4.000       112.59468    0.0028065237       202.95165
4.000       114.60530    0.0027134500       206.92177
4.000       116.61592    0.0025842864       207.62729
4.000       118.62654    0.0025205830       213.16546
4.000       120.63716    0.0026127054       232.38280
4.000       122.64778    0.0024406527       228.11576
4.000       124.65840    0.0024287128       238.34773
4.000       126.66902    0.0024095437       248.09399
4.000       128.67964    0.0023239157       250.85346
4.000       132.70087    0.0021571294       255.36878
4.000       136.72211    0.0023217821       300.61316
4.000       140.74335    0.0020764359       293.27324
4.000       144.76459    0.0019442977       298.82715
4.000       148.78583    0.0018831984       314.23244
4.000       152.80707    0.0017034730       307.91853
4.000       156.82831    0.0018024252       352.20933
4.000       160.84954    0.0016254560       342.69280
4.000       164.87078    0.0016293131       369.91839
4.000       168.89202    0.0014771631       360.51729
4.000       172.91326    0.0015168081       397.27001
4.000       176.93450    0.0013564361       380.63362
4.000       180.95574    0.0014102867       423.34531
4.000       184.97698    0.0013385739       429.20584
4.000       188.99821    0.0012487084       427.07523
4.000       193.01945    0.0011701712       426.30743
4.000       197.04069    0.0010943146       424.11167
4.000       201.06193    0.0011972390       492.99290
4.000       205.08317    0.0010276026       449.04049
4.000       209.10441    0.0010446593       483.87646
4.000       213.12565    0.0010065453       493.64041
4.000       217.14688    0.0010413595       540.17160
4.000       221.16812   0.00099470522       545.17038
4.000       225.18936   0.00090894262       525.83602
4.000       229.21060   0.00089526257       546.16615
4.000       233.23184   0.00086906128       558.57844
4.000       237.25308   0.00072672911       491.67528
4.000       241.27432   0.00081184466       577.66556
4.000       245.29555   0.00068918710       515.31933
4.000       249.31679   0.00077186495       605.99100
4.000       253.33803   0.00074244052       611.55159
4.000       257.35927   0.00071719404       619.33608
4.000       265.40175   0.00059419791       562.74638
4.000       273.44422   0.00066888764       692.83480
4.000       281.48670   0.00058594063       662.06026
4.000       289.52918   0.00057505189       707.05682
4.000       297.57166   0.00058920330       786.52063
4.000       305.61413   0.00050159160       725.33865
4.000       313.65661   0.00054551415       852.78513
4.000       321.69909   0.00034941821       589.33914
4.000       329.74156   0.00039791680       722.74253
4.000       337.78404   0.00037018834       722.78707
4.000       345.82652   0.00036471036       764.17572
4.000       353.86900   0.00034925040       784.03367
4.000       361.91147   0.00030119982       723.32257
4.000       369.95395   0.00037106207       951.83098
4.000       377.99643   0.00031163404       852.66461
4.000       386.03891   0.00032995647       961.65687
4.000       394.08138   0.00026090349       808.92434
4.000       402.12386   0.00031348778       1032.6910
4.000       410.16634   0.00028372737       991.86263
4.000       418.20881   0.00034015948       1260.4696
4.000       426.25129   0.00035367225       1387.6130
4.000       434.29377   0.00017369326       720.78216
4.000       442.33625   0.00021960365       962.86944
4.000       450.37872   0.00022936043       1061.5057
4.000       458.42120   0.00028807085       1405.9298
4.000       466.46368   0.00021152859       1087.6592
4.000       474.50615   0.00026465660       1432.4469
4.000       482.54863   0.00021989455       1251.7223
4.000       490.59111   0.00022913460       1370.6291
4.000       498.63359   0.00016095260       1010.9108
4.000       506.67606   0.00024491406       1613.8945
4.000       514.71854   0.00022175884       1532.0066
4.500     0.062831853       154.83504    0.0019457144
4.500      0.12566371       235.59434     0.023684526
4.500      0.18849556       89.197528     0.030264008
4.500      0.25132741       58.873487     0.047348868
4.500      0.31415927       36.379771     0.057145211
4.500      0.37699112       26.265282     0.071292801
4.500      0.43982297       18.959935     0.081722346
4.500      0.50265482       14.842589     0.095496947
4.500      0.56548668       10.707506     0.098090221
4.500      0.62831853       9.1336525      0.11477686
4.500      0.69115038       7.6012935      0.12713801
4.500      0.75398224       6.2965732      0.13672813
4.500      0.81681409       5.4073322      0.14928734
4.500      0.87964594       4.8346618      0.16670939
4.500      0.94247780       4.0532422      0.17190409
4.500       1.0053096       3.6580618      0.18828722
4.500       1.0681415       3.1152795      0.19233293
4.500       1.1309734       2.8358952      0.20783446
4.500       1.1938052       2.5067947      0.21606749
4.500       1.2566371       2.2345671      0.22464319
4.500       1.3194689       2.0309577      0.23635708
4.500       1.3823008       1.7893517      0.23942727
4.500       1.4451326       1.6615967      0.25404988
4.500       1.5079645       1.5249394      0.26490866
4.500       1.5707963       1.3779232      0.27055458
4.500       1.6336282       1.2909549      0.28512873
4.500       1.6964600       1.1788490      0.29158107
4.500       1.7592919       1.0955548      0.30221642
4.500       1.8221237       1.0316471      0.31618044
4.500       1.8849556      0.97457786      0.33066648
4.500       1.9477874      0.89804184      0.33619521
4.500       2.0106193      0.83692660      0.34462531
4.500       2.0734512      0.80314298      0.36269749
4.500       2.1362830      0.74507608      0.36799951
4.500       2.1991149      0.70812688      0.38152682
4.500       2.2619467      0.66099938      0.38754168
4.500       2.3247786      0.64744072      0.41211180
4.500       2.3876104      0.60273104      0.41560830
4.500       2.4504423      0.57386640      0.42777409
4.500       2.5132741      0.54789859      0.44064619
4.500       2.5761060      0.51626833      0.44713320
4.500       2.6389378      0.48948008      0.45571441
4.500       2.7017697      0.47113091      0.47071369
4.500       2.7646015      0.45303190      0.48494968
4.500       2.8274334      0.42439456      0.48597868
4.500       2.8902652      0.40853843      0.49970797
4.500       2.9530971      0.39277786      0.51244875
4.500       3.0159289      0.37658246      0.52335172
4.500       3.0787608      0.36624723      0.54146758
4.500       3.1415927      0.35326928      0.55491409
4.500       3.2044245      0.33344391      0.55583153
4.500       3.2672564      0.32708639      0.57793949
4.500       3.3300882      0.30959110      0.57919652
4.500       3.3929201      0.30157130      0.59673450
4.500       3.4557519      0.29234337      0.61121103
4.500       3.5185838      0.27653229      0.61026687
4.500       3.5814156      0.26947483      0.62712287
4.500       3.6442475      0.25801952      0.63262509
4.500       3.7070793      0.25403594      0.65563340
4.500       3.7699112      0.24495071      0.66487855
4.500       3.8327430      0.23523948      0.67098000
4.500       3.8955749      0.23003388      0.68893260
4.500       3.9584067      0.22423350      0.70458275
4.500       4.0212386      0.21579598      0.71087484
4.500       4.1469023      0.20748035      0.74958114
4.500       4.2725660      0.18762878      0.74137180
4.500       4.3982297      0.17939517      0.77324074
4.500       4.5238934      0.17466179      0.81922889
4.500       4.6495571      0.16574968      0.84402969
4.500       4.7752208      0.15475590      0.85368542
4.500       4.9008845      0.14825678      0.88411395
4.500       5.0265482      0.13913679      0.89520357
4.500       5.1522120      0.13564682      0.93985540
4.500       5.2778757      0.12943267      0.96403241
4.500       5.4035394      0.12371825      0.98886953
4.500       5.5292031      0.11890027       1.0182179
4.500       5.6548668      0.11437389       1.0477660
4.500       5.7805305      0.10948814       1.0713723
4.500       5.9061942      0.10609002       1.1073067
4.500       6.0318579      0.10269225       1.1417242
4.500       6.1575216     0.098227580       1.1617737
4.500       6.2831853     0.093817472       1.1789451
4.500       6.4088490     0.091658044       1.2223089
4.500       6.5345127     0.089060749       1.2589145
4.500       6.6601764     0.084780267       1.2688849
4.500       6.7858401     0.081814218       1.2951197
4.500       6.9115038     0.079103550       1.3230733
4.500       7.0371675     0.077201277       1.3629766
4.500       7.1628313     0.075746200       1.4102148
4.500       7.2884950     0.072136054       1.4149341
4.500       7.4141587     0.070033043       1.4459687
4.500       7.5398224     0.068287264       1.4828367
4.500       7.6654861     0.066262275       1.5120136
4.500       7.7911498     0.064611129       1.5480403
4.500       7.9168135     0.062785424       1.5782665
4.500       8.0424772     0.060609822       1.5972864
4.500       8.2938046     0.056567204       1.6349195
4.500       8.5451320     0.054531652       1.7237538
4.500       8.7964594     0.051687409       1.7822915
4.500       9.0477868     0.049254687       1.8481827
4.500       9.2991143     0.047251021       1.9248913
4.500       9.5504417     0.044314084       1.9556107
4.500       9.8017691     0.042502498       2.0276739
4.500       10.053096     0.040119843       2.0650427
4.500       10.304424     0.038993220       2.1613769
4.500       10.555751     0.036731609       2.1886568
4.500       10.807079     0.035040530       2.2406079
4.500       11.058406     0.034248116       2.3463055
4.500       11.309734     0.033413977       2.4488126
4.500       11.561061     0.031850154       2.4933019
4.500       11.812388     0.031027990       2.5908189
4.500       12.063716     0.029410779       2.6158936
4.500       12.315043     0.028125295       2.6611856
4.500       12.566371     0.027569740       2.7716125
4.500       12.817698     0.026296298       2.8054012
4.500       13.069025     0.025537274       2.8878485
4.500       13.320353     0.024649259       2.9513540
4.500       13.571680     0.023874322       3.0234456
4.500       13.823008     0.023283813       3.1155305
4.500       14.074335     0.021955487       3.1009660
4.500       14.325663     0.021256727       3.1659991
4.500       14.576990     0.020769451       3.2591087
4.500       14.828317     0.020257327       3.3460160
4.500       15.079645     0.019747979       3.4305697
4.500       15.330972     0.018922331       3.4542517
4.500       15.582300     0.018326943       3.5128123
4.500       15.833627     0.017854193       3.5904734
4.500       16.084954     0.017491863       3.6877870
4.500       16.587609     0.016202268       3.7462561
4.500       17.090264     0.015709760       3.9727032
4.500       17.592919     0.014930432       4.1186637
4.500       18.095574     0.014393645       4.3207398
4.500       18.598229     0.013678706       4.4578969
4.500       19.100883     0.013067438       4.6133996
4.500       19.603538     0.012784868       4.8794392
4.500       20.106193     0.012559261       5.1715874
4.500       20.608848     0.012081580       5.3574132
4.500       21.111503     0.011855010       5.6510559
4.500       21.614157     0.011659883       5.9645736
4.500       22.116812     0.011519752       6.3136570
4.500       22.619467     0.011503957       6.7447306
4.500       23.122122     0.011237912       7.0378329
4.500       23.624777     0.011164772       7.4580150
4.500       24.127432     0.011260130       8.0121110
4.500       24.630086     0.011142376       8.4342387
4.500       25.132741     0.011081675       8.9124120
4.500       25.635396     0.011078909       9.4555624
4.500       26.138051     0.011024535       9.9735587
4.500       26.640706     0.011256176       10.781975
4.500       27.143361     0.010772821       10.914165
4.500       27.646015     0.010909309       11.677910
4.500       28.148670     0.010515686       11.881780
4.500       28.651325     0.010525775       12.541760
4.500       29.153980     0.010471850       13.145807
4.500       29.656635     0.010325909       13.644705
4.500       30.159289     0.010270148       14.272835
4.500       30.661944     0.010077580       14.717213
4.500       31.164599    0.0099736585       15.293588
4.500       31.667254    0.0097752851       15.726458
4.500       32.169909    0.0094450880       15.930366
4.500       33.175218    0.0092315049       17.075921
4.500       34.180528    0.0089001286       18.005403
4.500       35.185838    0.0082771993       18.266585
4.500       36.191147    0.0082258017       19.754023
4.500       37.196457    0.0078082638       20.357735
4.500       38.201767    0.0073967423       20.891090
4.500       39.207076    0.0076813195       23.453057
4.500       40.212386    0.0069872879       23.017514
4.500       41.217696    0.0066147330       23.465710
4.500       42.223005    0.0065750945       25.073773
4.500       43.228315    0.0062979523       25.773568
4.500       44.233625    0.0060442996       26.501705
4.500       45.238934    0.0061400500       28.799123
4.500       46.244244    0.0058497319       29.307533
4.500       47.249554    0.0058263966       31.136044
4.500       48.254863    0.0054831570       31.212188
4.500       49.260173    0.0054853673       33.217257
4.500       50.265482    0.0053016623       34.110799
4.500       51.270792    0.0052302125       35.710808
4.500       52.276102    0.0050543293       36.579973
4.500       53.281411    0.0048800753       37.395896
4.500       54.286721    0.0048206564       39.071247
4.500       55.292031    0.0047161731       40.387560
4.500       56.297340    0.0044814222       40.508835
4.500       57.302650    0.0046554111       44.376435
4.500       58.307960    0.0043759679       43.946867
4.500       59.313269    0.0043508734       45.994118
4.500       60.318579    0.0042201629       46.919436
4.500       61.323889    0.0042522534       49.679641
4.500       62.329198    0.0040599995       49.804761
4.500       63.334508    0.0039458809       50.784998
4.500       64.339818    0.0040326009       54.412036
4.500       66.350437    0.0039494542       58.443835
4.500       68.361056    0.0036605132       59.243203
4.500       70.371675    0.0035858714       63.308008
4.500       72.382295    0.0034012348       65.343730
4.500       74.392914    0.0032290735       67.350822
4.500       76.403533    0.0032943481       74.435494
4.500       78.414153    0.0031364482       76.611107
4.500       80.424772    0.0030543653       80.493488
4.500       82.435391    0.0030815133       87.453141
4.500       84.446011    0.0028323051       86.406758
4.500       86.456630    0.0028576256       93.555751
4.500       88.467249    0.0027052895       94.892431
4.500       90.477868    0.0026244781       98.478243
4.500       92.488488    0.0024499657       98.195888
4.500       94.499107    0.0024843900       106.21189
4.500       96.509726    0.0023282556       106.02644
4.500       98.520346    0.0023319046       112.96888
4.500       100.53096    0.0023795908       122.48195
4.500       102.54158    0.0023670453       129.29356
4.500       104.55220    0.0022113796       128.03630
4.500       106.56282    0.0021803120       133.66142
4.500       108.57344    0.0021180231       137.33201
4.500       110.58406    0.0020791494       142.44053
4.500       112.59468    0.0019865574       143.65640
4.500       114.60530    0.0020014379       152.62529
4.500       116.61592    0.0018686756       150.13353
4.500       118.62654    0.0018700587       158.15069
4.500       120.63716    0.0017415249       154.89708
4.500       122.64778    0.0017107492       159.89529
4.500       124.65840    0.0017595427       172.67708
4.500       126.66902    0.0017282080       177.94159
4.500       128.67964    0.0015883416       171.45242
4.500       132.70087    0.0015729354       186.20979
4.500       136.72211    0.0014859621       192.39521
4.500       140.74335    0.0014369898       202.95867
4.500       144.76459    0.0013403677       206.00665
4.500       148.78583    0.0012995299       216.84092
4.500       152.80707    0.0012148159       219.58923
4.500       156.82831    0.0012127969       236.99090
4.500       160.84954    0.0011448404       241.36522
4.500       164.87078    0.0011207232       254.44841
4.500       168.89202    0.0010899594       266.01613
4.500       172.91326    0.0010406977       272.57106
4.500       176.93450    0.0010427176       292.60015
4.500       180.95574   0.00098442468       295.50839
4.500       184.97698   0.00090634430       290.61397
4.500       188.99821   0.00093613964       320.17248
4.500       193.01945   0.00090181475       328.54195
4.500       197.04069   0.00073653841       285.45222
4.500       201.06193   0.00081110820       333.99394
4.500       205.08317   0.00079017519       345.28976
4.500       209.10441   0.00080388066       372.35003
4.500       213.12565   0.00067087788       329.01891
4.500       217.14688   0.00073626963       381.91609
4.500       221.16812   0.00057629331       315.85040
4.500       225.18936   0.00064946629       375.72533
4.500       229.21060   0.00058196072       355.03243
4.500       233.23184   0.00061659076       396.30612
4.500       237.25308   0.00062022004       419.61559
4.500       241.27432   0.00054593153       388.45589
4.500       245.29555   0.00052173422       390.11138
4.500       249.31679   0.00054712686       429.54917
4.500       253.33803   0.00049684574       409.25407
4.500       257.35927   0.00045685999       394.52346
4.500       265.40175   0.00045779213       433.56071
4.500       273.44422   0.00039743057       411.65917
4.500       281.48670   0.00045744192       516.86826
4.500       289.52918   0.00036738107       451.71452
4.500       297.57166   0.00032125633       428.84133
4.500       305.61413   0.00030379592       439.31142
4.500       313.65661   0.00032789448       512.58714
4.500       321.69909   0.00034578994       583.21959
4.500       329.74156   0.00029352725       533.13815
4.500       337.78404   0.00028059703       547.86141
4.500       345.82652   0.00031925618       668.93583
4.500       353.86900   0.00020155428       452.47003
4.500       361.91147   0.00019520954       468.79002
4.500       369.95395   0.00024082701       617.75812
4.500       377.99643   0.00026818743       733.78996
4.500       386.03891   0.00019768316       576.14682
4.500       394.08138   0.00020031247       621.06349
4.500       402.12386   0.00022211740       731.69883
4.500       410.16634   0.00022237180       777.37401
4.500       418.20881   0.00015682796       581.13001
4.500       426.25129   0.00024881658       976.21777
4.500       434.29377   0.00029084652       1206.9379
4.500       442.33625   0.00025089029       1100.0481
4.500       450.37872   0.00020224269       936.00181
4.500       458.42120   0.00020012238       976.69731
4.500       466.46368   0.00017295060       889.29493
4.500       474.50615   0.00018326944       991.94105
4.500       482.54863   0.00013842820       787.98527
4.500       490.59111   0.00025786321       1542.4769
4.500       498.63359   0.00015997832       1004.7915
4.500       506.67606   0.00020696078       1363.7962
4.500       514.71854   0.00020451665       1412.8900
5.000     0.062831853       130.39926    0.0016386454
5.000      0.12566371       198.04867     0.019910024
5.000      0.18849556       75.102602     0.025481712
5.000      0.25132741       49.227175     0.039590843
5.000      0.31415927       30.324886     0.047634219
5.000      0.37699112       21.853252     0.059317069
