% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
4.000       3.7070793      0.37224732      0.96072144
4.000       3.7699112      0.35859788      0.97335516
4.000       3.8327430      0.34766889      0.99166549
4.000       3.8955749      0.33992846       1.0180579
4.000       3.9584067      0.33293156       1.0461320
4.000       4.0212386      0.31870777       1.0498867
4.000       4.1469023      0.31003605       1.1200924
4.000       4.2725660      0.28374573       1.1211557
4.000       4.3982297      0.27030397       1.1650818
4.000       4.5238934      0.26649584       1.2499648
4.000       4.6495571      0.25055104       1.2758548
4.000       4.7752208      0.23723787       1.3086836
4.000       4.9008845      0.22590766       1.3471769
4.000       5.0265482      0.20970748       1.3492541
4.000       5.1522120      0.20932764       1.4503673
4.000       5.2778757      0.19896638       1.4819291
4.000       5.4035394      0.19305672       1.5430860
4.000       5.5292031      0.18618583       1.5944265
4.000       5.6548668      0.17859400       1.6360790
4.000       5.7805305      0.17076517       1.6709854
4.000       5.9061942      0.16501218       1.7223025
4.000       6.0318579      0.16122717       1.7925108
4.000       6.1575216      0.15533456       1.8371989
4.000       6.2831853      0.14824439       1.8628939
4.000       6.4088490      0.14556044       1.9411261
4.000       6.5345127      0.14217631       2.0097272
4.000       6.6601764      0.13547455       2.0276135
4.000       6.7858401      0.13160314       2.0832788
4.000       6.9115038      0.12749506       2.1324620
4.000       7.0371675      0.12341224       2.1788241
4.000       7.1628313      0.12125498       2.2574804
4.000       7.2884950      0.11711912       2.2972677
4.000       7.4141587      0.11379119       2.3494408
4.000       7.5398224      0.10996040       2.3877559
4.000       7.6654861      0.10679433       2.4368992
4.000       7.7911498      0.10465688       2.5075102
4.000       7.9168135      0.10213308       2.5673668
4.000       8.0424772     0.099678946       2.6268980
4.000       8.2938046     0.093956114       2.7155431
4.000       8.5451320     0.090206386       2.8514376
4.000       8.7964594     0.085366838       2.9436296
4.000       9.0477868     0.081115550       3.0436973
4.000       9.2991143     0.079496189       3.2384808
4.000       9.5504417     0.073420134       3.2400805
4.000       9.8017691     0.070508022       3.3637382
4.000       10.053096     0.067864860       3.4931302
4.000       10.304424     0.063516091       3.5206688
4.000       10.555751     0.061259154       3.6501331
4.000       10.807079     0.057998388       3.7086097
4.000       11.058406     0.056119198       3.8446723
4.000       11.309734     0.053850526       3.9465474
4.000       11.561061     0.051789336       4.0541861
4.000       11.812388     0.050215201       4.1929397
4.000       12.063716     0.047671013       4.2400202
4.000       12.315043     0.045646074       4.3189831
4.000       12.566371     0.044993170       4.5232068
4.000       12.817698     0.042250210       4.5074325
4.000       13.069025     0.041206654       4.6597994
4.000       13.320353     0.040265178       4.8211103
4.000       13.571680     0.038487044       4.8740017
4.000       13.823008     0.037108394       4.9653523
4.000       14.074335     0.034887360       4.9274477
4.000       14.325663     0.034299482       5.1086008
4.000       14.576990     0.032608719       5.1169073
4.000       14.828317     0.031733572       5.2416115
4.000       15.079645     0.031115692       5.4053405
4.000       15.330972     0.029704238       5.4224774
4.000       15.582300     0.028771105       5.5146944
4.000       15.833627     0.027803223       5.5912207
4.000       16.084954     0.026406630       5.5672759
4.000       16.587609     0.024880319       5.7527776
4.000       17.090264     0.023958566       6.0586714
4.000       17.592919     0.022341064       6.1629381
4.000       18.095574     0.021340298       6.4060128
4.000       18.598229     0.020421557       6.6553953
4.000       19.100883     0.019137866       6.7565364
4.000       19.603538     0.018041328       6.8856055
4.000       20.106193     0.017926252       7.3815792
4.000       20.608848     0.016672897       7.3933702
4.000       21.111503     0.015981580       7.6181132
4.000       21.614157     0.015316519       7.8351133
4.000       22.116812     0.015304609       8.3880321
4.000       22.619467     0.014390262       8.4369615
4.000       23.122122     0.014472068       9.0632493
4.000       23.624777     0.013846189       9.2491892
4.000       24.127432     0.013441443       9.5642172
4.000       24.630086     0.012774786       9.6698937
4.000       25.132741     0.012554282       10.096753
4.000       25.635396     0.012256661       10.460743
4.000       26.138051     0.011850594       10.720869
4.000       26.640706     0.011604369       11.115499
4.000       27.143361     0.011230987       11.378343
4.000       27.646015     0.011043981       11.822071
4.000       28.148670     0.010500139       11.864213
4.000       28.651325     0.010130445       12.070713
4.000       29.153980     0.010059515       12.628182
4.000       29.656635    0.0097560324       12.891667
4.000       30.159289    0.0092043337       12.791631
4.000       30.661944    0.0090200011       13.172734
4.000       31.164599    0.0087563875       13.427027
4.000       31.667254    0.0085428492       13.743717
4.000       32.169909    0.0080987922       13.659664
4.000       33.175218    0.0078317825       14.486793
4.000       34.180528    0.0071773784       14.520194
4.000       35.185838    0.0067129903       14.814601
4.000       36.191147    0.0063633416       15.281379
4.000       37.196457    0.0056914904       14.838876
4.000       38.201767    0.0054472947       15.385141
4.000       39.207076    0.0050337243       15.369264
4.000       40.212386    0.0046642113       15.364839
4.000       41.217696    0.0044111211       15.648415
4.000       42.223005    0.0042047497       16.034589
4.000       43.228315    0.0038145277       15.610469
4.000       44.233625    0.0035698207       15.652159
4.000       45.238934    0.0034249361       16.064227
4.000       46.244244    0.0031947883       16.006095
4.000       47.249554    0.0030647482       16.377899
4.000       48.254863    0.0027659470       15.744808
4.000       49.260173    0.0028682911       17.369259
4.000       50.265482    0.0025606575       16.475224
4.000       51.270792    0.0025361729       17.316463
4.000       52.276102    0.0022819204       16.515067
4.000       53.281411    0.0022705861       17.399445
4.000       54.286721    0.0021994060       17.826106
4.000       55.292031    0.0018741536       16.049557
4.000       56.297340    0.0019916876       18.003424
4.000       57.302650    0.0018245831       17.392340
4.000       58.307960    0.0017939154       18.015891
4.000       59.313269    0.0016709343       17.663844
4.000       60.318579    0.0016272320       18.091436
4.000       61.323889    0.0015161579       17.713474
4.000       62.329198    0.0014198898       17.418050
4.000       63.334508    0.0013693673       17.624281
4.000       64.339818    0.0012728674       17.174848
4.000       66.350437    0.0013935084       20.621071
4.000       68.361056    0.0010944616       17.713202
4.000       70.371675    0.0010189124       17.988741
4.000       72.382295    0.0010318302       19.823280
4.000       74.392914   0.00078973109       16.471919
4.000       76.403533   0.00083666687       18.904412
4.000       78.414153   0.00064706697       15.805304
4.000       80.424772   0.00063164083       16.646003
4.000       82.435391   0.00068688699       19.493807
4.000       84.446011   0.00060287110       18.392135
4.000       86.456630   0.00058003998       18.989918
4.000       88.467249   0.00054597897       19.151101
4.000       90.477868   0.00057606326       21.615611
4.000       92.488488   0.00043915607       17.601601
4.000       94.499107   0.00038108507       16.292034
4.000       96.509726   0.00033865443       15.421985
4.000       98.520346   0.00034123717       16.531200
4.000       100.53096   0.00028027887       14.426473
4.000       102.54158   0.00025323990       13.832557
4.000       104.55220   0.00036125866       20.916456
4.000       106.56282   0.00020730878       12.708816
4.000       108.57344   0.00026349728       17.085088
4.000       110.58406   0.00029312018       20.081381
4.000       112.59468   8.4878452e-05       6.1379215
4.000       114.60530   0.00020433104       15.581839
4.000       116.61592   0.00023095978       18.555819
4.000       118.62654   0.00017658003       14.933356
4.000       120.63716   0.00013757864       12.236707
4.000       122.64778   0.00022521248       21.049498
4.000       124.65840   0.00014784025       14.508668
4.000       126.66902   0.00014927729       15.370047
4.000       128.67964   8.4451232e-05       9.1160292
4.000       132.70087   6.9535475e-05       8.2318611
4.000       136.72211  -4.1546630e-06     -0.53792576
4.000       140.74335   6.3045119e-05       8.9044149
4.000       144.76459   4.2491436e-05       6.5306844
4.000       148.78583   0.00011855467       19.782156
4.000       152.80707  -7.8061370e-05      -14.110316
4.000       156.82831   7.7929826e-05       15.228156
4.000       160.84954   0.00015923166       33.570607
4.000       164.87078   2.2440839e-05       5.0949562
4.000       168.89202   0.00013355490       32.595488
4.000       172.91326   4.0463732e-06       1.0597931
4.000       176.93450  -6.7725292e-06      -1.9004599
4.000       180.95574   3.1143189e-06      0.93486825
4.000       184.97698  -5.9697822e-05      -19.141756
4.000       188.99821  -6.7913417e-06      -2.3227312
4.000       193.01945   1.9825413e-05       7.2226361
4.000       197.04069   8.3385264e-06       3.2316724
4.000       201.06193   3.5857776e-05       14.765330
4.000       205.08317  -3.9331253e-05      -17.186922
4.000       209.10441   6.9644217e-05       32.258553
4.000       213.12565   3.9350745e-05       19.298802
4.000       217.14688  -4.1522107e-05      -21.538252
4.000       221.16812   3.7173061e-05       20.373525
4.000       225.18936   4.7703440e-05       27.597108
4.000       229.21060   0.00012853820       78.416343
4.000       233.23184   1.5420100e-06      0.99110796
4.000       237.25308   4.0927649e-07      0.27689978
4.000       241.27432  -4.7118250e-05      -33.526845
4.000       245.29555  -1.2052273e-05      -9.0117319
4.000       249.31679  -5.3208539e-06      -4.1774012
4.000       253.33803   3.4678711e-05       28.565010
4.000       257.35927   9.8790944e-06       8.5311356
4.000       265.40175  -0.00010357558      -98.093210
4.000       273.44422  -1.5469866e-05      -16.023710
4.000       281.48670  -9.2460763e-05      -104.47235
4.000       289.52918   6.9188644e-05       85.071109
4.000       297.57166   3.2930144e-05       43.958066
4.000       305.61413  -0.00010021628      -144.92018
4.000       313.65661   9.4063297e-05       147.04620
4.000       321.69909   1.5871479e-05       26.769308
4.000       329.74156   1.4425980e-05       26.202134
4.000       337.78404  -8.0555540e-06      -15.728346
4.000       345.82652   3.6024494e-05       75.481937
4.000       353.86900  -8.0705312e-05      -181.17569
4.000       361.91147   4.9708963e-05       119.37462
4.000       369.95395  -1.7985952e-06      -4.6136718
4.000       377.99643   2.6492913e-05       72.487490
4.000       386.03891   7.1381466e-05       208.04101
4.000       394.08138   8.6932725e-05       269.53260
4.000       402.12386   8.5224418e-06       28.074616
4.000       410.16634   9.1186483e-06       31.877244
4.000       418.20881   6.7243718e-05       249.17331
4.000       426.25129  -3.3578550e-05      -131.74354
4.000       434.29377   3.2229867e-06       13.374562
4.000       442.33625   1.1053518e-05       48.465016
4.000       450.37872  -3.6875138e-06      -17.066226
4.000       458.42120   6.3193307e-05       308.41495
4.000       466.46368  -1.5148219e-05      -77.890651
4.000       474.50615   2.2780618e-06       12.329950
4.000       482.54863  -3.3900780e-05      -192.97596
4.000       490.59111  -5.2966122e-06      -31.683085
4.000       498.63359   4.5255868e-05       284.24297
4.000       506.67606  -2.0445713e-05      -134.72980
4.000       514.71854  -4.9436788e-05      -341.53085
4.500     0.062831853       154.73267    0.0019444280
4.500      0.12566371       235.43622     0.023668631
4.500      0.18849556       89.140388     0.030244621
4.500      0.25132741       58.840076     0.047321997
4.500      0.31415927       36.356881     0.057109255
4.500      0.37699112       26.252039     0.071256855
4.500      0.43982297       18.950516     0.081681749
4.500      0.50265482       14.836970     0.095460797
4.500      0.56548668       10.703815     0.098056407
4.500      0.62831853       9.1319294      0.11475521
4.500      0.69115038       7.6004381      0.12712371
4.500      0.75398224       6.2963321      0.13672289
4.500      0.81681409       5.4075669      0.14929382
4.500      0.87964594       4.8356341      0.16674292
4.500      0.94247780       4.0545190      0.17195824
4.500       1.0053096       3.6594433      0.18835833
4.500       1.0681415       3.1167218      0.19242198
4.500       1.1309734       2.8376015      0.20795951
4.500       1.1938052       2.5084882      0.21621346
4.500       1.2566371       2.2363172      0.22481913
4.500       1.3194689       2.0330000      0.23659477
4.500       1.3823008       1.7912918      0.23968686
4.500       1.4451326       1.6637288      0.25437587
4.500       1.5079645       1.5270799      0.26528051
4.500       1.5707963       1.3800864      0.27097934
4.500       1.6336282       1.2930842      0.28559903
4.500       1.6964600       1.1808963      0.29208747
4.500       1.7592919       1.0976036      0.30278159
4.500       1.8221237       1.0337714      0.31683152
4.500       1.8849556      0.97678930      0.33141680
4.500       1.9477874      0.90003932      0.33694299
4.500       2.0106193      0.83883848      0.34541257
4.500       2.0734512      0.80514688      0.36360245
4.500       2.1362830      0.74696254      0.36893125
4.500       2.1991149      0.71020124      0.38264446
4.500       2.2619467      0.66292183      0.38866881
4.500       2.3247786      0.64947455      0.41340638
4.500       2.3876104      0.60461344      0.41690630
4.500       2.4504423      0.57562164      0.42908250
4.500       2.5132741      0.54981146      0.44218461
4.500       2.5761060      0.51802830      0.44865749
4.500       2.6389378      0.49120140      0.45731699
4.500       2.7017697      0.47285895      0.47244020
4.500       2.7646015      0.45470587      0.48674159
4.500       2.8274334      0.42589478      0.48769660
4.500       2.8902652      0.41017057      0.50170433
4.500       2.9530971      0.39438794      0.51454938
4.500       3.0159289      0.37807934      0.52543200
4.500       3.0787608      0.36784094      0.54382374
4.500       3.1415927      0.35477258      0.55727547
4.500       3.2044245      0.33487116      0.55821068
4.500       3.2672564      0.32848489      0.58041055
4.500       3.3300882      0.31090233      0.58164963
4.500       3.3929201      0.30287498      0.59931416
4.500       3.4557519      0.29366068      0.61396516
4.500       3.5185838      0.27778014      0.61302070
4.500       3.5814156      0.27073006      0.63004405
4.500       3.6442475      0.25908438      0.63523596
4.500       3.7070793      0.25518137      0.65858959
4.500       3.7699112      0.24601142      0.66775768
4.500       3.8327430      0.23623702      0.67382532
4.500       3.8955749      0.23107893      0.69206244
4.500       3.9584067      0.22519436      0.70760195
4.500       4.0212386      0.21674470      0.71400009
4.500       4.1469023      0.20839613      0.75288962
4.500       4.2725660      0.18839449      0.74439730
4.500       4.3982297      0.18009575      0.77626041
4.500       4.5238934      0.17531455      0.82229056
4.500       4.6495571      0.16630426      0.84685370
4.500       4.7752208      0.15524921      0.85640668
4.500       4.9008845      0.14866707      0.88656063
4.500       5.0265482      0.13938157      0.89677848
4.500       5.1522120      0.13584972      0.94126124
4.500       5.2778757      0.12954133      0.96484172
4.500       5.4035394      0.12387436      0.99011729
4.500       5.5292031      0.11893418       1.0185083
4.500       5.6548668      0.11436606       1.0476942
4.500       5.7805305      0.10940395       1.0705485
4.500       5.9061942      0.10599655       1.1063312
4.500       6.0318579      0.10255770       1.1402284
4.500       6.1575216     0.097897943       1.1578750
4.500       6.2831853     0.093433275       1.1741172
4.500       6.4088490     0.091250913       1.2168796
4.500       6.5345127     0.088550789       1.2517059
4.500       6.6601764     0.084180426       1.2599073
4.500       6.7858401     0.081154476       1.2846760
4.500       6.9115038     0.078420417       1.3116473
4.500       7.0371675     0.076445348       1.3496308
4.500       7.1628313     0.074864770       1.3938047
4.500       7.2884950     0.071233097       1.3972228
4.500       7.4141587     0.069064034       1.4259616
4.500       7.5398224     0.067146214       1.4580591
4.500       7.6654861     0.065159062       1.4868398
4.500       7.7911498     0.063396352       1.5189350
4.500       7.9168135     0.061586950       1.5481399
4.500       8.0424772     0.059330275       1.5635657
4.500       8.2938046     0.054999569       1.5896113
4.500       8.5451320     0.052959425       1.6740555
4.500       8.7964594     0.050049211       1.7258030
4.500       9.0477868     0.047673465       1.7888505
4.500       9.2991143     0.045520674       1.8544012
4.500       9.5504417     0.042266088       1.8652312
4.500       9.8017691     0.040482261       1.9312941
4.500       10.053096     0.037966466       1.9542044
4.500       10.304424     0.036762377       2.0377223
4.500       10.555751     0.034508373       2.0561851
4.500       10.807079     0.032721505       2.0923218
4.500       11.058406     0.031672134       2.1698274
4.500       11.309734     0.030761521       2.2544219
4.500       11.561061     0.029105400       2.2784364
4.500       11.812388     0.028313383       2.3641508
4.500       12.063716     0.026592734       2.3652472
4.500       12.315043     0.025211849       2.3855184
4.500       12.566371     0.024531546       2.4661800
4.500       12.817698     0.023212303       2.4763875
4.500       13.069025     0.022446212       2.5382998
4.500       13.320353     0.021459087       2.5693821
4.500       13.571680     0.020586460       2.6070706
4.500       13.823008     0.019915065       2.6647694
4.500       14.074335     0.018627145       2.6308751
4.500       14.325663     0.017807341       2.6522440
4.500       14.576990     0.017287278       2.7126916
4.500       14.828317     0.016671517       2.7537277
4.500       15.079645     0.016229157       2.8192887
4.500       15.330972     0.015316919       2.7960876
4.500       15.582300     0.014630227       2.8042452
4.500       15.833627     0.014185174       2.8526347
4.500       16.084954     0.013704027       2.8892024
4.500       16.587609     0.012332805       2.8515666
4.500       17.090264     0.011940051       3.0194147
4.500       17.592919     0.010780664       2.9739214
4.500       18.095574     0.010396767       3.1209415
4.500       18.598229    0.0096901517       3.1580251
4.500       19.100883    0.0088906783       3.1388135
4.500       19.603538    0.0085207694       3.2520144
4.500       20.106193    0.0084299903       3.4712578
4.500       20.608848    0.0080470758       3.5683668
4.500       21.111503    0.0077067442       3.6736573
4.500       21.614157    0.0075626658       3.8686559
4.500       22.116812    0.0073668730       4.0375790
4.500       22.619467    0.0074056062       4.3418816
4.500       23.122122    0.0072550534       4.5435356
4.500       23.624777    0.0069275704       4.6275844
4.500       24.127432    0.0071570500       5.0925768
4.500       24.630086    0.0069327029       5.2477200
4.500       25.132741    0.0070198710       5.6457152
4.500       25.635396    0.0069328157       5.9169787
4.500       26.138051    0.0069217067       6.2618556
4.500       26.640706    0.0068840889       6.5940754
4.500       27.143361    0.0068147831       6.9041965
4.500       27.646015    0.0067211065       7.1946334
4.500       28.148670    0.0065189436       7.3658205
4.500       28.651325    0.0063838421       7.6065291
4.500       29.153980    0.0064036152       8.0387595
4.500       29.656635    0.0062480834       8.2562470
4.500       30.159289    0.0060528243       8.4118524
4.500       30.661944    0.0058599131       8.5577680
4.500       31.164599    0.0058535325       8.9757950
4.500       31.667254    0.0056137364       9.0313670
4.500       32.169909    0.0053682998       9.0543339
4.500       33.175218    0.0051453011       9.5174900
4.500       34.180528    0.0048088904       9.7286245
4.500       35.185838    0.0043122683       9.5165540
4.500       36.191147    0.0042469876       10.199017
4.500       37.196457    0.0038557660       10.052768
4.500       38.201767    0.0034620837       9.7781830
4.500       39.207076    0.0036937378       11.277938
4.500       40.212386    0.0030779904       10.139512
4.500       41.217696    0.0028549148       10.127786
4.500       42.223005    0.0027632345       10.537447
4.500       43.228315    0.0025088057       10.266968
4.500       44.233625    0.0023677191       10.381450
4.500       45.238934    0.0021873612       10.259539
4.500       46.244244    0.0021579634       10.811536
4.500       47.249554    0.0020710831       11.067790
4.500       48.254863    0.0020233533       11.517686
4.500       49.260173    0.0018654129       11.296217
4.500       50.265482    0.0018090125       11.639154
4.500       51.270792    0.0016258555       11.101005
4.500       52.276102    0.0015806929       11.440035
4.500       53.281411    0.0015737512       12.059616
4.500       54.286721    0.0014745682       11.951323
4.500       55.292031    0.0014107054       12.080758
4.500       56.297340    0.0011723991       10.597645
4.500       57.302650    0.0012036730       11.473684
4.500       58.307960    0.0012528910       12.582504
4.500       59.313269    0.0011047476       11.678550
4.500       60.318579    0.0011267824       12.527477
4.500       61.323889    0.0010383112       12.130728
4.500       62.329198    0.0010047773       12.325787
4.500       63.334508   0.00096728683       12.449352
4.500       64.339818   0.00094037637       12.688534
4.500       66.350437   0.00075138638       11.118980
4.500       68.361056   0.00072299337       11.701213
4.500       70.371675   0.00068161078       12.033733
4.500       72.382295   0.00063276807       12.156592
4.500       74.392914   0.00060976013       12.718152
4.500       76.403533   0.00038903589       8.7902304
4.500       78.414153   0.00045124470       11.022135
4.500       80.424772   0.00042964880       11.322788
4.500       82.435391   0.00042769679       12.138006
4.500       84.446011   0.00044539501       13.587921
4.500       86.456630   0.00026217994       8.5835044
4.500       88.467249   0.00044551944       15.627319
4.500       90.477868   0.00030309951       11.373197
4.500       92.488488   0.00029045741       11.641683
4.500       94.499107   0.00027599984       11.799462
4.500       96.509726   0.00034819563       15.856482
4.500       98.520346   0.00026232497       12.708306
4.500       100.53096   0.00033336547       17.158939
4.500       102.54158   0.00010525316       5.7491744
4.500       104.55220   0.00025465252       14.744085
4.500       106.56282   0.00018886755       11.578299
4.500       108.57344   0.00026444425       17.146489
4.500       110.58406   0.00017276384       11.835884
4.500       112.59468   0.00016115009       11.653448
4.500       114.60530   0.00023336136       17.795628
4.500       116.61592   0.00023717147       19.054880
4.500       118.62654   0.00010058466       8.5064352
4.500       120.63716   7.4412208e-05       6.6184721
4.500       122.64778   7.5696906e-05       7.0750161
4.500       124.65840   4.7198393e-05       4.6319310
4.500       126.66902   6.4025265e-05       6.5922373
4.500       128.67964   9.3795780e-05       10.124720
4.500       132.70087   2.0345355e-06      0.24085568
4.500       136.72211  -5.0334607e-06     -0.65170825
4.500       140.74335  -4.0187388e-05      -5.6760171
4.500       144.76459   3.3445273e-05       5.1403423
4.500       148.78583  -2.9085802e-05      -4.8532873
4.500       152.80707  -1.3123286e-05      -2.3721557
4.500       156.82831   0.00011970360       23.391108
4.500       160.84954   0.00010240332       21.589560
4.500       164.87078  -3.9291608e-05      -8.9207456
4.500       168.89202   1.8239347e-05       4.4515059
4.500       172.91326   0.00011332772       29.681873
4.500       176.93450  -2.5428599e-05      -7.1355959
4.500       180.95574  -6.0877368e-05      -18.274403
4.500       184.97698   0.00015840242       50.790804
4.500       188.99821   3.3600943e-05       11.491979
4.500       193.01945   0.00012848986       46.810400
4.500       197.04069   9.6189428e-05       37.279096
4.500       201.06193  -7.7679470e-05      -31.986451
4.500       205.08317   5.3526349e-05       23.389877
4.500       209.10441  -3.9204614e-05      -18.159212
4.500       213.12565   3.6416718e-05       17.859866
4.500       217.14688  -2.8318777e-05      -14.689451
4.500       221.16812  -9.2338645e-05      -50.608254
4.500       225.18936   4.6560647e-05       26.935986
4.500       229.21060   1.0931776e-05       6.6690668
4.500       233.23184  -5.6814372e-05      -36.516738
4.500       237.25308   2.3718345e-05       16.046865
4.500       241.27432   1.5312828e-05       10.895795
4.500       245.29555   3.0488711e-05       22.797035
4.500       249.31679  -8.7947188e-06      -6.9047318
4.500       253.33803  -2.0606005e-05      -16.973259
4.500       257.35927  -2.8070682e-05      -24.240562
4.500       265.40175   0.00011073072       104.86963
4.500       273.44422   6.5058912e-05       67.388117
4.500       281.48670   6.7507336e-05       76.277223
4.500       289.52918  -0.00016309246      -200.53084
4.500       297.57166   6.4575391e-05       86.200938
4.500       305.61413  -5.9571066e-05      -86.144178
4.500       313.65661   4.5852095e-05       71.679139
4.500       321.69909   4.3260630e-06       7.2964663
4.500       329.74156   2.9906263e-05       54.319217
4.500       337.78404  -1.3441062e-05      -26.243469
4.500       345.82652   5.7810222e-05       121.12946
4.500       353.86900  -9.8049699e-05      -220.11218
4.500       361.91147   7.3701109e-05       176.99106
4.500       369.95395   0.00017605785       451.61531
4.500       377.99643  -3.8386443e-05      -105.02948
4.500       386.03891  -3.6676921e-05      -106.89474
4.500       394.08138   5.4844321e-05       170.04336
4.500       402.12386   5.2211595e-05       171.99536
4.500       410.16634   3.3341402e-05       116.55587
4.500       418.20881  -4.3903102e-05      -162.68406
4.500       426.25129   8.3621901e-05       328.08579
4.500       434.29377   0.00010924744       453.34863
4.500       442.33625   4.3662197e-05       191.44033
4.500       450.37872  -2.2202143e-05      -102.75400
4.500       458.42120   2.4162345e-05       117.92433
4.500       466.46368  -1.4167611e-05      -72.848459
4.500       474.50615   3.1510892e-05       170.55188
4.500       482.54863   2.4683974e-05       140.51044
4.500       490.59111  -4.3479244e-05      -260.08258
4.500       498.63359   1.3894420e-05       87.268049
4.500       506.67606  -7.0902889e-05      -467.22423
4.500       514.71854  -5.3415585e-05      -369.01811
5.000     0.062831853       130.32936    0.0016377670
5.000      0.12566371       197.94148     0.019899248
5.000      0.18849556       75.063909     0.025468584
5.000      0.25132741       49.205487     0.039573401
5.000      0.31415927       30.309838     0.047610582
5.000      0.37699112       21.845097     0.059294935
5.000      0.43982297       15.765521     0.067953575
5.000      0.50265482       12.353520     0.079482322
5.000      0.56548668       8.8166509     0.080768318
5.000      0.62831853       7.4969830     0.094209867
5.000      0.69115038       6.2119611      0.10390026
5.000      0.75398224       5.1763888      0.11240367
5.000      0.81681409       4.4169736      0.12194521
5.000      0.87964594       3.9446216      0.13601892
5.000      0.94247780       3.2952820      0.13975786
5.000       1.0053096       2.9685990      0.15279929
5.000       1.0681415       2.5178961      0.15545132
5.000       1.1309734       2.2828972      0.16730686
5.000       1.1938052       2.0067681      0.17296883
5.000       1.2566371       1.7803323      0.17897853
5.000       1.3194689       1.6120592      0.18760687
5.000       1.3823008       1.4191515      0.18989200
5.000       1.4451326       1.3204858      0.20189571
5.000       1.5079645       1.1994750      0.20836982
5.000       1.5707963       1.0844919      0.21293949
5.000       1.6336282       1.0161806      0.22444028
5.000       1.6964600      0.92349148      0.22841996
5.000       1.7592919      0.85750226      0.23654797
5.000       1.8221237      0.80931673      0.24804037
5.000       1.8849556      0.75954464      0.25770743
5.000       1.9477874      0.69624254      0.26064866
5.000       2.0106193      0.64831919      0.26696152
5.000       2.0734512      0.61984669      0.27992132
5.000       2.1362830      0.57415269      0.28357897
5.000       2.1991149      0.54520301      0.29374619
5.000       2.2619467      0.50837066      0.29805599
5.000       2.3247786      0.49571347      0.31553371
5.000       2.3876104      0.45787121      0.31572138
5.000       2.4504423      0.43364334      0.32324838
5.000       2.5132741      0.41564742      0.33428349
5.000       2.5761060      0.39023170      0.33797454
5.000       2.6389378      0.36641659      0.34114017
5.000       2.7017697      0.35463368      0.35431962
5.000       2.7646015      0.33928398      0.36318780
5.000       2.8274334      0.31691170      0.36289892
5.000       2.8902652      0.30434620      0.37226417
5.000       2.9530971      0.29417294      0.38380105
5.000       3.0159289      0.28098413      0.39049491
5.000       3.0787608      0.27161379      0.40155951
5.000       3.1415927      0.26076961      0.40961595
5.000       3.2044245      0.24619876      0.41039897
5.000       3.2672564      0.23934496      0.42290633
5.000       3.3300882      0.22669350      0.42410808
5.000       3.3929201      0.22106417      0.43743095
5.000       3.4557519      0.21315177      0.44564278
5.000       3.5185838      0.20160887      0.44492170
5.000       3.5814156      0.19614416      0.45646746
5.000       3.6442475      0.18718344      0.45894566
5.000       3.7070793      0.18358206      0.47380118
5.000       3.7699112      0.17737698      0.48146074
5.000       3.8327430      0.16877833      0.48141105
5.000       3.8955749      0.16509037      0.49443213
5.000       3.9584067      0.16011487      0.50311027
5.000       4.0212386      0.15467011      0.50951406
5.000       4.1469023      0.14726405      0.53203279
5.000       4.2725660      0.13270685      0.52436046
5.000       4.3982297      0.12753664      0.54971671
5.000       4.5238934      0.12199562      0.57220493
5.000       4.6495571      0.11563231      0.58882228
5.000       4.7752208      0.10685988      0.58947490
5.000       4.9008845      0.10267294      0.61227942
5.000       5.0265482     0.096923488      0.62360395
5.000       5.1522120     0.091878250      0.63659634
5.000       5.2778757     0.088297297      0.65765046
5.000       5.4035394     0.083661507      0.66869935
5.000       5.5292031     0.079866204      0.68394459
5.000       5.6548668     0.076172325      0.69780584
5.000       5.7805305     0.073430408      0.71853725
5.000       5.9061942     0.070524312      0.73609231
5.000       6.0318579     0.067935038      0.75529635
5.000       6.1575216     0.064046845      0.75750557
5.000       6.2831853     0.060845858      0.76461160
5.000       6.4088490     0.059876917      0.79849061
5.000       6.5345127     0.057205984      0.80863277
5.000       6.6601764     0.053950613      0.80746525
5.000       6.7858401     0.052037144      0.82374840
5.000       6.9115038     0.049839985      0.83361558
5.000       7.0371675     0.048260179      0.85202603
5.000       7.1628313     0.046751068      0.87039413
5.000       7.2884950     0.044843586      0.87959787
5.000       7.4141587     0.042977749      0.88735940
5.000       7.5398224     0.041695048      0.90539498
5.000       7.6654861     0.040447024      0.92294523
5.000       7.7911498     0.038879715      0.93153246
5.000       7.9168135     0.037517748      0.94310111
5.000       8.0424772     0.035735233      0.94175165
5.000       8.2938046     0.033235473      0.96057997
5.000       8.5451320     0.031759262       1.0039151
5.000       8.7964594     0.029767383       1.0264425
5.000       9.0477868     0.027403069       1.0282449
5.000       9.2991143     0.026317373       1.0721056
5.000       9.5504417     0.023655756       1.0439446
5.000       9.8017691     0.022990412       1.0968075
5.000       10.053096     0.021521806       1.1077673
5.000       10.304424     0.020881012       1.1574253
5.000       10.555751     0.019000192       1.1321284
5.000       10.807079     0.017783485       1.1371351
5.000       11.058406     0.017576267       1.2041331
5.000       11.309734     0.016177185       1.1855785
5.000       11.561061     0.015278005       1.1959967
5.000       11.812388     0.014681518       1.2258981
5.000       12.063716     0.013600410       1.2096662
5.000       12.315043     0.012643803       1.1963432
5.000       12.566371     0.012011168       1.2074943
5.000       12.817698     0.011785282       1.2573042
5.000       13.069025     0.011010465       1.2451038
