% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.750       2.8274334      0.72127972      0.82594500
3.750       2.8902652      0.69296377      0.84760574
3.750       2.9530971      0.66490851      0.86749170
3.750       3.0159289      0.64058412      0.89024541
3.750       3.0787608      0.62516834      0.92426196
3.750       3.1415927      0.60570695      0.95144225
3.750       3.2044245      0.57641022      0.96084219
3.750       3.2672564      0.57316938       1.0127515
3.750       3.3300882      0.54307614       1.0160105
3.750       3.3929201      0.52759775       1.0439846
3.750       3.4557519      0.51488450       1.0764844
3.750       3.5185838      0.49105851       1.0836953
3.750       3.5814156      0.47682502       1.1096690
3.750       3.6442475      0.46183243       1.1323437
3.750       3.7070793      0.45431804       1.1725352
3.750       3.7699112      0.43777416       1.1882662
3.750       3.8327430      0.42660474       1.2168164
3.750       3.8955749      0.41634770       1.2469272
3.750       3.9584067      0.40885199       1.2846879
3.750       4.0212386      0.39084926       1.2875351
3.750       4.1469023      0.38226300       1.3810326
3.750       4.2725660      0.35164026       1.3894253
3.750       4.3982297      0.33628057       1.4494584
3.750       4.5238934      0.33233833       1.5587907
3.750       4.6495571      0.31027367       1.5799740
3.750       4.7752208      0.29651093       1.6356536
3.750       4.9008845      0.28162103       1.6794178
3.750       5.0265482      0.26190195       1.6850723
3.750       5.1522120      0.26330605       1.8243672
3.750       5.2778757      0.24877737       1.8529282
3.750       5.4035394      0.24339757       1.9454562
3.750       5.5292031      0.23545169       2.0163211
3.750       5.6548668      0.22286456       2.0416364
3.750       5.7805305      0.21377546       2.0918532
3.750       5.9061942      0.20858039       2.1770425
3.750       6.0318579      0.20342513       2.2616644
3.750       6.1575216      0.19640033       2.3228988
3.750       6.2831853      0.18785233       2.3606220
3.750       6.4088490      0.18566333       2.4759195
3.750       6.5345127      0.18105143       2.5592448
3.750       6.6601764      0.17284287       2.5868958
3.750       6.7858401      0.16796413       2.6588734
3.750       6.9115038      0.16326095       2.7306764
3.750       7.0371675      0.15887823       2.8049707
3.750       7.1628313      0.15524013       2.8902035
3.750       7.2884950      0.15028492       2.9478083
3.750       7.4141587      0.14680204       3.0310142
3.750       7.5398224      0.14138466       3.0701239
3.750       7.6654861      0.13856329       3.1618228
3.750       7.7911498      0.13523082       3.2400416
3.750       7.9168135      0.13196011       3.3171428
3.750       8.0424772      0.12969066       3.4178144
3.750       8.2938046      0.12366315       3.5741434
3.750       8.5451320      0.11743255       3.7120607
3.750       8.7964594      0.11320381       3.9035074
3.750       9.0477868      0.10708231       4.0180477
3.750       9.2991143      0.10578458       4.3094056
3.750       9.5504417     0.098715618       4.3563874
3.750       9.8017691     0.096169477       4.5879737
3.750       10.053096     0.092398408       4.7559174
3.750       10.304424     0.087236124       4.8354597
3.750       10.555751     0.083125448       4.9530386
3.750       10.807079     0.079842219       5.1053768
3.750       11.058406     0.077425715       5.3043612
3.750       11.309734     0.074776373       5.4801415
3.750       11.561061     0.070803938       5.5426920
3.750       11.812388     0.069197520       5.7779522
3.750       12.063716     0.067051487       5.9637848
3.750       12.315043     0.064775539       6.1289928
3.750       12.566371     0.063717349       6.4055665
3.750       12.817698     0.060680114       6.4736133
3.750       13.069025     0.058460841       6.6109660
3.750       13.320353     0.057631593       6.9004605
3.750       13.571680     0.056324873       7.1329855
3.750       13.823008     0.053317083       7.1341837
3.750       14.074335     0.051786878       7.3143148
3.750       14.325663     0.051136858       7.6163772
3.750       14.576990     0.048973167       7.6847901
3.750       14.828317     0.047814857       7.8978473
3.750       15.079645     0.046241598       8.0329752
3.750       15.330972     0.045215147       8.2539777
3.750       15.582300     0.043782067       8.3919167
3.750       15.833627     0.042969381       8.6411308
3.750       16.084954     0.041336641       8.7149509
3.750       16.587609     0.039330557       9.0939328
3.750       17.090264     0.037350625       9.4452715
3.750       17.592919     0.036151737       9.9727086
3.750       18.095574     0.033909168       10.178985
3.750       18.598229     0.033032050       10.765161
3.750       19.100883     0.031842275       11.241770
3.750       19.603538     0.030329110       11.575328
3.750       20.106193     0.029254411       12.046230
3.750       20.608848     0.028253893       12.528806
3.750       21.111503     0.027443459       13.081771
3.750       21.614157     0.027243620       13.936381
3.750       22.116812     0.026193036       14.355677
3.750       22.619467     0.025420764       14.904107
3.750       23.122122     0.024900087       15.593880
3.750       23.624777     0.024226117       16.182932
3.750       24.127432     0.023603040       16.794670
3.750       24.630086     0.023288617       17.628354
3.750       25.132741     0.022747888       18.294937
3.750       25.635396     0.021810273       18.614503
3.750       26.138051     0.021342191       19.307625
3.750       26.640706     0.020879163       19.999564
3.750       27.143361     0.020309996       20.576474
3.750       27.646015     0.019913347       21.316317
3.750       28.148670     0.019270398       21.773818
3.750       28.651325     0.018756800       22.349260
3.750       29.153980     0.018650043       23.412277
3.750       29.656635     0.018354048       24.253126
3.750       30.159289     0.017686838       24.580108
3.750       30.661944     0.017252578       25.195521
3.750       31.164599     0.016752687       25.688537
3.750       31.667254     0.016550061       26.625702
3.750       32.169909     0.016161224       27.258001
3.750       33.175218     0.014972934       27.696096
3.750       34.180528     0.014838960       30.019954
3.750       35.185838     0.013710007       30.256007
3.750       36.191147     0.013209964       31.723343
3.750       37.196457     0.012732699       33.196742
3.750       38.201767     0.012336344       34.842320
3.750       39.207076     0.011715085       35.769189
3.750       40.212386     0.011123907       36.644358
3.750       41.217696     0.010615712       37.659151
3.750       42.223005     0.010122240       38.600623
3.750       43.228315     0.010389090       42.516029
3.750       44.233625    0.0097766059       42.866295
3.750       45.238934    0.0094937010       44.528996
3.750       46.244244    0.0090046346       45.113799
3.750       47.249554    0.0091445513       48.868138
3.750       48.254863    0.0087991418       50.088017
3.750       49.260173    0.0082763418       50.118316
3.750       50.265482    0.0081242923       52.271548
3.750       51.270792    0.0079906188       54.558291
3.750       52.276102    0.0077059355       55.770587
3.750       53.281411    0.0074257188       56.903099
3.750       54.286721    0.0072082137       58.422312
3.750       55.292031    0.0069949897       59.902502
3.750       56.297340    0.0068955747       62.331038
3.750       57.302650    0.0066497828       63.387240
3.750       58.307960    0.0066522320       66.806878
3.750       59.313269    0.0062013515       65.555962
3.750       60.318579    0.0062071233       69.010303
3.750       61.323889    0.0060842301       71.082869
3.750       62.329198    0.0060072977       73.692626
3.750       63.334508    0.0057613432       74.150692
3.750       64.339818    0.0056700565       76.506286
3.750       66.350437    0.0050811734       75.190960
3.750       68.361056    0.0051371819       83.142197
3.750       70.371675    0.0049741410       87.817693
3.750       72.382295    0.0047986058       92.189695
3.750       74.392914    0.0045520537       94.945054
3.750       76.403533    0.0042904524       96.942380
3.750       78.414153    0.0043604216       106.50797
3.750       80.424772    0.0042362356       111.64001
3.750       82.435391    0.0039944247       113.36151
3.750       84.446011    0.0038384372       117.10140
3.750       86.456630    0.0036862811       120.68509
3.750       88.467249    0.0035256324       123.66729
3.750       90.477868    0.0033669819       126.33920
3.750       92.488488    0.0032637593       130.81315
3.750       94.499107    0.0032441244       138.69183
3.750       96.509726    0.0030670078       139.66848
3.750       98.520346    0.0030728688       148.86481
3.750       100.53096    0.0028958484       149.05468
3.750       102.54158    0.0028592659       156.17980
3.750       104.55220    0.0027270485       157.89293
3.750       106.56282    0.0026180111       160.49404
3.750       108.57344    0.0026237903       170.12581
3.750       110.58406    0.0025159713       172.36678
3.750       112.59468    0.0025397393       183.65934
3.750       114.60530    0.0024449403       186.44581
3.750       116.61592    0.0023681740       190.26434
3.750       118.62654    0.0023431220       198.15760
3.750       120.63716    0.0022111537       196.66745
3.750       122.64778    0.0021773068       203.50212
3.750       124.65840    0.0020982969       205.92155
3.750       126.66902    0.0021337613       219.69860
3.750       128.67964    0.0020092102       216.88279
3.750       132.70087    0.0020786662       246.08003
3.750       136.72211    0.0018253043       236.33161
3.750       140.74335    0.0017748271       250.67439
3.750       144.76459    0.0017247233       265.07985
3.750       148.78583    0.0015061055       251.31034
3.750       152.80707    0.0015609198       282.15073
3.750       156.82831    0.0013250633       258.92872
3.750       160.84954    0.0014011727       295.40743
3.750       164.87078    0.0013661841       310.17770
3.750       168.89202    0.0012237703       298.67411
3.750       172.91326    0.0012305681       322.30038
3.750       176.93450    0.0012239181       343.44736
3.750       180.95574    0.0011549032       346.68330
3.750       184.97698    0.0010337325       331.46024
3.750       188.99821    0.0010807919       369.64552
3.750       193.01945    0.0011166265       406.80045
3.750       197.04069   0.00095122180       368.65474
3.750       201.06193   0.00096851927       398.81186
3.750       205.08317   0.00088542521       386.91200
3.750       209.10441   0.00089860223       416.22418
3.750       213.12565   0.00082366437       403.95006
3.750       217.14688   0.00075768361       393.02390
3.750       221.16812   0.00075851799       415.72270
3.750       225.18936   0.00075393347       436.16106
3.750       229.21060   0.00070587624       430.62865
3.750       233.23184   0.00065173591       418.89523
3.750       237.25308   0.00067042553       453.58258
3.750       241.27432   0.00066808107       475.37102
3.750       245.29555   0.00060944385       455.69366
3.750       249.31679   0.00058266837       457.45281
3.750       253.33803   0.00059202267       487.65173
3.750       257.35927   0.00057289714       494.72786
3.750       265.40175   0.00047229813       447.29889
3.750       273.44422   0.00042817806       443.50747
3.750       281.48670   0.00041153087       464.99291
3.750       289.52918   0.00040614018       499.37090
3.750       297.57166   0.00041752066       557.34346
3.750       305.61413   0.00039048080       564.66419
3.750       313.65661   0.00037058683       579.32674
3.750       321.69909   0.00029287564       493.97275
3.750       329.74156   0.00035116756       637.83116
3.750       337.78404   0.00035750789       698.02870
3.750       345.82652   0.00028902124       605.58470
3.750       353.86900   0.00026909781       604.09878
3.750       361.91147   0.00017157418       412.03040
3.750       369.95395   0.00022139052       567.90056
3.750       377.99643   0.00022179816       606.86387
3.750       386.03891   0.00021332866       621.74556
3.750       394.08138   0.00026666616       826.79135
3.750       402.12386   0.00019500531       642.38623
3.750       410.16634   0.00018547092       648.37482
3.750       418.20881   0.00025674422       951.37225
3.750       426.25129   0.00018742715       735.35981
3.750       434.29377   0.00017730739       735.77984
3.750       442.33625   0.00019155188       839.87422
3.750       450.37872   0.00022023694       1019.2812
3.750       458.42120   0.00024297755       1185.8520
3.750       466.46368   0.00020859882       1072.5946
3.750       474.50615   0.00014371850       777.87261
3.750       482.54863   0.00023119145       1316.0285
3.750       490.59111   0.00018620651       1113.8434
3.750       498.63359   0.00011530349       724.19797
3.750       506.67606   0.00016388769       1079.9602
3.750       514.71854   0.00022015418       1520.9209
4.000     0.062831853       186.73775    0.0023466157
4.000      0.12566371       284.72138     0.028623315
4.000      0.18849556       107.63041     0.036518138
4.000      0.25132741       71.635146     0.057612403
4.000      0.31415927       44.444740     0.069813634
4.000      0.37699112       32.160997     0.087295754
4.000      0.43982297       23.236743      0.10015652
4.000      0.50265482       18.180178      0.11697093
4.000      0.56548668       13.280776      0.12166365
4.000      0.62831853       11.378327      0.14298428
4.000      0.69115038       9.5229805      0.15927984
4.000      0.75398224       7.8321584      0.17007288
4.000      0.81681409       6.7846634      0.18731313
4.000      0.87964594       6.0689514      0.20927032
4.000      0.94247780       5.1185380      0.21708488
4.000       1.0053096       4.6237294      0.23799192
4.000       1.0681415       3.9592930      0.24444113
4.000       1.1309734       3.6163007      0.26502810
4.000       1.1938052       3.2230865      0.27780664
4.000       1.2566371       2.8891548      0.29044952
4.000       1.3194689       2.6386539      0.30707904
4.000       1.3823008       2.3337620      0.31227303
4.000       1.4451326       2.1593304      0.33015090
4.000       1.5079645       2.0014917      0.34769415
4.000       1.5707963       1.8151319      0.35640031
4.000       1.6336282       1.6960862      0.37460868
4.000       1.6964600       1.5616972      0.38627624
4.000       1.7592919       1.4556184      0.40154247
4.000       1.8221237       1.3627985      0.41767214
4.000       1.8849556       1.2975266      0.44024041
4.000       1.9477874       1.2023638      0.45012260
4.000       2.0106193       1.1241785      0.46290843
4.000       2.0734512       1.0804762      0.48794054
4.000       2.1362830       1.0072990      0.49751368
4.000       2.1991149      0.95496578      0.51451946
4.000       2.2619467      0.89568495      0.52513703
4.000       2.3247786      0.88068763      0.56057914
4.000       2.3876104      0.82709404      0.57031599
4.000       2.4504423      0.79267062      0.59087613
4.000       2.5132741      0.75292703      0.60553985
4.000       2.5761060      0.71228575      0.61690130
4.000       2.6389378      0.68374015      0.63657388
4.000       2.7017697      0.65617704      0.65559594
4.000       2.7646015      0.63201640      0.67654430
4.000       2.8274334      0.59608446      0.68258258
4.000       2.8902652      0.57347820      0.70145573
4.000       2.9530971      0.55007762      0.71767433
4.000       3.0159289      0.52899220      0.73516165
4.000       3.0787608      0.51618198      0.76313425
4.000       3.1415927      0.49991626      0.78526663
4.000       3.2044245      0.47350976      0.78931313
4.000       3.2672564      0.46913017      0.82892123
4.000       3.3300882      0.44415255      0.83093993
4.000       3.3929201      0.43141342      0.85365973
4.000       3.4557519      0.42051115      0.87917525
4.000       3.5185838      0.39954180      0.88173112
4.000       3.5814156      0.38856562      0.90427143
4.000       3.6442475      0.37448394      0.91817834
4.000       3.7070793      0.36885315      0.95196151
4.000       3.7699112      0.35534447      0.96452432
4.000       3.8327430      0.34452729      0.98270462
4.000       3.8955749      0.33666002       1.0082691
4.000       3.9584067      0.32977634       1.0362177
4.000       4.0212386      0.31557179       1.0395562
4.000       4.1469023      0.30686346       1.1086306
4.000       4.2725660      0.28079802       1.1095085
4.000       4.3982297      0.26751760       1.1530718
4.000       4.5238934      0.26360587       1.2364098
4.000       4.6495571      0.24780521       1.2618724
4.000       4.7752208      0.23465339       1.2944267
4.000       4.9008845      0.22341531       1.3323140
4.000       5.0265482      0.20750139       1.3350602
4.000       5.1522120      0.20697885       1.4340932
4.000       5.2778757      0.19671680       1.4651739
4.000       5.4035394      0.19085567       1.5254932
4.000       5.5292031      0.18405124       1.5761467
4.000       5.6548668      0.17650468       1.6169389
4.000       5.7805305      0.16883602       1.6521080
4.000       5.9061942      0.16311952       1.7025480
4.000       6.0318579      0.15941935       1.7724117
4.000       6.1575216      0.15371858       1.8180862
4.000       6.2831853      0.14666878       1.8430942
4.000       6.4088490      0.14399959       1.9203112
4.000       6.5345127      0.14073626       1.9893715
4.000       6.6601764      0.13422431       2.0089014
4.000       6.7858401      0.13041812       2.0645199
4.000       6.9115038      0.12635822       2.1134473
4.000       7.0371675      0.12235637       2.1601828
4.000       7.1628313      0.12018997       2.2376525
4.000       7.2884950      0.11630415       2.2812823
4.000       7.4141587      0.11304896       2.3341161
4.000       7.5398224      0.10946059       2.3769027
4.000       7.6654861      0.10632524       2.4261952
4.000       7.7911498      0.10431481       2.4993145
4.000       7.9168135      0.10175237       2.5577968
4.000       8.0424772     0.099434720       2.6204618
4.000       8.2938046     0.094223783       2.7232794
4.000       8.5451320     0.090263815       2.8532530
4.000       8.7964594     0.085715048       2.9556366
4.000       9.0477868     0.081433341       3.0556218
4.000       9.2991143     0.080136683       3.2645729
4.000       9.5504417     0.074426615       3.2844972
4.000       9.8017691     0.071465754       3.4094289
4.000       10.053096     0.069006898       3.5519130
4.000       10.304424     0.064854972       3.5948824
4.000       10.555751     0.062833740       3.7439550
4.000       10.807079     0.059773248       3.8221002
4.000       11.058406     0.058024109       3.9751759
4.000       11.309734     0.055773514       4.0874776
4.000       11.561061     0.053972216       4.2250668
4.000       11.812388     0.052469364       4.3811610
4.000       12.063716     0.050085759       4.4547959
4.000       12.315043     0.048203799       4.5609923
4.000       12.566371     0.047750134       4.8003671
4.000       12.817698     0.044986057       4.7993044
4.000       13.069025     0.044029363       4.9790017
4.000       13.320353     0.043125172       5.1635488
4.000       13.571680     0.041720495       5.2834861
4.000       13.823008     0.040306340       5.3932590
4.000       14.074335     0.038187455       5.3935490
4.000       14.325663     0.037730222       5.6195788
4.000       14.576990     0.036118157       5.6676028
4.000       14.828317     0.035241042       5.8209600
4.000       15.079645     0.034717886       6.0311046
4.000       15.330972     0.033461560       6.1083727
4.000       15.582300     0.032581812       6.2451107
4.000       15.833627     0.031505939       6.3358358
4.000       16.084954     0.030218958       6.3710240
4.000       16.587609     0.028924116       6.6877762
4.000       17.090264     0.028162156       7.1216803
4.000       17.592919     0.026659191       7.3541235
4.000       18.095574     0.025620283       7.6907954
4.000       18.598229     0.024518741       7.9906695
4.000       19.100883     0.023856178       8.4223151
4.000       19.603538     0.022497726       8.5864227
4.000       20.106193     0.022401484       9.2243672
4.000       20.608848     0.021154906       9.3808568
4.000       21.111503     0.020713577       9.8737653
4.000       21.614157     0.020164153       10.314904
4.000       22.116812     0.019702528       10.798410
4.000       22.619467     0.019114816       11.206951
4.000       23.122122     0.019037066       11.922116
4.000       23.624777     0.018427381       12.309404
4.000       24.127432     0.017993995       12.803572
4.000       24.630086     0.017549846       13.284383
4.000       25.132741     0.017121281       13.769751
4.000       25.635396     0.016847283       14.378720
4.000       26.138051     0.016365131       14.805032
4.000       26.640706     0.016332980       15.644902
4.000       27.143361     0.015864409       16.072558
4.000       27.646015     0.015706148       16.812704
4.000       28.148670     0.015079394       17.038360
4.000       28.651325     0.014931550       17.791365
4.000       29.153980     0.014766921       18.537610
4.000       29.656635     0.014605445       19.299704
4.000       30.159289     0.014066199       19.548360
4.000       30.661944     0.013709321       20.020978
4.000       31.164599     0.013496925       20.696157
4.000       31.667254     0.013079486       21.042249
4.000       32.169909     0.012774454       21.545774
4.000       33.175218     0.012494814       23.112207
4.000       34.180528     0.011633608       23.535367
4.000       35.185838     0.011514399       25.410618
4.000       36.191147     0.010938709       26.268990
4.000       37.196457     0.010458574       27.267635
4.000       38.201767     0.010113830       28.565133
4.000       39.207076    0.0097915691       29.896196
4.000       40.212386    0.0090842316       29.925264
4.000       41.217696    0.0087854358       31.166260
4.000       42.223005    0.0087637519       33.420101
4.000       43.228315    0.0081874944       33.506279
4.000       44.233625    0.0079472504       34.845343
4.000       45.238934    0.0077793946       36.488260
4.000       46.244244    0.0074569368       37.359733
4.000       47.249554    0.0072194570       38.580506
4.000       48.254863    0.0069359708       39.482149
4.000       49.260173    0.0069475009       42.071371
4.000       50.265482    0.0065990893       42.458420
4.000       51.270792    0.0065404361       44.656743
4.000       52.276102    0.0063783665       46.162500
4.000       53.281411    0.0061960602       47.480256
4.000       54.286721    0.0060190923       48.784526
4.000       55.292031    0.0057583844       49.312672
4.000       56.297340    0.0057428292       51.911048
4.000       57.302650    0.0055623529       53.021611
4.000       58.307960    0.0054870530       55.105247
4.000       59.313269    0.0052739197       55.751860
4.000       60.318579    0.0052299950       58.146668
4.000       61.323889    0.0050535774       59.041616
4.000       62.329198    0.0049772979       61.057429
4.000       63.334508    0.0048156265       61.978956
4.000       64.339818    0.0045930492       61.974186
4.000       66.350437    0.0046033292       68.119845
4.000       68.361056    0.0044432800       71.911812
4.000       70.371675    0.0041118035       72.593258
4.000       72.382295    0.0039922548       76.698268
4.000       74.392914    0.0037734340       78.704891
4.000       76.403533    0.0036870985       83.309653
4.000       78.414153    0.0035119882       85.784074
4.000       80.424772    0.0036320803       95.718353
4.000       82.435391    0.0034216301       97.105634
4.000       84.446011    0.0032257687       98.410378
4.000       86.456630    0.0031102434       101.82620
4.000       88.467249    0.0029360352       102.98621
4.000       90.477868    0.0030181285       113.24918
4.000       92.488488    0.0028433779       113.96405
4.000       94.499107    0.0028310126       121.03060
4.000       96.509726    0.0027363483       124.61057
4.000       98.520346    0.0025619727       124.11450
4.000       100.53096    0.0023827896       122.64660
4.000       102.54158    0.0024526092       133.96726
4.000       104.55220    0.0024425956       141.42344
4.000       106.56282    0.0024684192       151.32348
4.000       108.57344    0.0022479877       145.75888
4.000       110.58406    0.0022469442       153.93598
4.000       112.59468    0.0021710646       156.99890
4.000       114.60530    0.0020705223       157.89351
4.000       116.61592    0.0019564495       157.18547
4.000       118.62654    0.0019764480       167.14802
4.000       120.63716    0.0019987326       177.77400
4.000       122.64778    0.0018563449       173.50339
4.000       124.65840    0.0018168743       178.30345
4.000       126.66902    0.0018415759       189.61429
4.000       128.67964    0.0017467626       188.55307
4.000       132.70087    0.0016134432       191.00524
4.000       136.72211    0.0017418207       225.52256
4.000       140.74335    0.0015850287       223.86750
4.000       144.76459    0.0014913260       229.20805
4.000       148.78583    0.0014398319       240.25185
4.000       152.80707    0.0012862788       232.50682
4.000       156.82831    0.0012870884       251.50811
4.000       160.84954    0.0011746229       247.64423
4.000       164.87078    0.0012287111       278.96591
4.000       168.89202    0.0010769716       262.84632
4.000       172.91326    0.0011268370       295.13195
4.000       176.93450   0.00095874461       269.03622
4.000       180.95574    0.0010047460       301.60854
4.000       184.97698   0.00094813667       304.01445
4.000       188.99821   0.00096179646       328.94746
4.000       193.01945   0.00082933208       302.13564
4.000       197.04069   0.00076944011       298.20357
4.000       201.06193   0.00090578994       372.98150
4.000       205.08317   0.00073677786       321.95627
4.000       209.10441   0.00070835182       328.10196
4.000       213.12565   0.00074174600       363.77480
4.000       217.14688   0.00070783207       367.16502
4.000       221.16812   0.00070834126       388.22223
4.000       225.18936   0.00062741434       362.96798
4.000       229.21060   0.00064239399       391.90051
4.000       233.23184   0.00062432125       401.27480
4.000       237.25308   0.00047149694       318.99561
4.000       241.27432   0.00055686437       396.23512
4.000       245.29555   0.00045541175       340.52071
4.000       249.31679   0.00047546344       373.28624
4.000       253.33803   0.00049235219       405.55271
4.000       257.35927   0.00048256039       416.71715
4.000       265.40175   0.00040873426       387.09952
4.000       273.44422   0.00044224142       458.07432
4.000       281.48670   0.00040930791       462.48115
4.000       289.52918   0.00033701723       414.38057
4.000       297.57166   0.00039001770       520.63009
4.000       305.61413   0.00034255720       495.36311
4.000       313.65661   0.00031942913       499.35352
4.000       321.69909   0.00017927679       302.37356
4.000       329.74156   0.00025338870       460.23387
4.000       337.78404   0.00015773183       307.96900
4.000       345.82652   0.00017553329       367.79398
4.000       353.86900   0.00022618730       507.76881
4.000       361.91147   0.00017511689       420.53809
4.000       369.95395   0.00023493340       602.64010
4.000       377.99643   0.00014514883       397.14296
4.000       386.03891   0.00015933212       464.37286
4.000       394.08138   0.00010362862       321.29778
4.000       402.12386   0.00018984139       625.37525
4.000       410.16634   0.00018620360       650.93613
4.000       418.20881   0.00020388875       755.51495
4.000       426.25129   0.00022149788       869.03437
4.000       434.29377   0.00012122219       503.04075
4.000       442.33625   0.00014219091       623.44720
4.000       450.37872   0.00015493021       717.03435
4.000       458.42120   0.00017708233       864.25036
4.000       466.46368   0.00010922632       561.63096
4.000       474.50615   0.00019845530       1074.1341
4.000       482.54863   0.00014532443       827.24120
4.000       490.59111   0.00018114298       1083.5545
4.000       498.63359   6.3362211e-05       397.96526
4.000       506.67606   0.00014109954       929.79459
4.000       514.71854   0.00016318476       1127.3514
4.500     0.062831853       154.81931    0.0019455168
4.500      0.12566371       235.55932     0.023681006
4.500      0.18849556       89.185325     0.030259868
4.500      0.25132741       58.868139     0.047344566
4.500      0.31415927       36.372897     0.057134414
4.500      0.37699112       26.261624     0.071282874
4.500      0.43982297       18.956510     0.081707585
4.500      0.50265482       14.840069     0.095480735
4.500      0.56548668       10.705454     0.098071425
4.500      0.62831853       9.1321359      0.11475780
4.500      0.69115038       7.5996755      0.12711095
4.500      0.75398224       6.2951041      0.13669622
4.500      0.81681409       5.4059522      0.14924924
4.500      0.87964594       4.8332849      0.16666191
4.500      0.94247780       4.0519796      0.17185054
4.500       1.0053096       3.6569047      0.18822766
4.500       1.0681415       3.1142120      0.19226702
4.500       1.1309734       2.8348276      0.20775622
4.500       1.1938052       2.5057982      0.21598160
4.500       1.2566371       2.2335652      0.22454247
4.500       1.3194689       2.0300158      0.23624747
4.500       1.3823008       1.7884668      0.23930887
4.500       1.4451326       1.6607167      0.25391532
4.500       1.5079645       1.5240761      0.26475870
4.500       1.5707963       1.3770619      0.27038548
4.500       1.6336282       1.2900692      0.28493311
4.500       1.6964600       1.1779806      0.29136628
4.500       1.7592919       1.0946844      0.30197631
4.500       1.8221237       1.0308094      0.31592372
4.500       1.8849556      0.97370059      0.33036883
4.500       1.9477874      0.89719604      0.33587857
4.500       2.0106193      0.83605325      0.34426569
4.500       2.0734512      0.80226745      0.36230210
4.500       2.1362830      0.74422394      0.36757863
4.500       2.1991149      0.70727851      0.38106974
4.500       2.2619467      0.66016237      0.38705095
4.500       2.3247786      0.64653121      0.41153287
4.500       2.3876104      0.60183406      0.41498979
4.500       2.4504423      0.57295993      0.42709839
4.500       2.5132741      0.54700074      0.43992410
4.500       2.5761060      0.51538816      0.44637089
4.500       2.6389378      0.48859301      0.45488853
4.500       2.7017697      0.47022284      0.46980642
4.500       2.7646015      0.45210729      0.48395992
4.500       2.8274334      0.42347903      0.48493029
4.500       2.8902652      0.40764553      0.49861581
4.500       2.9530971      0.39189212      0.51129315
4.500       3.0159289      0.37567515      0.52209080
4.500       3.0787608      0.36531467      0.54008886
4.500       3.1415927      0.35231655      0.55341754
4.500       3.2044245      0.33251948      0.55429056
4.500       3.2672564      0.32612376      0.57623859
4.500       3.3300882      0.30862347      0.57738623
4.500       3.3929201      0.30058481      0.59478250
4.500       3.4557519      0.29134416      0.60912194
4.500       3.5185838      0.27557478      0.60815378
4.500       3.5814156      0.26849325      0.62483852
4.500       3.6442475      0.25702527      0.63018733
4.500       3.7070793      0.25301393      0.65299572
4.500       3.7699112      0.24393749      0.66212833
4.500       3.8327430      0.23424605      0.66814641
4.500       3.8955749      0.22900192      0.68584196
4.500       3.9584067      0.22318079      0.70127496
4.500       4.0212386      0.21474050      0.70739786
4.500       4.1469023      0.20638061      0.74560802
4.500       4.2725660      0.18655989      0.73714832
4.500       4.3982297      0.17831497      0.76858481
4.500       4.5238934      0.17352650      0.81390394
4.500       4.6495571      0.16463626      0.83835993
4.500       4.7752208      0.15362778      0.84746233
4.500       4.9008845      0.14708419      0.87712129
4.500       5.0265482      0.13798366      0.88778434
4.500       5.1522120      0.13447560      0.93174037
4.500       5.2778757      0.12824884      0.95521510
4.500       5.4035394      0.12251114      0.97922115
4.500       5.5292031      0.11768991       1.0078528
4.500       5.6548668      0.11314977       1.0365520
4.500       5.7805305      0.10825677       1.0593230
4.500       5.9061942      0.10483812       1.0942401
4.500       6.0318579      0.10145428       1.1279606
4.500       6.1575216     0.096970865       1.1469101
4.500       6.2831853     0.092570171       1.1632711
4.500       6.4088490     0.090375439       1.2052047
4.500       6.5345127     0.087767819       1.2406383
4.500       6.6601764     0.083489000       1.2495589
4.500       6.7858401     0.080517797       1.2745974
4.500       6.9115038     0.077790909       1.3011182
4.500       7.0371675     0.075873417       1.3395335
4.500       7.1628313     0.074400181       1.3851551
4.500       7.2884950     0.070798658       1.3887014
4.500       7.4141587     0.068676676       1.4179638
4.500       7.5398224     0.066929126       1.4533451
4.500       7.6654861     0.064908767       1.4811284
4.500       7.7911498     0.063220231       1.5147152
4.500       7.9168135     0.061406322       1.5435993
4.500       8.0424772     0.059222613       1.5607284
4.500       8.2938046     0.055201055       1.5954347
4.500       8.5451320     0.053154025       1.6802068
4.500       8.7964594     0.050278352       1.7337042
4.500       9.0477868     0.047860325       1.7958621
4.500       9.2991143     0.045865455       1.8684467
4.500       9.5504417     0.042877088       1.8921951
4.500       9.8017691     0.041110028       1.9612431
4.500       10.053096     0.038730450       1.9935281
4.500       10.304424     0.037577007       2.0828769
4.500       10.555751     0.035336845       2.1055496
4.500       10.807079     0.033657464       2.1521701
4.500       11.058406     0.032804569       2.2474094
4.500       11.309734     0.031985526       2.3441256
4.500       11.561061     0.030434565       2.3824864
4.500       11.812388     0.029602627       2.4718019
4.500       12.063716     0.028000152       2.4904277
4.500       12.315043     0.026734363       2.5295771
4.500       12.566371     0.026158285       2.6297176
4.500       12.817698     0.024905081       2.6569802
4.500       13.069025     0.024144515       2.7303502
4.500       13.320353     0.023247665       2.7835356
4.500       13.571680     0.022484610       2.8474524
4.500       13.823008     0.021887461       2.9286892
4.500       14.074335     0.020596618       2.9090410
4.500       14.325663     0.019882340       2.9612965
4.500       14.576990     0.019412157       3.0461243
4.500       14.828317     0.018887030       3.1196764
