% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
4.000       2.5132741      0.74538467      0.59947392
4.000       2.5761060      0.70466087      0.61029750
4.000       2.6389378      0.67617743      0.62953286
4.000       2.7017697      0.64867128      0.64809683
4.000       2.7646015      0.62444706      0.66844168
4.000       2.8274334      0.58850349      0.67390154
4.000       2.8902652      0.56608937      0.69241802
4.000       2.9530971      0.54276104      0.70812854
4.000       3.0159289      0.52164973      0.72495752
4.000       3.0787608      0.50885904      0.75230786
4.000       3.1415927      0.49247924      0.77358458
4.000       3.2044245      0.46627252      0.77724907
4.000       3.2672564      0.46180993      0.81598685
4.000       3.3300882      0.43686737      0.81731051
4.000       3.3929201      0.42436446      0.83971159
4.000       3.4557519      0.41332664      0.86415437
4.000       3.5185838      0.39268762      0.86660493
4.000       3.5814156      0.38163961      0.88815317
4.000       3.6442475      0.36751169      0.90108342
4.000       3.7070793      0.36193108      0.93409658
4.000       3.7699112      0.34857841      0.94615894
4.000       3.8327430      0.33778903      0.96348491
4.000       3.8955749      0.32988782      0.98798695
4.000       3.9584067      0.32294370       1.0147483
4.000       4.0212386      0.30895342       1.0177539
4.000       4.1469023      0.30012439       1.0842838
4.000       4.2725660      0.27439930       1.0842255
4.000       4.3982297      0.26106806       1.1252726
4.000       4.5238934      0.25697551       1.2053109
4.000       4.6495571      0.24154338       1.2299860
4.000       4.7752208      0.22841781       1.2600292
4.000       4.9008845      0.21713590       1.2948674
4.000       5.0265482      0.20161218       1.2971691
4.000       5.1522120      0.20083407       1.3915180
4.000       5.2778757      0.19085216       1.4214932
4.000       5.4035394      0.18500146       1.4787010
4.000       5.5292031      0.17827638       1.5266929
4.000       5.6548668      0.17078152       1.5645097
4.000       5.7805305      0.16334705       1.5983970
4.000       5.9061942      0.15758949       1.6448287
4.000       6.0318579      0.15381021       1.7100497
4.000       6.1575216      0.14817851       1.7525617
4.000       6.2831853      0.14126053       1.7751322
4.000       6.4088490      0.13867064       1.8492469
4.000       6.5345127      0.13528373       1.9122974
4.000       6.6601764      0.12886148       1.9286373
4.000       6.7858401      0.12523290       1.9824379
4.000       6.9115038      0.12128427       2.0285812
4.000       7.0371675      0.11715770       2.0684011
4.000       7.1628313      0.11509299       2.1427588
4.000       7.2884950      0.11126176       2.1823769
4.000       7.4141587      0.10794773       2.2287913
4.000       7.5398224      0.10447699       2.2686854
4.000       7.6654861      0.10136914       2.3131038
4.000       7.7911498     0.099370924       2.3808621
4.000       7.9168135     0.096798397       2.4332664
4.000       8.0424772     0.094529754       2.4911983
4.000       8.2938046     0.089315759       2.5814264
4.000       8.5451320     0.085678857       2.7083217
4.000       8.7964594     0.081196379       2.7998233
4.000       9.0477868     0.076909311       2.8858667
4.000       9.2991143     0.075565752       3.0783643
4.000       9.5504417     0.069988447       3.0886378
4.000       9.8017691     0.067265621       3.2090524
4.000       10.053096     0.064848455       3.3378702
4.000       10.304424     0.060862830       3.3735997
4.000       10.555751     0.058755217       3.5009358
4.000       10.807079     0.055857466       3.5717120
4.000       11.058406     0.054118416       3.7076006
4.000       11.309734     0.051939124       3.8064664
4.000       11.561061     0.050144741       3.9254435
4.000       11.812388     0.048686812       4.0653201
4.000       12.063716     0.046344610       4.1220455
4.000       12.315043     0.044540958       4.2144182
4.000       12.566371     0.044110502       4.4344714
4.000       12.817698     0.041449825       4.4220441
4.000       13.069025     0.040550389       4.5855865
4.000       13.320353     0.039655308       4.7480882
4.000       13.571680     0.038262267       4.8455358
4.000       13.823008     0.036950843       4.9442709
4.000       14.074335     0.034910714       4.9307462
4.000       14.325663     0.034487999       5.1366788
4.000       14.576990     0.032965438       5.1728832
4.000       14.828317     0.032102873       5.3026110
4.000       15.079645     0.031570434       5.4843371
4.000       15.330972     0.030381714       5.5461500
4.000       15.582300     0.029564148       5.6667007
4.000       15.833627     0.028568133       5.7450439
4.000       16.084954     0.027381684       5.7728452
4.000       16.587609     0.026050522       6.0233497
4.000       17.090264     0.025335654       6.4069110
4.000       17.592919     0.023889906       6.5901971
4.000       18.095574     0.022876502       6.8671566
4.000       18.598229     0.021946135       7.1522558
4.000       19.100883     0.021398619       7.5546851
4.000       19.603538     0.020047311       7.6512040
4.000       20.106193     0.020026129       8.2462560
4.000       20.608848     0.018850941       8.3591945
4.000       21.111503     0.018544607       8.8398587
4.000       21.614157     0.017976682       9.1959101
4.000       22.116812     0.017506897       9.5950451
4.000       22.619467     0.017092414       10.021224
4.000       23.122122     0.017002593       10.648011
4.000       23.624777     0.016491278       11.016096
4.000       24.127432     0.016033954       11.408910
4.000       24.630086     0.015656116       11.850921
4.000       25.132741     0.015304309       12.308456
4.000       25.635396     0.015095029       12.883216
4.000       26.138051     0.014608189       13.215580
4.000       26.640706     0.014604685       13.989417
4.000       27.143361     0.014169485       14.355396
4.000       27.646015     0.014075762       15.067452
4.000       28.148670     0.013463962       15.213067
4.000       28.651325     0.013318754       15.869673
4.000       29.153980     0.013220976       16.596914
4.000       29.656635     0.013037712       17.228095
4.000       30.159289     0.012591443       17.498833
4.000       30.661944     0.012279491       17.932865
4.000       31.164599     0.012048951       18.475838
4.000       31.667254     0.011709805       18.838709
4.000       32.169909     0.011418582       19.258920
4.000       33.175218     0.011050165       20.439976
4.000       34.180528     0.010383551       21.006440
4.000       35.185838     0.010196092       22.501303
4.000       36.191147    0.0096838883       23.255575
4.000       37.196457    0.0092479662       24.111333
4.000       38.201767    0.0089958033       25.407419
4.000       39.207076    0.0086791646       26.499737
4.000       40.212386    0.0081218794       26.755084
4.000       41.217696    0.0078328433       27.786946
4.000       42.223005    0.0076964247       29.349905
4.000       43.228315    0.0071748910       29.362328
4.000       44.233625    0.0069993005       30.688982
4.000       45.238934    0.0068536122       32.145996
4.000       46.244244    0.0065632648       32.882379
4.000       47.249554    0.0063705642       34.044055
4.000       48.254863    0.0060867435       34.648029
4.000       49.260173    0.0061363751       37.159507
4.000       50.265482    0.0057420240       36.944078
4.000       51.270792    0.0057509380       39.266213
4.000       52.276102    0.0055903020       40.458997
4.000       53.281411    0.0054678762       41.900200
4.000       54.286721    0.0052766584       42.767127
4.000       55.292031    0.0050276466       43.054904
4.000       56.297340    0.0050410638       45.567593
4.000       57.302650    0.0048698667       46.420675
4.000       58.307960    0.0047937515       48.142574
4.000       59.313269    0.0046369602       49.018410
4.000       60.318579    0.0045896044       51.026857
4.000       61.323889    0.0044134609       51.563050
4.000       62.329198    0.0043561009       53.437092
4.000       63.334508    0.0041949352       53.990422
4.000       64.339818    0.0040259994       54.322961
4.000       66.350437    0.0040509339       59.945526
4.000       68.361056    0.0039130309       63.330050
4.000       70.371675    0.0035304925       62.330301
4.000       72.382295    0.0035231099       67.685164
4.000       74.392914    0.0032970816       68.769310
4.000       76.403533    0.0031837681       71.936949
4.000       78.414153    0.0030861708       75.383028
4.000       80.424772    0.0031717911       83.588081
4.000       82.435391    0.0029572098       83.925416
4.000       84.446011    0.0027838358       84.928075
4.000       86.456630    0.0026974867       88.312968
4.000       88.467249    0.0025493447       89.422415
4.000       90.477868    0.0026686008       100.13386
4.000       92.488488    0.0024642163       98.767058
4.000       94.499107    0.0024721374       105.68807
4.000       96.509726    0.0023707118       107.95985
4.000       98.520346    0.0022495991       108.98160
4.000       100.53096    0.0020748548       106.79662
4.000       102.54158    0.0021519872       117.54659
4.000       104.55220    0.0021275973       123.18540
4.000       106.56282    0.0021699492       133.02614
4.000       108.57344    0.0019395815       125.76191
4.000       110.58406    0.0019535533       133.83606
4.000       112.59468    0.0018868025       136.44271
4.000       114.60530    0.0017932710       136.75093
4.000       116.61592    0.0017009990       136.66202
4.000       118.62654    0.0017045269       144.15168
4.000       120.63716    0.0017376750       154.55466
4.000       122.64778    0.0016407783       153.35544
4.000       124.65840    0.0015741325       154.48139
4.000       126.66902    0.0016301966       167.85003
4.000       128.67964    0.0014957352       161.45609
4.000       132.70087    0.0014242694       168.61016
4.000       136.72211    0.0015274855       197.77147
4.000       140.74335    0.0014235657       201.06266
4.000       144.76459    0.0012353937       189.87276
4.000       148.78583    0.0012417064       207.19242
4.000       152.80707    0.0011111487       200.85043
4.000       156.82831    0.0010963336       214.23299
4.000       160.84954    0.0010038107       211.63211
4.000       164.87078    0.0010658417       241.98812
4.000       168.89202   0.00094747140       231.24043
4.000       172.91326   0.00095753225       250.78905
4.000       176.93450   0.00076973012       215.99629
4.000       180.95574   0.00085511405       256.69143
4.000       184.97698   0.00079962769       256.39592
4.000       188.99821   0.00081729995       279.52769
4.000       193.01945   0.00073098508       266.30665
4.000       197.04069   0.00067625331       262.08818
4.000       201.06193   0.00081717721       336.49301
4.000       205.08317   0.00064559065       282.10939
4.000       209.10441   0.00062175313       287.99026
4.000       213.12565   0.00062091264       304.51444
4.000       217.14688   0.00058439180       303.13437
4.000       221.16812   0.00062899735       344.73603
4.000       225.18936   0.00055794069       322.77649
4.000       229.21060   0.00055231669       336.94772
4.000       233.23184   0.00054137690       347.96334
4.000       237.25308   0.00039271977       265.69819
4.000       241.27432   0.00049770372       354.13954
4.000       245.29555   0.00034740445       259.76143
4.000       249.31679   0.00044636600       350.44185
4.000       253.33803   0.00041594000       342.61164
4.000       257.35927   0.00041923939       362.03603
4.000       265.40175   0.00032249919       305.42897
4.000       273.44422   0.00041744667       432.39187
4.000       281.48670   0.00033469992       378.18084
4.000       289.52918   0.00029841518       366.91729
4.000       297.57166   0.00029596200       395.07622
4.000       305.61413   0.00031178724       450.86747
4.000       313.65661   0.00031561086       493.38454
4.000       321.69909   0.00015641873       263.82048
4.000       329.74156   0.00024571677       446.29924
4.000       337.78404   0.00017249441       336.79269
4.000       345.82652   0.00017934280       375.77603
4.000       353.86900   0.00022652891       508.53570
4.000       361.91147   0.00011402921       273.83782
4.000       369.95395   0.00021081990       540.78529
4.000       377.99643   9.7295866e-05       266.21206
4.000       386.03891   0.00019908333       580.22760
4.000       394.08138   0.00011977624       371.36303
4.000       402.12386   0.00017803302       586.47614
4.000       410.16634   0.00013648594       477.13163
4.000       418.20881   0.00020465717       758.36238
4.000       426.25129   0.00019764179       775.43637
4.000       434.29377   6.9042938e-05       286.51035
4.000       442.33625   0.00011483342       503.49612
4.000       450.37872   0.00019293422       892.92117
4.000       458.42120   0.00016684955       814.30925
4.000       466.46368   0.00011757115       604.53930
4.000       474.50615   0.00018531705       1003.0237
4.000       482.54863   0.00012669677       721.20559
4.000       490.59111   0.00017168299       1026.9672
4.000       498.63359   7.5547455e-05       474.49832
4.000       506.67606   0.00014457615       952.70417
4.000       514.71854   0.00014516554       1002.8667
4.500     0.062831853       154.80564    0.0019453450
4.500      0.12566371       235.54633     0.023679699
4.500      0.18849556       89.182307     0.030258844
4.500      0.25132741       58.863085     0.047340502
4.500      0.31415927       36.368636     0.057127720
4.500      0.37699112       26.259151     0.071276161
4.500      0.43982297       18.953841     0.081696079
4.500      0.50265482       14.836944     0.095460629
4.500      0.56548668       10.702810     0.098047198
4.500      0.62831853       9.1297715      0.11472809
4.500      0.69115038       7.5972294      0.12707004
4.500      0.75398224       6.2931021      0.13665275
4.500      0.81681409       5.4036430      0.14918548
4.500      0.87964594       4.8313997      0.16659691
4.500      0.94247780       4.0500438      0.17176844
4.500       1.0053096       3.6545586      0.18810691
4.500       1.0681415       3.1120476      0.19213340
4.500       1.1309734       2.8325848      0.20759185
4.500       1.1938052       2.5035924      0.21579148
4.500       1.2566371       2.2313071      0.22431545
4.500       1.3194689       2.0277706      0.23598618
4.500       1.3823008       1.7861467      0.23899843
4.500       1.4451326       1.6583596      0.25355495
4.500       1.5079645       1.5218005      0.26436340
4.500       1.5707963       1.3749459      0.26996999
4.500       1.6336282       1.2877025      0.28441038
4.500       1.6964600       1.1756343      0.29078594
4.500       1.7592919       1.0922967      0.30131765
4.500       1.8221237       1.0286015      0.31524703
4.500       1.8849556      0.97132713      0.32956353
4.500       1.9477874      0.89494359      0.33503533
4.500       2.0106193      0.83367971      0.34328832
4.500       2.0734512      0.79989164      0.36122919
4.500       2.1362830      0.74188235      0.36642210
4.500       2.1991149      0.70490274      0.37978971
4.500       2.2619467      0.65777796      0.38565297
4.500       2.3247786      0.64400055      0.40992204
4.500       2.3876104      0.59950714      0.41338529
4.500       2.4504423      0.57048433      0.42525301
4.500       2.5132741      0.54467715      0.43805535
4.500       2.5761060      0.51299574      0.44429886
4.500       2.6389378      0.48627455      0.45273000
4.500       2.7017697      0.46788218      0.46746783
4.500       2.7646015      0.44977599      0.48146438
4.500       2.8274334      0.42109065      0.48219533
4.500       2.8902652      0.40530114      0.49574824
4.500       2.9530971      0.38962798      0.50833917
4.500       3.0159289      0.37336892      0.51888575
4.500       3.0787608      0.36304915      0.53673946
4.500       3.1415927      0.34994515      0.54969255
4.500       3.2044245      0.33026116      0.55052608
4.500       3.2672564      0.32381123      0.57215250
4.500       3.3300882      0.30633892      0.57311219
4.500       3.3929201      0.29837250      0.59040488
4.500       3.4557519      0.28912675      0.60448593
4.500       3.5185838      0.27345010      0.60346491
4.500       3.5814156      0.26631527      0.61976994
4.500       3.6442475      0.25483106      0.62480745
4.500       3.7070793      0.25081028      0.64730837
4.500       3.7699112      0.24176905      0.65624244
4.500       3.8327430      0.23209758      0.66201829
4.500       3.8955749      0.22681039      0.67927852
4.500       3.9584067      0.22099878      0.69441866
4.500       4.0212386      0.21264779      0.70050406
4.500       4.1469023      0.20416865      0.73761667
4.500       4.2725660      0.18452957      0.72912596
4.500       4.3982297      0.17623719      0.75962902
4.500       4.5238934      0.17135471      0.80371745
4.500       4.6495571      0.16258834      0.82793154
4.500       4.7752208      0.15161288      0.83634747
4.500       4.9008845      0.14498896      0.86462660
4.500       5.0265482      0.13596768      0.87481356
4.500       5.1522120      0.13241057      0.91743239
4.500       5.2778757      0.12624797      0.94031235
4.500       5.4035394      0.12059844      0.96393313
4.500       5.5292031      0.11580350      0.99169830
4.500       5.6548668      0.11120309       1.0187186
4.500       5.7805305      0.10638641       1.0410210
4.500       5.9061942      0.10289184       1.0739260
4.500       6.0318579     0.099532324       1.1065925
4.500       6.1575216     0.095053973       1.1242383
4.500       6.2831853     0.090692924       1.1396809
4.500       6.4088490     0.088520711       1.1804709
4.500       6.5345127     0.085870519       1.2138191
4.500       6.6601764     0.081635072       1.2218116
4.500       6.7858401     0.078727581       1.2462582
4.500       6.9115038     0.076004953       1.2712466
4.500       7.0371675     0.074029400       1.3069777
4.500       7.1628313     0.072579244       1.3512536
4.500       7.2884950     0.068999521       1.3534116
4.500       7.4141587     0.066855829       1.3803689
4.500       7.5398224     0.065134722       1.4143802
4.500       7.6654861     0.063150616       1.4410098
4.500       7.7911498     0.061494137       1.4733592
4.500       7.9168135     0.059727337       1.5013939
4.500       8.0424772     0.057557977       1.5168593
4.500       8.2938046     0.053584344       1.5487081
4.500       8.5451320     0.051566731       1.6300322
4.500       8.7964594     0.048705056       1.6794536
4.500       9.0477868     0.046283622       1.7366995
4.500       9.2991143     0.044384617       1.8081210
4.500       9.5504417     0.041340411       1.8243805
4.500       9.8017691     0.039662204       1.8921715
4.500       10.053096     0.037302572       1.9200325
4.500       10.304424     0.036156105       2.0041169
4.500       10.555751     0.033959526       2.0234819
4.500       10.807079     0.032292557       2.0648934
4.500       11.058406     0.031399196       2.1511287
4.500       11.309734     0.030567742       2.2402203
4.500       11.561061     0.029091664       2.2773611
4.500       11.812388     0.028236932       2.3577672
4.500       12.063716     0.026700294       2.3748140
4.500       12.315043     0.025439541       2.4070624
4.500       12.566371     0.024913200       2.5045480
4.500       12.817698     0.023679263       2.5262048
4.500       13.069025     0.022940963       2.5942481
4.500       13.320353     0.022042799       2.6392723
4.500       13.571680     0.021277050       2.6945270
4.500       13.823008     0.020711371       2.7713205
4.500       14.074335     0.019467474       2.7495620
4.500       14.325663     0.018757103       2.7937026
4.500       14.576990     0.018290752       2.8701552
4.500       14.828317     0.017762548       2.9339394
4.500       15.079645     0.017306509       3.0064436
4.500       15.330972     0.016497643       3.0116275
4.500       15.582300     0.015925910       3.0525948
4.500       15.833627     0.015497307       3.1165043
4.500       16.084954     0.015101144       3.1837547
4.500       16.587609     0.013940994       3.2234087
4.500       17.090264     0.013321736       3.3688168
4.500       17.592919     0.012624329       3.4825092
4.500       18.095574     0.012140795       3.6444705
4.500       18.598229     0.011424836       3.7233596
4.500       19.100883     0.010845111       3.8288170
4.500       19.603538     0.010558325       4.0296623
4.500       20.106193     0.010438993       4.2985147
4.500       20.608848    0.0099865745       4.4284112
4.500       21.111503    0.0098031352       4.6729667
4.500       21.614157    0.0096078740       4.9148752
4.500       22.116812    0.0095319873       5.2242182
4.500       22.619467    0.0095181259       5.5804447
4.500       23.122122    0.0093183295       5.8356789
4.500       23.624777    0.0092430456       6.1743109
4.500       24.127432    0.0093421050       6.6473459
4.500       24.630086    0.0092975368       7.0377846
4.500       25.132741    0.0092404083       7.4315773
4.500       25.635396    0.0092839869       7.9236425
4.500       26.138051    0.0092327791       8.3526119
4.500       26.640706    0.0094609108       9.0623406
4.500       27.143361    0.0090549053       9.1737102
4.500       27.646015    0.0091825438       9.8294881
4.500       28.148670    0.0088745833       10.027482
4.500       28.651325    0.0088592043       10.555993
4.500       29.153980    0.0088397199       11.096916
4.500       29.656635    0.0087001335       11.496398
4.500       30.159289    0.0086560628       12.029677
4.500       30.661944    0.0084547548       12.347253
4.500       31.164599    0.0084181551       12.908382
4.500       31.667254    0.0082488004       13.270652
4.500       32.169909    0.0079296664       13.374411
4.500       33.175218    0.0077612366       14.356301
4.500       34.180528    0.0075023143       15.177555
4.500       35.185838    0.0069156694       15.261885
4.500       36.191147    0.0069187575       16.615194
4.500       37.196457    0.0065223558       17.005111
4.500       38.201767    0.0061710216       17.429209
4.500       39.207076    0.0063928368       19.518986
4.500       40.212386    0.0057671844       18.998251
4.500       41.217696    0.0054306538       19.265199
4.500       42.223005    0.0054189257       20.664785
4.500       43.228315    0.0051697838       21.156682
4.500       44.233625    0.0049803659       21.836805
4.500       45.238934    0.0050175885       23.534360
4.500       46.244244    0.0047928652       24.012563
4.500       47.249554    0.0047915214       25.605710
4.500       48.254863    0.0044866420       25.539650
4.500       49.260173    0.0045332854       27.451818
4.500       50.265482    0.0043735619       28.139418
4.500       51.270792    0.0042891973       29.285751
4.500       52.276102    0.0041460270       30.006267
4.500       53.281411    0.0040214782       30.816488
4.500       54.286721    0.0039657380       32.142164
4.500       55.292031    0.0038578363       33.037082
4.500       56.297340    0.0036572035       33.058490
4.500       57.302650    0.0038156688       36.371821
4.500       58.307960    0.0035547485       35.699544
4.500       59.313269    0.0035585826       37.618623
4.500       60.318579    0.0034681780       38.558927
4.500       61.323889    0.0034724759       40.569397
4.500       62.329198    0.0033351860       40.913340
4.500       63.334508    0.0032134738       41.358637
4.500       64.339818    0.0033028674       44.565714
4.500       66.350437    0.0032004083       47.359489
4.500       68.361056    0.0029703010       48.072534
4.500       70.371675    0.0029205370       51.561630
4.500       72.382295    0.0027844693       53.494575
4.500       74.392914    0.0026426553       55.119527
4.500       76.403533    0.0027097481       61.226510
4.500       78.414153    0.0025580737       62.483690
4.500       80.424772    0.0024951877       65.757152
4.500       82.435391    0.0025177944       71.454836
4.500       84.446011    0.0023002430       70.174833
4.500       86.456630    0.0023295206       76.266132
4.500       88.467249    0.0022123480       77.601705
4.500       90.477868    0.0021101096       79.177605
4.500       92.488488    0.0019477354       78.066238
4.500       94.499107    0.0020291166       86.748179
4.500       96.509726    0.0018799862       85.612698
4.500       98.520346    0.0018858261       91.358652
4.500       100.53096    0.0019349759       99.596798
4.500       102.54158    0.0019395824       105.94453
4.500       104.55220    0.0018017207       104.31753
4.500       106.56282    0.0017739037       108.74704
4.500       108.57344    0.0017260124       111.91414
4.500       110.58406    0.0016633614       113.95529
4.500       112.59468    0.0016125098       116.60743
4.500       114.60530    0.0016393807       125.01559
4.500       116.61592    0.0014891523       119.64179
4.500       118.62654    0.0014754983       124.78275
4.500       120.63716    0.0014081919       125.24933
4.500       122.64778    0.0013765311       128.65756
4.500       124.65840    0.0014239390       139.74178
4.500       126.66902    0.0013951594       143.64988
4.500       128.67964    0.0012666567       136.72838
4.500       132.70087    0.0013224348       156.55462
4.500       136.72211    0.0011551515       149.56346
4.500       140.74335    0.0011981970       169.23187
4.500       144.76459    0.0011098013       170.56995
4.500       148.78583    0.0010473295       174.75850
4.500       152.80707   0.00096919785       175.19149
4.500       156.82831   0.00096226899       188.03561
4.500       160.84954   0.00090045962       189.84274
4.500       164.87078   0.00090671580       205.86027
4.500       168.89202   0.00087224889       212.88158
4.500       172.91326   0.00081934896       214.59720
4.500       176.93450   0.00081731241       229.34850
4.500       180.95574   0.00078699620       236.24355
4.500       184.97698   0.00072699859       233.10782
4.500       188.99821   0.00075998131       259.92393
4.500       193.01945   0.00069665986       253.80156
4.500       197.04069   0.00054527870       211.32777
4.500       201.06193   0.00064147112       264.14166
4.500       205.08317   0.00060496287       264.35591
4.500       209.10441   0.00065454951       303.18124
4.500       213.12565   0.00052950227       259.68402
4.500       217.14688   0.00059004896       306.06884
4.500       221.16812   0.00043239228       236.98223
4.500       225.18936   0.00054758470       316.78541
4.500       229.21060   0.00044659419       272.45038
4.500       233.23184   0.00050824352       326.66726
4.500       237.25308   0.00046662433       315.69899
4.500       241.27432   0.00042443381       302.00456
4.500       245.29555   0.00039852561       297.98577
4.500       249.31679   0.00041639216       326.90940
4.500       253.33803   0.00036528068       300.88334
4.500       257.35927   0.00032669665       282.12033
4.500       265.40175   0.00031727349       300.47987
4.500       273.44422   0.00033449964       346.47522
4.500       281.48670   0.00033911555       383.17010
4.500       289.52918   0.00026744781       328.84127
4.500       297.57166   0.00022296890       297.63858
4.500       305.61413   0.00026740458       386.68685
4.500       313.65661   0.00018869762       294.98505
4.500       321.69909   0.00028532271       481.23376
4.500       329.74156   0.00017060609       309.87452
4.500       337.78404   0.00021066082       411.31203
4.500       345.82652   0.00025311164       530.34351
4.500       353.86900   0.00013255223       297.56705
4.500       361.91147   7.5431188e-05       181.14580
4.500       369.95395   0.00018627115       477.81400
4.500       377.99643   0.00021009143       574.83299
4.500       386.03891   0.00013117891       382.32042
4.500       394.08138   0.00017532157       543.57986
4.500       402.12386   0.00017992535       592.70985
4.500       410.16634   0.00016837468       588.60926
4.500       418.20881   7.4901361e-05       277.54890
4.500       426.25129   0.00021171682       830.65894
4.500       434.29377   0.00021754766       902.76658
4.500       442.33625   0.00018650043       817.72576
4.500       450.37872   0.00018268292       845.47700
4.500       458.42120   0.00012300415       600.32179
4.500       466.46368   0.00013974309       718.54521
4.500       474.50615   0.00014970065       810.25085
4.500       482.54863   0.00014883577       847.22905
4.500       490.59111   0.00018305636       1094.9999
4.500       498.63359   0.00010888112       683.86033
4.500       506.67606   0.00014524406       957.10548
4.500       514.71854   0.00015240957       1052.9117
5.000     0.062831853       130.38839    0.0016385088
5.000      0.12566371       198.03026     0.019908173
5.000      0.18849556       75.098410     0.025480290
5.000      0.25132741       49.224904     0.039589017
5.000      0.31415927       30.319836     0.047626287
5.000      0.37699112       21.851602     0.059312592
5.000      0.43982297       15.769067     0.067968859
5.000      0.50265482       12.354437     0.079488224
5.000      0.56548668       8.8168553     0.080770190
5.000      0.62831853       7.4963634     0.094202080
5.000      0.69115038       6.2105368      0.10387644
5.000      0.75398224       5.1749263      0.11237191
5.000      0.81681409       4.4150144      0.12189112
5.000      0.87964594       3.9423610      0.13594097
5.000      0.94247780       3.2928730      0.13965568
5.000       1.0053096       2.9660139      0.15266623
5.000       1.0681415       2.5155030      0.15530358
5.000       1.1309734       2.2802159      0.16711035
5.000       1.1938052       2.0041357      0.17274194
5.000       1.2566371       1.7777445      0.17871837
5.000       1.3194689       1.6092944      0.18728511
5.000       1.3823008       1.4164541      0.18953107
5.000       1.4451326       1.3176491      0.20146200
5.000       1.5079645       1.1967190      0.20789104
5.000       1.5707963       1.0817370      0.21239857
5.000       1.6336282       1.0134417      0.22383535
5.000       1.6964600      0.92083138      0.22776200
5.000       1.7592919      0.85474406      0.23578710
5.000       1.8221237      0.80663035      0.24721705
5.000       1.8849556      0.75671015      0.25674571
5.000       1.9477874      0.69363411      0.25967216
5.000       2.0106193      0.64570707      0.26588592
5.000       2.0734512      0.61719160      0.27872228
5.000       2.1362830      0.57160448      0.28232039
5.000       2.1991149      0.54253018      0.29230612
5.000       2.2619467      0.50578639      0.29654083
5.000       2.3247786      0.49299405      0.31380273
5.000       2.3876104      0.45536534      0.31399348
5.000       2.4504423      0.43118134      0.32141315
5.000       2.5132741      0.41311961      0.33225050
5.000       2.5761060      0.38780114      0.33586946
5.000       2.6389378      0.36405876      0.33894499
5.000       2.7017697      0.35222350      0.35191158
5.000       2.7646015      0.33691609      0.36065308
5.000       2.8274334      0.31465714      0.36031720
5.000       2.8902652      0.30203051      0.36943172
5.000       2.9530971      0.29189652      0.38083105
5.000       3.0159289      0.27873994      0.38737606
5.000       3.0787608      0.26932185      0.39817106
5.000       3.1415927      0.25849625      0.40604497
5.000       3.2044245      0.24405462      0.40682481
5.000       3.2672564      0.23717705      0.41907578
5.000       3.3300882      0.22461398      0.42021763
5.000       3.3929201      0.21893521      0.43321825
5.000       3.4557519      0.21105160      0.44125189
5.000       3.5185838      0.19961452      0.44052045
5.000       3.5814156      0.19411819      0.45175259
5.000       3.6442475      0.18525059      0.45420661
5.000       3.7070793      0.18159505      0.46867296
5.000       3.7699112      0.17543022      0.47617657
5.000       3.8327430      0.16693699      0.47615895
5.000       3.8955749      0.16316681      0.48867121
5.000       3.9584067      0.15823783      0.49721227
5.000       4.0212386      0.15281201      0.50339313
5.000       4.1469023      0.14536641      0.52517704
5.000       4.2725660      0.13101637      0.51768093
5.000       4.3982297      0.12583931      0.54240080
5.000       4.5238934      0.12027865      0.56415171
5.000       4.6495571      0.11405526      0.58079160
5.000       4.7752208      0.10537131      0.58126346
5.000       4.9008845      0.10113884      0.60313098
5.000       5.0265482     0.095507729      0.61449499
5.000       5.1522120     0.090520467      0.62718868
5.000       5.2778757     0.087018737      0.64812758
5.000       5.4035394     0.082366078      0.65834510
5.000       5.5292031     0.078686113      0.67383873
5.000       5.6548668     0.075008836      0.68714726
5.000       5.7805305     0.072263072      0.70711454
5.000       5.9061942     0.069331089      0.72363814
5.000       6.0318579     0.066821060      0.74291124
5.000       6.1575216     0.063086236      0.74614409
5.000       6.2831853     0.059922574      0.75300928
5.000       6.4088490     0.058928215      0.78583916
5.000       6.5345127     0.056341831      0.79641758
5.000       6.6601764     0.053200993      0.79624588
5.000       6.7858401     0.051293928      0.81198328
5.000       6.9115038     0.049140139      0.82191007
5.000       7.0371675     0.047605622      0.84046993
5.000       7.1628313     0.046172264      0.85961818
5.000       7.2884950     0.044276706      0.86847862
5.000       7.4141587     0.042461911      0.87670892
5.000       7.5398224     0.041266346      0.89608586
5.000       7.6654861     0.039981619      0.91232534
5.000       7.7911498     0.038496811      0.92235832
5.000       7.9168135     0.037175370      0.93449461
5.000       8.0424772     0.035481252      0.93505834
5.000       8.2938046     0.033047351      0.95514282
5.000       8.5451320     0.031673302       1.0011979
5.000       8.7964594     0.029607333       1.0209236
5.000       9.0477868     0.027414348       1.0286681
5.000       9.2991143     0.026427210       1.0765800
5.000       9.5504417     0.023911670       1.0552383
5.000       9.8017691     0.023231137       1.1082918
5.000       10.053096     0.021897428       1.1271012
5.000       10.304424     0.021288204       1.1799957
5.000       10.555751     0.019430916       1.1577932
5.000       10.807079     0.018304573       1.1704553
5.000       11.058406     0.018172360       1.2449709
5.000       11.309734     0.016819795       1.2326736
5.000       11.561061     0.016042701       1.2558588
5.000       11.812388     0.015397788       1.2857063
5.000       12.063716     0.014492731       1.2890323
5.000       12.315043     0.013529116       1.2801107
5.000       12.566371     0.012964520       1.3033357
5.000       12.817698     0.012745335       1.3597267
