logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000
-5.424585948246918310e-01 6.570973473985283232e-03 6.452705952688034784e-03 6.316246770352988184e-03 6.160434018113138815e-03 5.965017871744836449e-03 5.709750348812917334e-03 5.360771575970095688e-03 4.868624243712755054e-03 4.747756733534227828e-03 4.618380069358592709e-03 4.480384450623361992e-03 4.333785857850922831e-03 4.171066830314641878e-03 3.994032589796561207e-03 3.822095629296465812e-03 3.620891845838412112e-03 3.402041184912908082e-03 3.175929783583210115e-03 2.936245345177599698e-03 2.677698182509768640e-03 2.403231444577373643e-03 2.108685011120671991e-03 1.784049997336010877e-03 1.446925858501039736e-03 1.081773467757442654e-03 6.876941885786966909e-04 2.643997279441500682e-04 -1.821880793305680863e-04 -6.517851459464867698e-04 -1.163863446051138523e-03 -1.699930999593408151e-03 -2.271641619182624902e-03 -2.878817255296531839e-03 -3.524796685151292217e-03 -4.202945798777756210e-03 -4.925849998641078191e-03 -5.676921369269579895e-03 -6.472880609035379720e-03 -7.302348326526916789e-03 -8.163989896098726440e-03 -9.064282411390855304e-03 -9.995046763048923144e-03 -1.095820397643814358e-02 -1.195147621887968428e-02 -1.296865115574654184e-02 -1.401251611739411790e-02 -1.507684005648343185e-02 -1.615523996600122525e-02 -1.724351823799029348e-02 -1.833421029312759867e-02 -1.942571326236887039e-02 -2.051260224940632329e-02 -2.158936369743853778e-02 -2.265074970433983773e-02 -2.369185549281624392e-02 -2.470774307151324400e-02 -2.568771115518801371e-02 -2.662074275977788229e-02 -2.749723743018179026e-02 -2.831233359881820538e-02 -2.906353655217769685e-02 -2.971811047602244613e-02 -3.028737063473702432e-02 -3.073572095127638515e-02 -3.106785230516441454e-02 -3.129766326981461150e-02 -3.143137763088531961e-02 -3.150248876075901344e-02
-5.268304077913356087e-01 6.703363437651529977e-03 6.579923116017930181e-03 6.440482492351975140e-03 6.279758633631376402e-03 6.082765771135813584e-03 5.821205841064452761e-03 5.463458088816978107e-03 4.956217219856937951e-03 4.832469353027723201e-03 4.699828868672897147e-03 4.556057164152606948e-03 4.401351989031891503e-03 4.238913959855301547e-03 4.058244178753188380e-03 3.873447551393097762e-03 3.667381124887840894e-03 3.451344742706626955e-03 3.210059248435557632e-03 2.963037488210665867e-03 2.696023232625130179e-03 2.404494603015421960e-03 2.099511738778793435e-03 1.776813063086541550e-03 1.419388814598256197e-03 1.039368628156376023e-03 6.350703663887092513e-04 1.994445777327950994e-04 -2.612231644335113383e-04 -7.465680503649510047e-04 -1.271625821860922169e-03 -1.827775001408670072e-03 -2.421569810790991355e-03 -3.043300177028169552e-03 -3.706504961598415266e-03 -4.408272422179568620e-03 -5.144632359907837585e-03 -5.922956836833286748e-03 -6.732809497123262883e-03 -7.581681756362860201e-03 -8.470610511855122468e-03 -9.392128712684424952e-03 -1.035335146718419433e-02 -1.134285963368115470e-02 -1.236633365562987349e-02 -1.341606227804986728e-02 -1.448886757104716344e-02 -1.558252303524789231e-02 -1.669145507616161955e-02 -1.780991871801914511e-02 -1.893290422245483273e-02 -2.005534091415232117e-02 -2.117234100810035449e-02 -2.227913269193306303e-02 -2.336825224395219433e-02 -2.443475691744619732e-02 -2.547368383736288086e-02 -2.647152350837959217e-02 -2.742216568034210045e-02 -2.831814048352439273e-02 -2.915691671621671588e-02 -2.993216891327071458e-02 -3.060191812419470192e-02 -3.118522104886346097e-02 -3.164386215103827393e-02 -3.197548013630126251e-02 -3.218370614272055702e-02 -3.227912057994750117e-02 -3.229923766006066732e-02
-5.111844863991166221e-01 6.864650200957509232e-03 6.731446695312243850e-03 6.587859577012356894e-03 6.416583583312363698e-03 6.209088408852774313e-03 5.937182704746709824e-03 5.563069684317857068e-03 5.036204917645944329e-03 4.907126796361648870e-03 4.768933093469369770e-03 4.620397962391209305e-03 4.460579221894246139e-03 4.289737251053652757e-03 4.114186777387653961e-03 3.904880270958974338e-03 3.702827050222326846e-03 3.471834314499749191e-03 3.232850640862206405e-03 2.979072968793675200e-03 2.696623546592619245e-03 2.397425092763087913e-03 2.084529923122428654e-03 1.739010657667107440e-03 1.372991515404480651e-03 9.839601818271794843e-04 5.637179615694434646e-04 1.182750518830471496e-04 -3.645414736172561095e-04 -8.713898071364457616e-04 -1.412239458149873103e-03 -1.989411516843524533e-03 -2.598882332294761427e-03 -3.250563282856571215e-03 -3.933417686388085942e-03 -4.658901489726845896e-03 -5.426490000176548839e-03 -6.234575907833802069e-03 -7.076289132529364583e-03 -7.962331278823087458e-03 -8.885808698636520411e-03 -9.848867540119429081e-03 -1.084807604927190416e-02 -1.188056505499486201e-02 -1.294264602805465271e-02 -1.403181497520241024e-02 -1.514412885192553335e-02 -1.627454044778174971e-02 -1.741928792671510948e-02 -1.857235941937211005e-02 -1.972450534777859046e-02 -2.086951192566263019e-02 -2.200662864699878471e-02 -2.313434214660006066e-02 -2.424341412850998523e-02 -2.531738783025721043e-02 -2.635201487786301491e-02 -2.733852512265630419e-02 -2.826861580613764316e-02 -2.913634631658336069e-02 -2.993026389982545929e-02 -3.067092406302129176e-02 -3.131416899742052451e-02 -3.185621383310395516e-02 -3.229879577558240206e-02 -3.261856558280271795e-02 -3.283964967469150953e-02 -3.297026837905158575e-02 -3.301106875454852541e-02
-4.958403711860703278e-01 6.998640354134760128e-03 6.861809386521270683e-03 6.710721027120592451e-03 6.534694336844748888e-03 6.318421522035479361e-03 6.037463961349362820e-03 5.650587235793594169e-03 5.103196563927499263e-03 4.969593155828442611e-03 4.825782738841643063e-03 4.670643519001019608e-03 4.505487752189818972e-03 4.327358952269497530e-03 4.135814011430288817e-03 3.939368084869677641e-03 3.706076933609957127e-03 3.472920195168140763e-03 3.231871852116839638e-03 2.959071197037542282e-03 2.666930031768570495e-03 2.350789148779605653e-03 2.029778371616728153e-03 1.669327238921728285e-03 1.289554436877009226e-03 8.810812113507406496e-04 4.494894461945383676e-04 -1.251353025485357244e-05 -5.044257460164028100e-04 -1.030907145527627886e-03 -1.595041911355440500e-03 -2.193278878532791548e-03 -2.821660886255047788e-03 -3.495095684771793235e-03 -4.201997280121219473e-03 -4.944571056956235770e-03 -5.735707484696091901e-03 -6.560760385122029435e-03 -7.432740794401882997e-03 -8.338694429153747922e-03 -9.286900534714729802e-03 -1.026902532425206203e-02 -1.128559970773402796e-02 -1.233407493141559785e-02 -1.340835667675843897e-02 -1.450922111498488196e-02 -1.563273646021904120e-02 -1.677392956700381535e-02 -1.792673349592404167e-02 -1.908921845349757090e-02 -2.025290906408446293e-02 -2.141535726403789516e-02 -2.257342117951810154e-02 -2.371709435395911655e-02 -2.483355649454447450e-02 -2.591968727850401874e-02 -2.696904627868068616e-02 -2.797712179431519411e-02 -2.893546437053600220e-02 -2.983321258067560960e-02 -3.066528058554415098e-02 -3.142625805196998939e-02 -3.209330027630225707e-02 -3.266005671672931460e-02 -3.311073192912036833e-02 -3.346273483918354302e-02 -3.370198703391968226e-02 -3.384179131471096863e-02 -3.388976862731023915e-02
-4.808019259124649003e-01 7.147409146229719706e-03 7.008437736170373966e-03 6.857132242373691587e-03 6.677677724607985511e-03 6.458912641773981861e-03 6.168640006791945019e-03 5.769459185094981228e-03 5.207203477775157636e-03 5.069714768228982503e-03 4.920677316128998884e-03 4.761320225187808813e-03 4.589581599302870914e-03 4.405825188823874437e-03 4.209492229363432335e-03 3.994248022849284686e-03 3.766337671560664093e-03 3.528588456612026004e-03 3.273737499488431173e-03 2.995639030092998867e-03 2.706089511258598021e-03 2.375182890746478301e-03 2.039831915157215396e-03 1.679639272522551966e-03 1.291817347825784026e-03 8.745870563308037575e-04 4.336499045544001682e-04 -3.844601219212010016e-05 -5.411787989997353127e-04 -1.085200101781326129e-03 -1.655952338847639432e-03 -2.262040371645965622e-03 -2.914887914773178334e-03 -3.597936183766074769e-03 -4.320171585062212473e-03 -5.087646396297221957e-03 -5.894902365352967105e-03 -6.740429862295005403e-03 -7.632866406167814095e-03 -8.562476160877663042e-03 -9.533476924828790736e-03 -1.054709394564853041e-02 -1.159578938112452474e-02 -1.267931627158810567e-02 -1.379312711792211009e-02 -1.493676957564117613e-02 -1.610007390008149492e-02 -1.728754468038318920e-02 -1.848925562921511015e-02 -1.970075962020767860e-02 -2.090960997482222555e-02 -2.211047655077047133e-02 -2.329833390787323932e-02 -2.446830123887667671e-02 -2.560821209666227366e-02 -2.671795466759608467e-02 -2.779531826305123299e-02 -2.884471023935170422e-02 -2.985296314968115955e-02 -3.079679662351940406e-02 -3.166411042998077546e-02 -3.245330894220425227e-02 -3.314838147643679039e-02 -3.372182100081791423e-02 -3.415795737223692452e-02 -3.447705402166870853e-02 -3.467417015033661537e-02 -3.473939505964055569e-02 -3.471835929544118959e-02
-4.660082146155095639e-01 7.334640188880306270e-03 7.194500505048638701e-03 7.035707867967059756e-03 6.852514372410439814e-03 6.624235979553223276e-03 6.325646572382815497e-03 5.914773577257424059e-03 5.336827586998617833e-03 5.193984346493402127e-03 5.041543039907239732e-03 4.876999175777786341e-03 4.700598988639708570e-03 4.512618913933465724e-03 4.310207445425721408e-03 4.092071452322277800e-03 3.860286209993789384e-03 3.607120654957524097e-03 3.343020209874418558e-03 3.054520061113506421e-03 2.745218425138703545e-03 2.418585376989620950e-03 2.061595981175975371e-03 1.687075443601394453e-03 1.283687530446751129e-03 8.568420812505971994e-04 3.907694719212598407e-04 -1.072113001738977153e-04 -6.365311198941246522e-04 -1.189804808956995176e-03 -1.789559023619757870e-03 -2.419816528506743124e-03 -3.098648106215233077e-03 -3.808701559512576301e-03 -4.559368403548555958e-03 -5.352175177105115977e-03 -6.186608875815456307e-03 -7.065325714742557578e-03 -7.988567613460806696e-03 -8.950696108980145393e-03 -9.952482914895293548e-03 -1.099590263271032868e-02 -1.207365476744141214e-02 -1.318925100484138677e-02 -1.433206298798088418e-02 -1.550530789442377579e-02 -1.670393647946782564e-02 -1.792212718081405767e-02 -1.915509858987376329e-02 -2.039381349626523052e-02 -2.163434667022979055e-02 -2.287031376169127578e-02 -2.409733437571742742e-02 -2.530734780358272554e-02 -2.649135457876980113e-02 -2.763978239931551978e-02 -2.874462523476973078e-02 -2.979793024809864257e-02 -3.079769091940367381e-02 -3.173455818008635854e-02 -3.260318651671417767e-02 -3.338801862910366347e-02 -3.408270112269411872e-02 -3.465877222818756348e-02 -3.508582278378763464e-02 -3.538125209029602258e-02 -3.553576495786395922e-02 -3.558847725019379654e-02 -3.554874113749682124e-02
-4.513907595586628685e-01 7.413783092281304304e-03 7.266126230155716022e-03 7.107912753075830078e-03 6.920014300908669883e-03 6.689159029275013914e-03 6.382401237755189020e-03 5.961039177304484037e-03 5.365784917376884705e-03 5.219802741684821147e-03 5.061838476042169153e-03 4.893182673268417840e-03 4.712793995087432436e-03 4.518699561219178922e-03 4.310400752169267664e-03 4.086574396226744926e-03 3.848279466496202800e-03 3.592718036968248728e-03 3.318581857113633241e-03 3.029609845395321837e-03 2.710676936831575828e-03 2.366238231775921914e-03 2.008727109942111053e-03 1.625417118681973415e-03 1.205738851814567051e-03 7.706733497274121086e-04 2.962942082049716615e-04 -2.032671818583773465e-04 -7.413188010191666113e-04 -1.315859411638101162e-03 -1.924261217530904341e-03 -2.569143668658849071e-03 -3.257144641887270344e-03 -3.981994738919742219e-03 -4.752525755190648363e-03 -5.560179508282410248e-03 -6.409724689328279677e-03 -7.308277683571109615e-03 -8.243179973644768760e-03 -9.225677865270046421e-03 -1.024795719282443202e-02 -1.131203058053744520e-02 -1.241380038097458088e-02 -1.355296640470345614e-02 -1.472473189583727200e-02 -1.592287328468993887e-02 -1.714266795379376651e-02 -1.838608260154383015e-02 -1.964006322774351429e-02 -2.090255323957851755e-02 -2.216657270246562977e-02 -2.342715006692561511e-02 -2.467539168358450982e-02 -2.590664572298089288e-02 -2.710881260481281738e-02 -2.827243236163665477e-02 -2.938820423842043034e-02 -3.045154873731567222e-02 -3.145474965679380397e-02 -3.239573673082291744e-02 -3.327312731765359743e-02 -3.408140097676207181e-02 -3.477406774748349749e-02 -3.533814681678158071e-02 -3.576762113034057805e-02 -3.604208898013457063e-02 -3.620134380557565174e-02 -3.624891758322562607e-02 -3.622393993289447361e-02
-4.369741561793278883e-01 7.593046130906082845e-03 7.440413169737937135e-03 7.273949808281869427e-03 7.081528548963066105e-03 6.839787364860811653e-03 6.521713679180641578e-03 6.087016031927050194e-03 5.470472422671584893e-03 5.317507297022037137e-03 5.154958196338344303e-03 4.978991748229551553e-03 4.789985733071301655e-03 4.588342138239082969e-03 4.371216851497152119e-03 4.138452616728944752e-03 3.889073985280262595e-03 3.621426062432726595e-03 3.333368908794126506e-03 3.028880125783524509e-03 2.703611601205085577e-03 2.352417558741470502e-03 1.979656523369195849e-03 1.573270943276490865e-03 1.139014485645058498e-03 6.824684623237659530e-04 1.945223941032853847e-04 -3.319548018698730463e-04 -8.888830510109488629e-04 -1.475001538974128872e-03 -2.106609808254146076e-03 -2.767236540975397466e-03 -3.475455334857223237e-03 -4.223994704342150588e-03 -5.010836813947547666e-03 -5.842435874077106690e-03 -6.712857968144716331e-03 -7.633624855071206861e-03 -8.591118132316674996e-03 -9.596056234618030242e-03 -1.063983708503172913e-02 -1.172398126235528991e-02 -1.284387005993823348e-02 -1.399881058228951564e-02 -1.518374971255471127e-02 -1.639797607929460374e-02 -1.763843458833671413e-02 -1.889341225897138779e-02 -2.016763635851154604e-02 -2.144181645900943706e-02 -2.272066219970160159e-02 -2.399458082560877378e-02 -2.525695542790639889e-02 -2.650320012099675535e-02 -2.772121802402629370e-02 -2.889870768405196355e-02 -3.002812277382410633e-02 -3.111105155308726763e-02 -3.214763238880229829e-02 -3.312601852023552840e-02 -3.403559306645237426e-02 -3.485836474832523096e-02 -3.560005053910335338e-02 -3.619452880699235153e-02 -3.664310386672350178e-02 -3.695349775467023784e-02 -3.712071872893292490e-02 -3.716592258708455165e-02 -3.710913535201233043e-02
-4.229116186337439354e-01 7.754894688773976245e-03 7.594555241206184595e-03 7.420508885459782891e-03 7.217862611025203760e-03 6.967276588829130965e-03 6.635803979085367482e-03 6.184979465267906838e-03 5.551333543540104727e-03 5.394636437049458652e-03 5.227836065841738773e-03 5.048220153926343857e-03 4.854818037696252697e-03 4.648066679378970792e-03 4.426176027752273118e-03 4.188878795565670679e-03 3.933966579326758986e-03 3.660799923159779694e-03 3.368064335323845988e-03 3.060769943414135084e-03 2.723594928736684968e-03 2.359375951597046748e-03 1.972717264295052991e-03 1.559507376227995496e-03 1.124841173670460296e-03 6.501619758949539430e-04 1.429296826010264837e-04 -3.970302192147827044e-04 -9.690526884684146341e-04 -1.571759068556658444e-03 -2.228452085160175043e-03 -2.914993622772664005e-03 -3.650729991962954613e-03 -4.416975655504642821e-03 -5.234313012983630650e-03 -6.097825700147834101e-03 -7.001341045788677005e-03 -7.952237433986571527e-03 -8.950109961430943034e-03 -9.988159127438733104e-03 -1.107051204946479968e-02 -1.219798109542138964e-02 -1.335818856127798764e-02 -1.455418689698875778e-02 -1.578370557407599017e-02 -1.703344446928950831e-02 -1.830963911982405948e-02 -1.959973305048589437e-02 -2.090560636323448435e-02 -2.221416900969225630e-02 -2.352240829253747154e-02 -2.482430361581847850e-02 -2.611219233123978842e-02 -2.738414180063642248e-02 -2.863246755409190603e-02 -2.984433042059902313e-02 -3.101162386766571216e-02 -3.212672515543916335e-02 -3.318023435645627711e-02 -3.415784033377847195e-02 -3.506181573016819292e-02 -3.587638790752188667e-02 -3.658329128835644678e-02 -3.717230968303762012e-02 -3.760438092271298216e-02 -3.789506232465120888e-02 -3.805045265243768571e-02 -3.808586724479412489e-02 -3.802334331088252223e-02
-4.089552790553400707e-01 7.850786443147907481e-03 7.691282514728262423e-03 7.511254861022663085e-03 7.304987175566582738e-03 7.050245650558483075e-03 6.708488339244392425e-03 6.243523502051075147e-03 5.583632283304217590e-03 5.420719541831698490e-03 5.248018566706730281e-03 5.058880411669359166e-03 4.860229466730322558e-03 4.644813597339554796e-03 4.413518500591469274e-03 4.166168844016305238e-03 3.901718814540125219e-03 3.618420794719051214e-03 3.316042824940072364e-03 2.988678022799606208e-03 2.643046786411206578e-03 2.261431572454138724e-03 1.876064727651694745e-03 1.446515562605205476e-03 9.963071590755856986e-04 5.065896336622619824e-04 -7.604071219582758308e-06 -5.620581695670249633e-04 -1.155296462008314085e-03 -1.778446375471921066e-03 -2.442364650621387315e-03 -3.155149104194976753e-03 -3.898777971789573697e-03 -4.696110192056144293e-03 -5.538220002071507844e-03 -6.410769927431869339e-03 -7.343843118356032512e-03 -8.314341157903366863e-03 -9.336453066414665200e-03 -1.039851866051896487e-02 -1.150854793755032475e-02 -1.265923025521025619e-02 -1.384922131615848491e-02 -1.507686369760781464e-02 -1.633910544779852009e-02 -1.763359761549309485e-02 -1.895262500447371726e-02 -2.029072069324651742e-02 -2.163785486776625619e-02 -2.299016484240863287e-02 -2.433658030088916777e-02 -2.566890402271106500e-02 -2.699455592499076448e-02 -2.830114263805303884e-02 -2.957984530392943415e-02 -3.081146855965160442e-02 -3.198629814599564941e-02 -3.310521996287291158e-02 -3.415561407615382017e-02 -3.511947557063924835e-02 -3.599829888907370157e-02 -3.678817366192377314e-02 -3.747109504247390227e-02 -3.801605072522658973e-02 -3.841868096787543624e-02 -3.866613942432940709e-02 -3.879569284960759923e-02 -3.880722931368821293e-02 -3.871245393014166591e-02
-3.951317726043618306e-01 8.003282452342138156e-03 7.835343618480577338e-03 7.650267878145946242e-03 7.438663122430425045e-03 7.177595457198270718e-03 6.833225746904638027e-03 6.354291000071737514e-03 5.680321760765299176e-03 5.513705781797126858e-03 5.334264888399458185e-03 5.142120530077736069e-03 4.936250253622812521e-03 4.715843978475436904e-03 4.477939492181273393e-03 4.223654608912880484e-03 3.951934284934223614e-03 3.659898598096372746e-03 3.348494961032974591e-03 3.014727980447679673e-03 2.662254073801695407e-03 2.271953720658206888e-03 1.859719390262593204e-03 1.421277282995650872e-03 9.534135879122015208e-04 4.540663339184649130e-04 -8.565343845392682618e-05 -6.575408211087625495e-04 -1.260980005739212361e-03 -1.908332024731096942e-03 -2.602285695798142815e-03 -3.325091769277927455e-03 -4.102834785096610634e-03 -4.926838814662162606e-03 -5.788744012520259316e-03 -6.700742856869306395e-03 -7.665650016769694555e-03 -8.665463186352119485e-03 -9.719139061134626778e-03 -1.081851384658119933e-02 -1.195843991358720888e-02 -1.314378955923910068e-02 -1.436493788693261019e-02 -1.562742896596568121e-02 -1.691770885859329027e-02 -1.823457097217850639e-02 -1.957690721922593705e-02 -2.093951685889937700e-02 -2.231206811020609512e-02 -2.368865270330084913e-02 -2.506080721568147013e-02 -2.641803586603530540e-02 -2.776067763836697830e-02 -2.907995541099820183e-02 -3.036444054751254173e-02 -3.160115140233487468e-02 -3.278296741404180398e-02 -3.390897103994387068e-02 -3.496707124218435825e-02 -3.594276968153597290e-02 -3.684343220128732249e-02 -3.765030112641946924e-02 -3.832897992729413644e-02 -3.886684115529082106e-02 -3.924527183150335052e-02 -3.947467084127808529e-02 -3.957429863956622718e-02 -3.955694518782802011e-02 -3.944811032099158898e-02
