logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000 
4.523053498463191602e+00 -2.554376226349664991e-01 1.016669205988863123e+00 nan 1.259110784811195538e+00 2.376154562337939868e+00 1.926795308793581407e+00 nan 1.368796047210578903e+00 2.198492997466988896e+00 2.011986120009239709e+00 1.845187387301022053e+00 1.763234112079246296e+00 4.042992552616262891e+00 2.346836680240842909e+00 2.267636234966108333e+00 3.119397664699823824e+00 2.610086761586677628e+00 2.624742044579015499e+00 3.520339155324141878e+00 3.452914440304206245e+00 nan 1.643631084677882770e+00 1.624825883390170977e+00 2.066332494348590565e+00 2.378173677064028713e+00 2.225064726778251067e+00 2.159432626629037788e+00 1.771120532503744682e+00 1.915804026655397507e+00 2.438533379358173825e+00 2.029082322952263873e+00 1.882089733253940356e+00 2.326681349383788788e+00 2.551402868302164340e+00 1.986636804153764535e+00 2.257394693848588041e+00 2.055913642475096115e+00 2.040441834479743921e+00 1.862966102996166384e+00 1.852953720905370805e+00 2.095489243927928236e+00 2.079719497471212986e+00 2.182468830729786369e+00 2.422258456218645328e+00 1.882145674332332375e+00 1.913919389044556718e+00 1.931780796137885892e+00 1.984888711615929946e+00 1.993938406537409502e+00 1.734813344852139005e+00 1.787801754724009484e+00 1.725338516867975791e+00 1.820414373309719114e+00 1.851564357440019348e+00 1.840751749589974784e+00 1.736227831700801527e+00 1.724215131923115596e+00 1.724953165835569235e+00 1.619910783905069041e+00 1.651292913675375340e+00 1.514759973268401616e+00 1.521076688126731913e+00 1.487283523064101054e+00 1.401672694087784166e+00 1.385592009670668867e+00 1.287015589160063644e+00 1.295884124987689567e+00 1.197898504136764242e+00
4.548371386152505913e+00 2.017068068557698712e+00 1.671557808553190361e+00 2.238276884308914916e+00 1.733110645436174879e+00 2.265040853437045865e+00 1.314677438251725672e+00 2.068815212980237295e+00 nan 2.064734560890978621e+00 1.562570082994596099e+00 3.895994650850301166e+00 2.524810768999610655e+00 2.355032389131446635e+00 1.528900769485764588e+00 2.200530634850823120e+00 1.762684901128589887e+00 1.173589171308839996e+00 2.229506650204530871e+00 2.110171443434710525e+00 2.021524225978498457e+00 2.563986219432487168e+00 2.447684818755205161e+00 1.938758942873854307e+00 2.287779240175909834e+00 2.398944276305611467e+00 2.289523498848474059e+00 3.024896839933640447e+00 2.574505382384971064e+00 2.519016520191427411e+00 2.047535542703092570e+00 2.628831206080372240e+00 2.165651009532648441e+00 2.250395620880751846e+00 1.861636936538253240e+00 1.891494770590752772e+00 2.004556294205519063e+00 2.146585105441256136e+00 2.220114864432731761e+00 2.032281447775321936e+00 2.094555230764220788e+00 2.261320482018770228e+00 2.133514821752654722e+00 2.101021139965221884e+00 2.131515523353263220e+00 2.291191282311100696e+00 1.963299932234989109e+00 2.061531421710982581e+00 1.822721900130171990e+00 2.083981052667052136e+00 1.995169977089349844e+00 1.911290157920160659e+00 1.965536625997084563e+00 1.883051583838810217e+00 1.832906863370847184e+00 1.812779497090253988e+00 1.721599839395290710e+00 1.702050742657768900e+00 1.787581186138836431e+00 1.721623764500399778e+00 1.685628116686125999e+00 1.546601132520027955e+00 1.565784736432641377e+00 1.501859791666896538e+00 1.488113973399874945e+00 1.454233147425511019e+00 1.342451168387750915e+00 1.268981568028264340e+00 1.301469721876212349e+00
4.573064074559846759e+00 5.072900428667720396e-01 nan 5.129289794057179996e+00 nan nan 1.877150656608428614e+00 1.492543678686140352e+00 1.366531424166875341e+00 nan 2.459728985083759589e+00 1.234619437466481839e+00 1.542189407746705543e+00 nan 1.952561290517129011e+00 1.929979901643523510e+00 1.696875456964906936e+00 1.900653412712847379e+00 2.970885960993147723e+00 2.310809018175330021e+00 3.338654846503987805e+00 2.661801173855873781e+00 1.855490596830782213e+00 nan 2.815449753320253823e+00 2.353141765080183134e+00 2.575033580507066322e+00 1.948763707350895880e+00 2.215815886394747913e+00 1.912005487269945014e+00 2.189911472776297607e+00 2.515617587085087870e+00 2.225099985087880761e+00 2.149221771839237238e+00 2.685895868578705770e+00 2.230802123180058327e+00 2.010854141534804462e+00 2.047038497138855107e+00 2.098133122662873884e+00 2.681830413855861739e+00 2.303066273691466215e+00 2.090658494046999216e+00 2.059668680417829023e+00 1.916959501707577784e+00 2.255672528258588105e+00 2.040184853550743860e+00 1.889929268012107144e+00 1.999452174321721287e+00 2.177011847669760858e+00 2.056097083185722152e+00 1.892428585996066337e+00 1.912331295636110262e+00 1.895157487501556659e+00 1.881955166916679190e+00 1.878292658711756324e+00 1.742249802166191852e+00 1.818211799827478936e+00 1.811449333326661693e+00 1.817648699390443268e+00 1.668981141792420964e+00 1.675505397937964602e+00 1.659490983368229866e+00 1.588170508329326269e+00 1.558270652980584536e+00 1.549202830393660690e+00 1.490275360351812406e+00 1.473328875154092721e+00 1.372439950855527613e+00 1.268302150398028072e+00
4.597161698345538561e+00 2.032559163069497910e+00 7.243914994764099058e-01 1.135515981275046604e+00 nan nan 1.286946565769067297e+00 1.765792019808155144e+00 3.008601748388068486e+00 nan 1.779960905209507782e+00 1.217902255837898906e+00 2.188622237294979733e+00 2.895240347430223515e+00 nan 3.904815624396050122e+00 2.257205500411532562e+00 1.961593776890792284e+00 2.532950333115640884e+00 nan 2.132083689378240443e+00 2.285965500695038344e+00 2.079938557263947274e+00 2.489969518044315322e+00 2.501316500830591316e+00 1.894605593982267688e+00 2.039136963440962624e+00 1.678892953564113943e+00 2.146542426612882526e+00 2.480243182974652960e+00 2.467363927973815318e+00 2.690085668618618975e+00 2.276037839828154219e+00 2.501304496424877843e+00 2.407924153952972102e+00 2.170671962896648211e+00 2.235479961156256135e+00 2.209951668468701946e+00 1.993782326284810669e+00 2.141399649473685773e+00 2.293731012735955588e+00 2.003470275819330126e+00 2.216739666069279746e+00 2.335836498158949226e+00 2.332584125088711602e+00 2.364004270218302839e+00 2.164802261882102119e+00 2.125810040887532892e+00 2.189137419497234838e+00 2.088382811693997532e+00 2.136187112560408607e+00 2.060383014071395458e+00 1.974035846319736276e+00 2.013509899710403950e+00 2.038684535858371394e+00 1.834158510707190048e+00 1.950563053855216999e+00 1.876088905830827436e+00 1.793947609118560216e+00 1.853093779262319218e+00 1.737434222779151716e+00 1.639166110396246934e+00 1.609830575488299553e+00 1.630533629731055312e+00 1.533992313054630907e+00 1.474596267454105325e+00 1.431054901336310747e+00 1.380425451963595895e+00 1.363147923018184882e+00
4.620692264603911248e+00 6.134947030747077257e+00 2.886655624203001480e+00 nan nan 1.614602890973807492e+00 7.411709193488910108e-01 1.386095227351123782e+00 3.020477033285159152e+00 nan 1.678935525876471990e+00 3.379890085927351961e+00 2.813076779349835022e+00 3.427660818823591082e+00 nan 1.758422879437176345e+00 3.273059877323745148e+00 2.809944262171962581e+00 1.997641010008331275e+00 5.780848421594033226e+00 2.124671432094640267e+00 1.990747218647930694e+00 3.941874657579931274e+00 2.189278077138981704e+00 2.718670243130842490e+00 2.584256948387325892e+00 2.292255708642719103e+00 2.512851559557626402e+00 2.103947504898705745e+00 2.698845062535473627e+00 2.635479851058955880e+00 2.538863828086943553e+00 2.553746111366278271e+00 2.080168900742208393e+00 2.051734471365617374e+00 2.589829361535182173e+00 2.173347649011005078e+00 2.556437828776184418e+00 2.152205107573638809e+00 2.505067135534384981e+00 2.375928911348820005e+00 2.326726311026074523e+00 2.383952070078933616e+00 2.007550126673774304e+00 2.223846440774113642e+00 2.072336656412908429e+00 2.124772055175331520e+00 1.989059174947845010e+00 2.137702008357130978e+00 2.235781198289644500e+00 2.049573122051454810e+00 2.215947860843007877e+00 1.952895721914643890e+00 2.052474854590150777e+00 1.976916859138459159e+00 2.009113251998676297e+00 1.917348995965826752e+00 1.936740781160139591e+00 1.923274373255918102e+00 1.805146370950182932e+00 1.766984079229848348e+00 1.718320736164860030e+00 1.696157416994838574e+00 1.639471554685583587e+00 1.518183704733687467e+00 1.593296124112088874e+00 1.459397000072903072e+00 1.435276122790713371e+00 1.361404402164465566e+00
4.643681848547321245e+00 -3.531322200191931715e-02 nan 7.240082038453027335e-01 1.770471355011006498e+00 4.006805108886765332e+00 nan 1.509645071729397880e+00 1.887321717776087704e+00 nan 2.421786909828184342e+00 2.769299262837963127e+00 2.336963538398386664e+00 2.259661792544694237e+00 2.169285023415908675e+00 1.606440078612810574e+00 2.426128189887814646e+00 3.458006318455676631e+00 3.642544403898264616e+00 1.973645430582276150e+00 2.166088752167332654e+00 2.105136792369135978e+00 3.639067618077973076e+00 2.494079312446563890e+00 2.214784097856222544e+00 3.421308392419338151e+00 2.468950657346966171e+00 2.761237615072271279e+00 2.531148210506496632e+00 2.134038733339888694e+00 2.482338077224329531e+00 2.189574081507304815e+00 2.602853047853579405e+00 2.491866883558411239e+00 2.473660606840913712e+00 2.022995569305296559e+00 2.374841419182720070e+00 1.982598793423750783e+00 2.342642401740120395e+00 2.163575810367659003e+00 2.811650894749871732e+00 2.129517865739461779e+00 2.046491415781613199e+00 2.278450871579149162e+00 2.267420059972908408e+00 2.143397470083884482e+00 2.558624611361071999e+00 1.925998659452021755e+00 2.484086910962087558e+00 2.092064367861369956e+00 2.046222577499681172e+00 1.806592376952725454e+00 2.017834984750366267e+00 2.049516611897966634e+00 2.088314140986602840e+00 2.002924140635681471e+00 2.017862743843817253e+00 2.019832095555606610e+00 1.881384641288629256e+00 1.848144874889983802e+00 1.770660566316035744e+00 1.845765142131526204e+00 1.734813601693637297e+00 1.764093937897299069e+00 1.614130906428776102e+00 1.516073372394066698e+00 1.538523109036074477e+00 1.514969843386246851e+00 1.418677135734646377e+00
4.666154767197255637e+00 3.375476204107792810e+00 6.700030124694597022e-01 nan 6.339893778245482281e-01 2.125726830062717898e+00 1.946606657848480859e+00 nan 1.572454984841976433e+00 4.633085999260744714e+00 2.140518273711879971e+00 1.721269230987455101e+00 2.398246749610579709e+00 1.604819229629393051e+00 2.608492076499058232e+00 2.930478942969228839e+00 3.104875394569902358e+00 2.525098252420463929e+00 6.618185925294982397e+00 3.827821643713048338e+00 2.901717646589264898e+00 2.706693176478407459e+00 3.211451380891212626e+00 2.417236210293816523e+00 2.151699154495747557e+00 2.248770532749635453e+00 2.228429903455068306e+00 2.529492809573784307e+00 3.119750860848726770e+00 1.703137596296913969e+00 3.084814881874242243e+00 2.408910076684270596e+00 4.582709505658362659e+00 1.862197195524290860e+00 2.490409701619448413e+00 2.718230270805697124e+00 2.211204367445765318e+00 2.076873385421869500e+00 2.722644447719239746e+00 2.258232598553846504e+00 2.469918779494416849e+00 2.217690602384120080e+00 2.218984506271149293e+00 2.006749242459019200e+00 2.350272302300204785e+00 2.146345735650358577e+00 2.233356581925804996e+00 2.302294052360604137e+00 2.128406102236310549e+00 2.125363764348492168e+00 2.136779473351691383e+00 2.030372666490060318e+00 1.994489911026042339e+00 1.879784154380366834e+00 2.104204033819470965e+00 2.010860392479594250e+00 1.955247721195009669e+00 2.028959978011741327e+00 1.935252568948118590e+00 1.892326029106231600e+00 1.862106418988283885e+00 1.800294218172709071e+00 1.742628870743683001e+00 1.733784269388158883e+00 1.693293406484541297e+00 1.579736751702105035e+00 1.597028372899209403e+00 1.549507300114620012e+00 1.516368285937333749e+00
4.688133733983560703e+00 2.766237630951332793e+00 nan 1.354914826350949175e+00 1.604446818472372804e+00 nan 4.456196449027322259e+00 2.137048618494103991e+00 3.740576396842079543e+00 2.066378921641119248e+00 nan 2.218245241576314974e+00 2.433491602364367790e+00 nan 3.642458674889843984e+00 2.777510590324208994e+00 1.765977248741442462e+00 2.840810743197043298e+00 2.497499743555074758e+00 nan 1.790657434878827114e+00 1.717259745832084850e+00 1.683617236332723088e+00 nan 3.069599325200973450e+00 2.010635770178956339e+00 3.019304224808149417e+00 2.137313625867380829e+00 2.126048213908614315e+00 2.002893906951329850e+00 2.315049854437589261e+00 2.415413182082560173e+00 1.966278750685439336e+00 2.356440809418544280e+00 2.306613063342610292e+00 2.481698624284040644e+00 2.326040265846026855e+00 2.650871422670090904e+00 2.093769824534443380e+00 2.225948327414528194e+00 2.119101585283940548e+00 2.060220738551701736e+00 2.348960670324294231e+00 2.243684381831060559e+00 2.249997887638038208e+00 2.286807096842601084e+00 2.144252865308564182e+00 2.281306540476292444e+00 2.406692966447417259e+00 2.464628921721930599e+00 2.004558523787282276e+00 2.162124504028434036e+00 1.923579117314676123e+00 1.967763401291956482e+00 2.016089514088944323e+00 2.045343290588604201e+00 1.979384353312910072e+00 2.020965607725974333e+00 2.086715168214955618e+00 1.858017325937106445e+00 1.966829957654339323e+00 1.870127212336174738e+00 1.764395495687456128e+00 1.736457709800079297e+00 1.662067044807724825e+00 1.678505167377916552e+00 1.615458667893178601e+00 1.505525579528773195e+00 1.456943711934625352e+00
4.709639996715985433e+00 nan 7.329109454127735734e-01 4.974556252237603893e+00 1.707252689632698051e+00 1.089274080862075111e+00 8.737813913627482387e-01 9.222027900801162970e-01 2.182430590765986889e+00 1.844731672719310822e+00 2.678943901204133393e+00 1.685100951544964420e+00 1.822639615212164221e+00 4.210762212741096633e+00 1.756669613562462651e+00 2.305814471472294791e+00 2.275074362969227604e+00 2.149914464849277174e+00 nan 3.631591132789993459e+00 nan 2.262918677737186357e+00 3.254357158740078582e+00 3.433442452809578160e+00 2.319985813941331187e+00 1.861133834337298509e+00 6.109829542058276886e+00 1.905675995873376216e+00 1.773421236849927585e+00 1.983669253183351966e+00 1.921548339214160128e+00 3.291380168589854716e+00 2.254787007872972371e+00 2.107290160802733237e+00 2.095446708297685756e+00 2.258610556261257951e+00 3.159584809494893509e+00 2.042293912166413872e+00 2.214222650991464203e+00 2.155961944206465919e+00 2.434695186294869806e+00 1.996862713238660936e+00 2.384194637474638334e+00 2.268945752657277382e+00 2.213226477515860324e+00 2.506032812851384239e+00 2.375653607167475645e+00 2.248166302668149985e+00 2.100699818508691141e+00 2.479591522395681036e+00 2.181522017808352309e+00 2.120753955518428935e+00 2.341804125208085452e+00 2.130543131613892527e+00 2.173423733900704313e+00 2.178621033507674554e+00 2.019153058708901494e+00 1.946458737324576971e+00 1.947166593231501652e+00 1.980342708582746081e+00 2.025462230498815241e+00 1.930150639044190042e+00 1.932562281360806322e+00 1.723085280948580822e+00 1.720399943284234512e+00 1.745880832224201207e+00 1.665723299519359157e+00 1.630243581843573430e+00 1.525486188651044461e+00
4.730693461028964819e+00 2.905892173356461883e-01 nan nan nan 2.091407810073456108e+00 2.469723723439855689e+00 2.987482214028826633e+00 1.981811833462872485e+00 1.852576453769936515e+00 2.395225902222482883e+00 nan 2.190303436712571994e+00 2.089200990515597489e+00 2.129164328483351909e+00 1.695055766292687283e+00 2.316490777354130781e+00 3.286029773977480861e+00 3.222025920544023592e+00 1.599834878924150106e+00 2.813892043891442096e+00 3.292614738150190234e+00 2.328904579607098846e+00 2.367251377003900092e+00 2.639296796213493224e+00 2.099935898916693855e+00 4.367148740609361646e+00 3.803701338534914100e+00 6.672313870006959746e+00 4.433896849344492352e+00 2.023679448292838856e+00 2.321896535313504817e+00 2.874709816555735209e+00 4.572016073633165867e+00 2.396362227331782169e+00 2.875813550256418161e+00 2.123702616973532464e+00 2.120505444075372115e+00 2.261661347305874425e+00 1.956283309344361010e+00 2.387701439425325756e+00 2.459425406298743955e+00 2.230738709016183208e+00 2.447863322309257850e+00 2.191807325069670132e+00 2.292154888742198526e+00 2.501577195277597365e+00 2.492641979424529364e+00 2.086759898364911603e+00 2.424399236532612800e+00 2.336161667776807338e+00 2.230338480169656190e+00 2.175894240234911958e+00 2.241611694509466624e+00 2.261295515500056919e+00 2.221388708540427803e+00 2.146398568515901051e+00 2.128264061133126273e+00 2.005520853502638978e+00 2.056421588406176948e+00 1.958421067739078092e+00 1.801331438682320707e+00 2.025096972104821536e+00 1.907295869350973394e+00 1.861766565125258177e+00 1.684098099597560072e+00 1.696930208628896208e+00 1.621591116760203066e+00 1.574241993008522966e+00
4.751312801097247629e+00 nan 1.171779911876878577e+00 nan nan 2.390626817777549373e+00 1.035032184605487071e+00 nan 1.939375006586594452e+00 nan nan 2.668086058644163483e+00 2.495849539042745757e+00 5.097057305062863364e+00 2.946328960847711453e+00 nan 5.224013447674296984e+00 2.344245031006703783e+00 2.343298329460052454e+00 2.153120902288790717e+00 2.763144001717609655e+00 3.097931119469683914e+00 2.861086952487731150e+00 3.414345467637198261e+00 nan 2.138931781145267941e+00 2.359092401253013005e+00 2.751132687521026909e+00 1.952934377830663815e+00 2.994801620613598114e+00 3.633266644041392990e+00 3.182244985158687367e+00 2.108862378994464049e+00 2.561833487733493619e+00 2.329171512253896292e+00 2.145228005809928007e+00 2.282170447440406758e+00 2.345643624535006300e+00 2.573688045775476940e+00 2.356887372433385419e+00 2.499293773835938204e+00 2.538794191494426311e+00 2.463421298361363920e+00 2.919351728564747894e+00 2.320404430285665676e+00 2.569767032621488312e+00 1.849126921962900516e+00 2.383946327334486082e+00 2.278680534881950326e+00 2.242743833078812088e+00 2.366763767869922486e+00 2.288798280000828189e+00 2.231719994020346931e+00 2.262578707144145440e+00 2.165411108743552138e+00 2.154422038101459158e+00 2.117512968218964620e+00 2.138247308336028496e+00 2.130297532638404157e+00 2.095748374069922093e+00 2.131677024972102430e+00 1.937278658616566895e+00 1.978519807928623031e+00 1.931055397491236780e+00 1.855068270752079806e+00 1.896465828634231965e+00 1.700695583501605102e+00 1.692732599833159046e+00 1.552029558244575336e+00
4.771515559165688813e+00 1.483180294174480496e+00 -9.214829484780693303e-01 9.833542643999763078e-01 8.120114276144340115e-01 8.632981274689386364e-01 1.166173961560269978e+00 2.577464245449879954e+00 nan nan 1.893406123424883125e+00 2.570322119237626879e+00 2.154134423092006312e+00 nan 2.180289194158423705e+00 nan 2.231898623576983542e+00 1.668488573449513179e+00 2.004378518176284985e+00 1.894254506795627568e+00 1.743997679166740644e+00 2.169917195628161544e+00 2.095181540478303184e+00 2.266707061400495160e+00 2.547462498352514260e+00 5.321629549967177297e+00 2.840348953359101092e+00 3.364514831903661740e+00 2.355452984101339631e+00 2.222360104189691210e+00 1.997936696998941164e+00 nan 2.258900531708645243e+00 2.644663529196202401e+00 3.270473072455317709e+00 2.647009481450015578e+00 2.156191992268168711e+00 2.738586852395667570e+00 2.439460420974401966e+00 2.430391689644162412e+00 2.679664170278205138e+00 2.668634167725204787e+00 2.827389955092230345e+00 3.280637703896305268e+00 2.213879357250696067e+00 2.357532946449797162e+00 2.468893005701685350e+00 2.111656048240026173e+00 2.346453357647404925e+00 2.146990918478763000e+00 2.370165358820031098e+00 2.425863465049676204e+00 2.266491406520357632e+00 2.384723678841643046e+00 2.333283208411928378e+00 2.169316287452845771e+00 2.288991956881225587e+00 2.386179749728980060e+00 2.131401168733394691e+00 2.135934430914938176e+00 2.082810704129842705e+00 2.046594445627801129e+00 1.900279976988258124e+00 1.957996586245980275e+00 1.889012580502524408e+00 1.766983403058028923e+00 1.708642082064022238e+00 1.714478243404512714e+00 1.656021018071756057e+00
4.791318235222555622e+00 nan 6.854792023695351899e-01 3.093983668756749239e+00 nan 2.107311822133260737e+00 2.466698417360792650e+00 1.404536666091618535e+00 1.766813572641541707e+00 3.399144283225039587e+00 nan 4.618850457418152367e+00 nan 1.883983565484063760e+00 2.461479251793426304e+00 4.635156613583953700e+00 1.477332956120055441e+00 nan 2.193899364639523952e+00 4.307550718850954752e+00 1.899539671297734378e+00 nan 3.236449960061079434e+00 2.767681045574058363e+00 2.647433657809020957e+00 2.541499694628172712e+00 2.469358812290815663e+00 5.070308468681401948e+00 nan 2.713159428345066182e+00 2.858267453762797228e+00 2.983089392301663700e+00 2.384028330294824194e+00 2.374935365153291400e+00 2.434559355610753428e+00 2.417150784947028175e+00 4.923002603515716835e+00 3.331359128771725686e+00 2.394334245128580285e+00 2.241631364527330472e+00 2.341372207993432930e+00 2.741674285170454084e+00 2.308558568394068811e+00 2.473956235473780740e+00 2.642065470980658581e+00 2.808417380632282523e+00 1.862602203732566020e+00 2.142665338814071951e+00 2.647234442553284328e+00 2.168955875494171792e+00 2.315796682946441365e+00 2.253320866440222670e+00 2.433343333868673408e+00 2.161737183134016416e+00 2.163215657579956375e+00 2.220123297586348965e+00 2.215147725053716599e+00 2.192347775124674492e+00 2.398726538690463705e+00 2.108048568971181869e+00 2.157224566634894813e+00 2.038362382112351767e+00 1.864618846176153921e+00 1.962050593511799779e+00 1.829870241584510060e+00 1.800219655766128080e+00 1.812505065216801992e+00 1.812896652581463153e+00 1.688050811313834609e+00
4.810736367964931759e+00 5.284286452602260375e-01 nan 9.992744562862532209e-01 nan 2.625600198422915810e+00 1.835632311062850963e+00 2.231871637435357769e+00 3.229568702555372983e+00 1.897102014098212885e+00 2.935924870751357219e+00 nan 1.343569366334505411e+00 2.258692418370710886e+00 2.220298360537623417e+00 2.505285668984306380e+00 2.600546930896429298e+00 2.851221369639367342e+00 1.745031999709882431e+00 1.832647082699086605e+00 4.186775269674224198e+00 2.578781318192330918e+00 3.559634610332662596e+00 2.518146657225349916e+00 2.561838925127214228e+00 2.719477576731755608e+00 2.136117014897735977e+00 2.191887585617717793e+00 2.837120586043496040e+00 3.155583209010421886e+00 3.195376582220311068e+00 2.705037661222052581e+00 2.864076959658889976e+00 2.638992032703648682e+00 2.328684446824047516e+00 2.246383152781981085e+00 2.711875565595964321e+00 1.954544352479230973e+00 2.650571210581019965e+00 2.980915870108093557e+00 2.585249123406361260e+00 3.013811739419774316e+00 2.224747126689766485e+00 2.119793873952301677e+00 1.972366709640474891e+00 2.575028151745687666e+00 2.333136174447819400e+00 2.320072399715149114e+00 2.570212743035456437e+00 2.450462582315006799e+00 2.227027371567629199e+00 2.093959745177345066e+00 2.406186705973115014e+00 2.321815707010312924e+00 2.347077301192306287e+00 2.157221126299013303e+00 2.365488230433117511e+00 2.088301905099380740e+00 2.276155994543898498e+00 2.162018180761787978e+00 2.060792967045908863e+00 2.092082882452077630e+00 1.964068041649900342e+00 1.969335536035515366e+00 1.890607365690174291e+00 1.842696929966731734e+00 1.760370668952652373e+00 1.811388569726294584e+00 1.703606713383251980e+00
4.829784608051642003e+00 8.248612135763432052e-02 nan 1.734038429311632878e+00 1.677054579169378279e+00 nan nan 3.132320938292072032e+00 3.907414989174546438e+00 1.915734960914979634e+00 nan nan nan 2.405421817818527153e+00 1.942860177098267860e+00 2.899216927676336208e+00 nan nan 4.671846888348306415e+00 nan 2.764790566810842343e+00 1.119102111284595802e+00 2.386830036780561048e+00 2.127183316138355096e+00 2.520399480451016139e+00 2.612153038894156509e+00 2.446385920973996875e+00 nan 2.741320980303586285e+00 2.704445380048071446e+00 1.874473644385413307e+00 4.835562288564409172e+00 2.047533230016162165e+00 2.550816356732252377e+00 3.324195857388694275e+00 2.666331650407915088e+00 3.705253831297047551e+00 2.774475841031426526e+00 3.044498601963834705e+00 2.759373141789495332e+00 2.347541677810409233e+00 2.626408485210193877e+00 3.145397805953886294e+00 1.986538475917510871e+00 2.204677477731668223e+00 2.269250932869207649e+00 2.413528878899338537e+00 2.609981024884360234e+00 2.380814640273060778e+00 2.190680103302329762e+00 2.691584133108420041e+00 2.405435982429389608e+00 2.712506034120951259e+00 2.264978030199652714e+00 2.585183602979800543e+00 2.436108522813600796e+00 2.183655014925616644e+00 2.197399963877793905e+00 2.054347355603248104e+00 2.402440797502435554e+00 2.165492358491999614e+00 2.239416481014875338e+00 2.080809098274549296e+00 1.929986741618769708e+00 1.925686056037352989e+00 1.902216044759649227e+00 1.883799368022387233e+00 1.807822058147533495e+00 1.756572498280038808e+00
4.848476784508846116e+00 -7.292324587356850962e-01 nan nan 1.252776721347101496e+00 1.673658012558402852e+00 1.298445341372789663e+00 nan nan 3.571444493182103219e+00 nan nan 2.339592426533977143e+00 2.544498840143487151e+00 2.111213548588328326e+00 5.721120377881177888e+00 3.727001539872305980e+00 nan 1.891140057840159372e+00 3.849810967377676363e+00 1.875595046103001540e+00 nan 2.194211796791011970e+00 nan 1.826248268909883787e+00 2.190042370815379336e+00 2.839052693132817939e+00 2.497082353634720864e+00 nan 2.439006876747786379e+00 2.647473673240847258e+00 2.602064123729431522e+00 2.224332201102305451e+00 2.349355212637502355e+00 2.102017080903312074e+00 2.773640231126476063e+00 2.720968245297499699e+00 3.332216952333568294e+00 2.605273643634903102e+00 2.311758637105149283e+00 2.660837979291581057e+00 2.451643563207165588e+00 2.781345441979855782e+00 2.158286728801874332e+00 2.567836997349203454e+00 2.718217618299232807e+00 2.557080666815820358e+00 2.609917813487331539e+00 2.700850603950038842e+00 2.766227312698039231e+00 2.219583919800431016e+00 2.576911690496273444e+00 2.191296055970533896e+00 2.435798149516626321e+00 2.277619006660719148e+00 2.452371171478746170e+00 2.208618615229120064e+00 2.103933299829351622e+00 2.180327807599833356e+00 2.173722079014608344e+00 2.032212793540587370e+00 2.057163034814265323e+00 2.073969733582743835e+00 2.064020941972563250e+00 1.927669491298409588e+00 1.901318404302244192e+00 1.924899458134552654e+00 1.897388585478417600e+00 1.766654007075966204e+00
4.866824834680470779e+00 nan 1.286316928064649145e+00 1.119089869144850979e+00 5.500183649423263654e-01 nan nan nan 1.511322056110334433e+00 2.326906484479916770e+00 2.882243216015905496e+00 2.375914561811495851e+00 nan 2.373322064163672085e+00 2.025161720847625801e+00 1.632920067655573515e+00 nan 2.224716200356350981e+00 nan 1.989126087801994736e+00 2.166544209457154313e+00 nan nan 2.613543989642309384e+00 nan 2.360116218267071186e+00 2.642551681028343591e+00 3.445122781852829164e+00 2.504279715273376006e+00 2.431270511940610835e+00 2.417267844792155618e+00 nan 4.435888465176111239e+00 2.375966360056446014e+00 2.947345933822924202e+00 2.843988389228730540e+00 3.638240171239091492e+00 2.533600524858037772e+00 2.440250625962409270e+00 2.666971959318955143e+00 3.144226846997734803e+00 3.066431972623620883e+00 2.794071421475057715e+00 2.559752186159477194e+00 3.313791553950603763e+00 2.815868731490712484e+00 2.460040962811514742e+00 2.180787559764009398e+00 2.426834571231099247e+00 2.751282246707654977e+00 2.353910375482025863e+00 2.391313659183711415e+00 2.432861389898046234e+00 2.254453178255941825e+00 2.251246762870631191e+00 2.378725265612909645e+00 2.610871430979804675e+00 2.254609191354213671e+00 2.298376653347256493e+00 2.215597695291361635e+00 2.146020334108619032e+00 2.209840478573552147e+00 2.095566471076797832e+00 2.099429672748606368e+00 2.058636100257755785e+00 2.058469203185903318e+00 2.026155924759767579e+00 1.798155239519802384e+00 1.807932531142724120e+00
