logk z350 z349 z328 z308 z290 z273 z244 z210 z200 z182 z174 z160 z141 z121 z104 z100 z079 z070 z060 z040 z035 z020 z000
1.5705100626701778 0.12661615613510058 0.1278497122309242 0.1496683440242619 0.16070815942751093 0.17300936401305617 0.18900430899232967 0.2080964902649884 0.22884260706085452 0.2260998275063283 0.23083139257895552 0.231974694756393 0.23247818427635958 0.2250574980755824 0.227843865012294 0.21386442288865748 0.20433845235301362 0.1830809216331118 0.16368065795161602 0.15403304918618504 0.11980479845821991 0.10693234212152286 0.08242186726632034 0.024068800428023323
1.5818169725038784 0.1289673980660614 0.13022637948099505 0.1524986449860036 0.16368757965455116 0.17611310597765145 0.19257463521776355 0.21233033836423326 0.23376453428905408 0.23103461868504083 0.23604903042993589 0.23749789710433875 0.2381481773736595 0.23144049645457415 0.23523618657641188 0.22117593528535 0.21146426007246835 0.19060381024375425 0.1713449426735877 0.16125646135619584 0.1281481133801627 0.11500346154334934 0.09066249375950984 0.03021208276752261
1.5931238823375793 0.13133396931984107 0.1326186770028772 0.15534989717900075 0.16668823141950212 0.1792361760172699 0.1961718086428968 0.2166024478370478 0.2387328122280713 0.23601679908872897 0.24131284381838025 0.24307517403804943 0.2438763319253631 0.23789882107436844 0.24272492096561185 0.22857666087557327 0.2186748910705981 0.1982282010337811 0.17911916967998776 0.16857574570563572 0.13664061154980656 0.12320175336153978 0.09906329331386687 0.036453329168243113
1.60443079217128 0.1337158698964395 0.13502660479657044 0.15822210060325323 0.1697101147223638 0.1823785741319114 0.19979582926772924 0.22091281868343182 0.24374744087790587 0.24104636871739255 0.2466228327442885 0.24870652555752495 0.24966264793147014 0.24443247193496503 0.2503100681798936 0.23606659965932697 0.2259703453474026 0.20595409400319212 0.18700333897081578 0.17599090223450448 0.14528229296715117 0.13152721757609384 0.10762426592939107 0.0427925396301846
1.6157377020049806 0.1361130997958567 0.1374501628620749 0.16111525525876108 0.17275322956313616 0.18554030032157592 0.203446697092261 0.22526145090338537 0.2488084202385579 0.24612332757103159 0.2519789972076607 0.2543919516627653 0.25550712539198067 0.251041449036364 0.25799162821925736 0.24364575163661126 0.233350622902882 0.21378148915198747 0.19499745054607193 0.18350193094280218 0.1540731576321967 0.1399798541870117 0.11634541160608262 0.04922971415334719
1.6270446118386814 0.13852565901809272 0.13988935119939058 0.1640293611455243 0.17581757594181927 0.18872135458626357 0.20712441211649205 0.22964834449690857 0.25391575031002744 0.2512476756496462 0.2573813372084969 0.26013145235377055 0.2614097643068948 0.25772575237856543 0.2657696010837031 0.25131411680742627 0.2408157237370364 0.22171038648016722 0.20310150440575636 0.19110883183052899 0.1630132055449433 0.14855966319429353 0.12522673034394172 0.05576485273773102
1.638351521672382 0.14095354756314749 0.14234416980851738 0.1669644182635429 0.17890315385841302 0.19192173692597425 0.2108289743404223 0.23407349946400124 0.2590694310923144 0.25641941295323617 0.2628298527467968 0.26592502763054054 0.2673705646762123 0.2644853819615691 0.2736439867732307 0.2590716951717717 0.2483656478498655 0.22974078598773112 0.21131550054986878 0.19881160489768465 0.17210243670539063 0.157266644597939 0.13426822214296794 0.06239795538333581
1.649658431506083 0.1433967654310211 0.14481461868945547 0.1699204266128169 0.18200996331291758 0.1951414473407081 0.21456038376405195 0.2385369158046636 0.2642694625854189 0.26163853948180177 0.2683245438225609 0.2717726774930756 0.2733895264999334 0.2713203377853754 0.2816147852878404 0.2669184867296479 0.25600039524136975 0.23787268767467945 0.21963943897840954 0.2066102501442694 0.18134085111353904 0.16610079839794836 0.1434698870031617 0.0691290220901618
1.6609653413397836 0.14585531262171347 0.14730069784220473 0.17289738619334627 0.18513800430533278 0.19838048583046503 0.21831864038738089 0.24303859351889545 0.2695158447893409 0.2669050552353428 0.2738654104357888 0.2776744019413754 0.279466649778058 0.278230619849984 0.2896819966275319 0.27485449148105456 0.26371996591154867 0.24610609154101198 0.22807331969137828 0.21450476757028303 0.19072844876938821 0.1750621245943214 0.15283172492452266 0.07595805285820881
1.6722722511734842 0.14832918913522458 0.14980240726676514 0.17589529700513096 0.18828727683565866 0.20163885239524493 0.22210374421040896 0.24757853260669682 0.2748085777040802 0.2722189602138592 0.27945245258648055 0.28363020097544 0.285601934510586 0.2852162281553948 0.29784562079230537 0.2828797094259917 0.27152435986040246 0.2544409975867288 0.23661714268877515 0.22249515717572557 0.20026522967293825 0.18415062318705822 0.16235373590705096 0.08288504768747693
1.683579161007185 0.15081839497155453 0.15231974696313677 0.17891415904817107 0.19145778090389534 0.20491654703504797 0.22591569523313648 0.2521567330680679 0.28014766132963703 0.2775802544173513 0.2850856702746364 0.2896400745952696 0.29179538069751765 0.29227716270160836 0.3061056577821609 0.2909941405644597 0.2794135770879313 0.26287740581182995 0.24527090797060036 0.23058141896059722 0.20995119382418942 0.19336629417615897 0.1720359199507468 0.08991000657796626
1.6948860708408857 0.15332293013070322 0.15485271693131958 0.18195397232246657 0.1946495165100427 0.2082135697498741 0.22975449345556323 0.2567731949030084 0.28553309566601137 0.2829889378458188 0.290765063500256 0.2957040228008639 0.2980469883388528 0.29941342348862404 0.31446210759709825 0.2991977848964581 0.2873876175941349 0.27141531621631537 0.25403461553685347 0.23876355292489773 0.21978634122314128 0.20270913756162334 0.18187827705560974 0.09703292952967651
1.7061929806745866 0.1558427946126708 0.1574013171713137 0.18501473682801747 0.1978624836541008 0.21152992053972344 0.2336201388776894 0.26142791811151866 0.29096488071320326 0.28844501049926186 0.2964906322633398 0.30182204559222336 0.3043567574345916 0.30662501051644236 0.32291497023711774 0.3074906424219873 0.2954464813790136 0.2800547288001852 0.26290826538753503 0.24704155906862743 0.22977067186979425 0.21217915334345178 0.1918808072216403 0.10425381654260801
1.7174998905082872 0.1583779884174571 0.1599655476831189 0.1880964525648237 0.2010966823360696 0.2148655994045957 0.23751263149951468 0.26612090269359834 0.29644301647121246 0.29394847237768035 0.3022623765638873 0.30799414296934735 0.3107246879847337 0.31391192378506283 0.331464245702219 0.3158727131410468 0.30359016844256687 0.28879564356343923 0.2718918575226445 0.25541543739178585 0.2399041857641479 0.22177634152164374 0.20204351044883795 0.11157266761676052
1.7288068003419879 0.16092851154506221 0.16254540846673532 0.19119911953288532 0.20435211255594907 0.21822060634449103 0.24143197132103927 0.2708521486492476 0.3019675029400392 0.29949932348107433 0.3080802964018988 0.3142203149322364 0.3171507799892794 0.32127416329448577 0.3401099339924022 0.324343997053637 0.3118186787847952 0.29763806050607755 0.2809853919421821 0.2638851878943733 0.25018688290620256 0.2315007020961995 0.21236638673720298 0.11898948275213411
1.7401137101756887 0.1634943639954861 0.16514089952216296 0.19432273773220232 0.2076287743137393 0.22159494135940955 0.24537815834226323 0.2756216559784665 0.30753834011968345 0.30509756380944386 0.3139443917773743 0.32050056148089023 0.32363503344822864 0.3287117290447112 0.3488520351076675 0.3329044941597579 0.32013201240569844 0.3065819796281003 0.290188868646148 0.27245081057638987 0.26061876329595823 0.24135223506711928 0.22284943608673558 0.12650426194872896
1.7514206200093894 0.1660755457687288 0.16775202084940177 0.1974673071627747 0.21092666760944023 0.2249886044493511 0.24935119256318647 0.28042942468125487 0.3131555280101452 0.31074319336278877 0.3198546626903137 0.32683488261530896 0.33017744836158136 0.33622462103573897 0.3576905490480146 0.34155420445940926 0.3285301693052765 0.3156274009295072 0.299502287634542 0.2811123054378353 0.2711998269334147 0.2513309404344026 0.23349265849743528 0.13411700520654476
1.7627275298430902 0.16867205686479025 0.17037877244845173 0.2006328278246024 0.21424579244305184 0.2284015956143157 0.25335107398380896 0.28527545475761285 0.3188190666114243 0.3164362121411093 0.325811109140717 0.3332232783354926 0.3367780247293376 0.34381283926756917 0.36662547581344374 0.35029312795259127 0.3370131494835295 0.32477432441029846 0.3089256489073641 0.28986967247870976 0.28193007381857216 0.26143681819805 0.24429605396930257 0.14182771252558177
1.7740344396767909 0.1712838972836704 0.1730211543193129 0.20381929971768548 0.21758614881457414 0.23183391485430335 0.2573778026041306 0.29015974620754037 0.3245289559235208 0.3221766201444051 0.33181373112858414 0.3396657486414409 0.34343676255149724 0.3514763837402016 0.3756568154039547 0.3591212646393037 0.3455809529404573 0.33402275007047394 0.3184589524646143 0.2987229116990131 0.29280950395143035 0.2716698683580609 0.25525962250233697 0.1496363839058398
1.7853413495104915 0.1739110670253694 0.1756791664619853 0.20702672284202395 0.2209477367240072 0.23528556216931415 0.26143137842415165 0.29508229903103744 0.3302851959464349 0.32796441737267656 0.33786252865391525 0.3461622935331542 0.3501536618280605 0.3592152544536365 0.3847845678195476 0.3680386145195468 0.35423357967605995 0.3433726779100337 0.32810219830629267 0.30767202309874536 0.3038381173319895 0.28203009091443565 0.26638336409653873 0.1575430193473189
1.7966482593441924 0.17655356608988734 0.17835280887646898 0.21025509719761792 0.224330556171351 0.2387565375593481 0.2655118014438721 0.3000431132281042 0.3360877866801666 0.3337996038259236 0.34395750171671047 0.3527129130106324 0.3569287225590274 0.367029451407874 0.3940087330602227 0.37704517759332074 0.36297102969033773 0.352824107928978 0.3378553864323994 0.31671700667790686 0.31501591396024975 0.2925174858671744 0.27766727875190805 0.1655476188500192
1.8079551691778932 0.17921139447722395 0.18104208156276375 0.21350442278446716 0.22773460715660554 0.24224684102440502 0.26961907166329174 0.3050421887987405 0.34193672812471565 0.33968217950414614 0.3500986503169695 0.3593176070738755 0.36376194474439777 0.3749189746029138 0.4033293111259797 0.3861409538606251 0.3717933029832903 0.3623770401273065 0.3477185168429341 0.3258578624364972 0.32634289383621085 0.3031320532162769 0.2891113664684447 0.1736501824139406
1.8192620790115939 0.1818845521873793 0.1837469845208697 0.2167746996025717 0.2311598896797707 0.24575647256448505 0.27375318908241053 0.3100795257429462 0.347832020280082 0.3456121444073439 0.35628597445469234 0.3659763757228833 0.3706533283841714 0.38288382403875587 0.4127463020168184 0.3953259433214599 0.38070039955491763 0.3720314745050191 0.3576915895378969 0.3350945903745165 0.3378190569598727 0.313873792961743 0.30071562724614853 0.18185071003908304
1.8305689888452945 0.18457303922035348 0.18646751775078682 0.2200659276519317 0.23460640374084651 0.24928543217958812 0.27791415370122874 0.3151551240607216 0.35377366314626596 0.3515894985355173 0.3625194741298793 0.372689218957656 0.37760287347834876 0.39092399971540037 0.42225970573273913 0.4046001459758253 0.3896923194052198 0.38178741106211606 0.36777460451728783 0.3444271904919646 0.3494444033312355 0.32474270510357284 0.31248006108501963 0.19014920172544655
1.8418758986789951 0.18727685557614643 0.18920368125251522 0.223378106932547 0.23807414933983315 0.25283371986971426 0.2821019655197462 0.32026898375206647 0.35976165672326726 0.3576142418886661 0.3687991493425299 0.3794561367781935 0.3846105800269295 0.3990395016328471 0.43186952227374176 0.4139635618237213 0.3987690625341969 0.3916448497985973 0.37796756178110685 0.35385566278884173 0.36121893295029917 0.3357387896417666 0.3244046679850581 0.19854565747303118
1.853182808512696 0.18999600125475824 0.1919554750260548 0.22671123744441782 0.2415631264767305 0.25640133563486356 0.286316624537963 0.3254211048169811 0.3657960010110863 0.36368637446679064 0.3751250000926448 0.3862771291844961 0.391676448029914 0.4072303297910966 0.44157575163982654 0.42341619086514815 0.4079306289418491 0.40160379071446306 0.3882704613293543 0.36338000726514813 0.3731426458170639 0.34686204657632425 0.33648944794626423 0.20704007728183696
1.8644897183463969 0.19273047625618878 0.19472289907140558 0.23006531918754392 0.24507333515153862 0.259988279475036 0.2905581307558791 0.33061148725546524 0.37187669600972273 0.3698058962698905 0.3814970263802236 0.3931521961765635 0.39880047748730196 0.4154964841901484 0.4513783938309933 0.4329580331001055 0.4171770186281762 0.41166423380971306 0.3986833031620298 0.3730002239208834 0.3852155419315296 0.35811247590724576 0.34873440096863767 0.215632461151864
1.8757966281800975 0.1954802805804381 0.1975059533885675 0.2334403521619254 0.24860477536425726 0.26359455139023136 0.29482648417349444 0.33584013106751887 0.3780037417191764 0.3759728072979659 0.38791522820526614 0.40008133775439564 0.40598266839909325 0.42383796483000236 0.4612774488472418 0.44258908852859324 0.4265082315931779 0.42182617908434716 0.4092060872791333 0.38271631275604745 0.39743762129369603 0.3694900776345308 0.3611395270521782 0.22432280908311183
1.8871035380137982 0.19824541422750622 0.2003046379775406 0.2368363363675622 0.25215744711488675 0.26722015138044986 0.299121684790809 0.341107036253142 0.3841771381394477 0.3821871075510167 0.39437960556777263 0.4070645539179926 0.413223020765288 0.4322547717106589 0.4712729166885722 0.4523093571506116 0.43592426783685456 0.4320896265383655 0.41983881368066495 0.3925282737706405 0.4098088839035632 0.3809948517581796 0.37370482619688605 0.23311112107558077
1.8984104478474988 0.2010258771973931 0.20311895283832498 0.24025327180445447 0.25573135040342687 0.2708650794456914 0.30344373260782287 0.34641220281233476 0.3903968852705364 0.388448797029043 0.400890158467743 0.41410184466735445 0.4205215345858864 0.44074690483211776 0.4813647973549847 0.4621188389661605 0.44542512735920614 0.4424545761717683 0.43058148236662475 0.4024361069646626 0.4223293297611315 0.39262679827819236 0.38643029840276133 0.24199739712927099
1.9097173576811997 0.2038216694900988 0.2059488979709205 0.24369115847260212 0.2593264852298778 0.27452933558595616 0.30779262762453613 0.3517556307450972 0.3966629831124427 0.394757875732045 0.4074468869051775 0.42119321000248133 0.4278782098608885 0.44931436419437915 0.49155309084647925 0.47201753397524027 0.4550108101602327 0.4529210279845556 0.44143409333701294 0.4124398123381138 0.4349989588664009 0.404385917194569 0.39931594366980416 0.2509816372441823
1.9210242675149005 0.20663279110562333 0.2087944733753273 0.2471499963720051 0.2629428515942394 0.27821291980124396 0.3121683698409487 0.35713732005142906 0.4029754316651665 0.40111434366002235 0.41404979088007593 0.42833864992337295 0.43529304659029394 0.45795714979744295 0.5018377971630557 0.4820054421778506 0.46468131623993414 0.46348898197672705 0.45239664659182915 0.4225393898909939 0.4478177712193711 0.41627220850730945 0.41236176199801433 0.26006384142031475
1.9323311773486012 0.20945924204396654 0.21165567905154517 0.25062978550266346 0.2665804494965116 0.28191583209155474 0.31657095925706036 0.3625572707313305 0.4093342309287076 0.4075182008129751 0.420698870392438 0.43553816443002946 0.44276604477410275 0.4666752616413089 0.512218916304714 0.49208256357399116 0.47443664559831034 0.4741584381482827 0.4634691421310734 0.43273483962330284 0.460785766820042 0.42828567221641345 0.4255677533873916 0.26924400965766826
1.9436380871823018 0.21230102230512862 0.21453251499957432 0.2541305258645773 0.27023927893669475 0.28563807245688866 0.32100039587287144 0.36801548278480173 0.41573938090306617 0.4139694471909034 0.4273941254422642 0.44279175352245076 0.4502972044123153 0.4754686997259775 0.5226964482714541 0.5022488981636626 0.4842767982353615 0.4849293964992226 0.47465157995474583 0.4430261615350408 0.4739029456684139 0.44042630832188134 0.4389339178379362 0.2785221419562427
1.9549449970160027 0.21515813188910946 0.21742498121941461 0.25765221745774636 0.2739193399147884 0.28937964089724566 0.3254566796883819 0.37351195621184224 0.42219088158824225 0.42046808279380726 0.4341355560295544 0.45009941720063706 0.45788652550493125 0.4843374640514483 0.5332703930632764 0.5125044459468645 0.49420177415108757 0.495801857029547 0.48594396006284657 0.4534133556262079 0.48716930776448686 0.45269411682371313 0.45246025534964845 0.2878982383160385
1.9662519068497033 0.2180305707959091 0.22033307771106614 0.26119486028217087 0.2776206324307929 0.2931405374126257 0.3299398107035915 0.3790466910124525 0.4286887329842359 0.4270141076216866 0.4409231621543085 0.4574611554645881 0.4655340080519508 0.4932815546177216 0.5439407506801804 0.522849206923597 0.5042115733454885 0.5067758197392556 0.4973462824553752 0.4638964218968037 0.5005848531082605 0.4650890977219085 0.46614676592252774 0.2973722987370552
1.9775588166834042 0.22091833902552752 0.22325680447452884 0.2647584543378507 0.2813431564847081 0.29692076200302886 0.33444978891850047 0.3846196871866323 0.435232935091047 0.43360752167454136 0.4477569438165265 0.46487696831430403 0.47323965205337376 0.5023009714247973 0.5547075211221666 0.5332831810938602 0.5143061958185643 0.5178512846283485 0.5088585471323323 0.47447536034682875 0.5141495816997352 0.47761125101646784 0.47999344955657464 0.3069443232192932
1.9888657265171048 0.22382143657796474 0.22619616150980273 0.26834299962478597 0.2850869120765339 0.3007203146684551 0.33898661433310856 0.3902309447343815 0.4418234879086755 0.4402483249523717 0.45463690101620835 0.47234685574978486 0.4810034575092003 0.5113957144726754 0.5655707043892346 0.543806368457654 0.5244856415703151 0.5290282516968257 0.5204807540937172 0.4851501709762826 0.5278634935389108 0.49026057670739087 0.49400030625178865 0.316614311762752
2.0001726363508054 0.2267398634532206 0.22915114881688778 0.2719484961429765 0.2888518992062704 0.3045391954089044 0.343550286947416 0.3958804636557003 0.44846039143712124 0.4469365174551772 0.461563033753354 0.4798708177710303 0.4888254244194301 0.5205657837613558 0.5765303004813845 0.5544187690149781 0.5347499106007405 0.540306720944687 0.5322129033395302 0.4959208537851653 0.5417265886257872 0.5030370747946777 0.5081673360081701 0.3263822643674322
2.011479546184506 0.22967361965129546 0.23212176639578408 0.2755749438924225 0.29263811787391764 0.30837740422437687 0.34814080676142284 0.40156824395058877 0.4551436456763847 0.4536720991829586 0.4685353420279638 0.4874488543780408 0.4967055527840638 0.5298111792908385 0.5875863093986164 0.5651203827658329 0.5450990029098408 0.5516866923719327 0.5440549948697715 0.506787408773477 0.5557388669603643 0.5159407452783282 0.5224945388257187 0.3362481810333331
2.022786456018207 0.23262270517218914 0.2351080142464917 0.2792223428731239 0.29644556807947586 0.31223494111487243 0.352758173775129 0.40729428561904696 0.46187325062646595 0.46045507013571557 0.47555382584003775 0.4950809655708166 0.5046438426031011 0.5391319010611242 0.5987387311409307 0.5759112097102188 0.5555329184976165 0.5631681659785631 0.5560070286844414 0.5177498359412183 0.5699003285426432 0.5289715881583431 0.5369819147044355 0.3462120617604557
2.034093365851908 0.23558712001590137 0.23810989236901026 0.28289069308508064 0.3002742498229445 0.31611180608039086 0.35740238798853424 0.41305858866107437 0.468649206287364 0.46728543031344766 0.4826184851895752 0.5027671513493566 0.5126402938765415 0.5485279490722116 0.6099875657083262 0.5867912498481345 0.5660516573640667 0.5747511417645772 0.5680690047835388 0.5288081352883878 0.5842109733726222 0.5421296034347212 0.5516294636443188 0.356273906548799
2.0454002756856084 0.2385668641824326 0.24112740076334022 0.2865799945282928 0.30412416310432394 0.32000799912093253 0.36207344940163894 0.4188611530766717 0.47547151265908 0.47416317971615557 0.4897293200765768 0.5105074117136619 0.5206949066043856 0.5579993233241017 0.621332813100804 0.5977605031795812 0.5766552195091917 0.5864356197299759 0.5802409231670645 0.5399623068149866 0.5986708014503022 0.5554147911074631 0.5664371856453695 0.3664337153983634
2.056707185519309 0.2415619376717824 0.24416053942948118 0.29029024720276014 0.3079953079236139 0.3239235202364971 0.3667713580144427 0.42470197886583816 0.4823401697416131 0.4810883183438386 0.49688633050104214 0.5183017466637316 0.5288076807866331 0.567546023816794 0.6327744733183637 0.6088189697045582 0.5873436049329916 0.5982215998747589 0.5925227838350183 0.5512123505210142 0.613279812775683 0.5688271511765688 0.5814050807075876 0.376691488309149
2.0680140953530097 0.2445723404839511 0.24720930836743354 0.2940214511084831 0.3118876842808148 0.3278583694270849 0.3714961138269459 0.43058106602857454 0.489255177534964 0.4880608461964973 0.5040895164629716 0.5261501561995664 0.5369786164232841 0.5771680505502889 0.6443125463610053 0.619966649423066 0.5981168136354664 0.6101090821989259 0.6049145867874003 0.5625582664064709 0.6280380073487648 0.5823666836420385 0.596533148830973 0.38704722528115554
2.079321005186711 0.24759807261893868 0.2502737075771969 0.29777360624546145 0.31580129217592645 0.33181254669269594 0.37624771683914854 0.43649841456488053 0.49621653603913235 0.49508076327413175 0.5113388779623651 0.5340526403211663 0.545207713514339 0.5868654035245864 0.6559470322287293 0.6312035423351048 0.6089748456166166 0.6220980667024778 0.617416332024211 0.5740000544713568 0.6429453851695481 0.5960333885038722 0.6118213900155265 0.3975009263143836
2.0906279150204115 0.25063913407674504 0.2533537370587716 0.301546712613695 0.31973613160894876 0.33578605203332995 0.3810261670510504 0.4424540244747559 0.5032242452541181 0.5021480695767413 0.5186344149992224 0.5420091990285307 0.5534949720597973 0.596638082739686 0.6676779309215348 0.6425296484406737 0.6199177008764412 0.6341885533854136 0.6300280195454492 0.5855377147156714 0.6580019462380318 0.6098272657620692 0.6272698042612466 0.40805259140883227
2.101934824854112 0.25369552485737 0.25644939681215745 0.30534077021318395 0.3236922025798817 0.33977888544898704 0.3858314644626514 0.44844789575820093 0.5102783051799212 0.5092627651043267 0.5259761275735436 0.5500198323216603 0.5618403920596589 0.606486088195588 0.6795052424394223 0.6539449677397732 0.6309453794149407 0.6463805422477338 0.6427496493511157 0.5971712471394149 0.6732076905542164 0.6237483154166301 0.6428783915681341 0.41870222056450235
2.1132417346878127 0.256767244960814 0.25956068683735445 0.3091557790439282 0.32766950508872533 0.343791046939667 0.3906636090739517 0.45448002841521534 0.5173787158165418 0.5164248498568871 0.5333640156853285 0.5580845402005543 0.5702439735139238 0.6164094198922923 0.6914289667823916 0.6654495002324032 0.6420578812321149 0.6586740332894381 0.6555812214412102 0.6089006517425875 0.6885626181181016 0.6377965374675549 0.6586471519361888 0.4294498137813933
2.1245486445215134 0.2598542943870765 0.2626876071343627 0.312991739105928 0.33166803913547965 0.34782253650537015 0.3955226008849513 0.46055042244579936 0.5245254771639798 0.5236343238344232 0.5407980793345776 0.5662033226652133 0.5787057164225924 0.6264080778297989 0.7034491039504429 0.6770432459185638 0.6532552063279642 0.6710690265105266 0.6685227358157327 0.6207259285251888 0.7040667289296879 0.6519719319148433 0.6745760853654109 0.4402953710595054
2.1358555543552145 0.262956673136158 0.26583015770318225 0.3168486503991833 0.335687804720145 0.3518733541460966 0.40040843989565034 0.4666590778499533 0.5317185892222358 0.5308911870369352 0.5482783185212908 0.5743761797156377 0.587225620785665 0.6364820620081084 0.7155656539435766 0.6887262047982555 0.6645373547024889 0.6835655219110001 0.6815741924746841 0.6326470774872198 0.7197200229889757 0.6662744987584961 0.6906651918558011 0.4512388923988391
2.147162464188915 0.26607438120805826 0.26898833854381293 0.32072651292369375 0.3397288018427208 0.35594349986184604 0.40532112610604853 0.47280599462767664 0.5389580519913086 0.5381954394644224 0.5558047332454676 0.5826031113518265 0.5958036866031406 0.6466313724272201 0.7277786167617919 0.7004983768714772 0.6759043263556879 0.6961635194908573 0.6947355914180631 0.6446640986286791 0.735522500295964 0.6807042379985121 0.7069144714073579 0.46228037779939324
2.1584693740226157 0.26920741860277725 0.2721621496562546 0.32462532667945954 0.3437910305032072 0.3600329736526183 0.41026065951614593 0.4789911727789692 0.5462438654711991 0.5455470811168847 0.5633773235071085 0.5908841175737799 0.6044399138750196 0.6568560090871338 0.7400879924050889 0.7123597621382296 0.6873561212875617 0.7088630192500989 0.7080069326458702 0.6567769919495676 0.751474160850653 0.695261149634892 0.7233239240200823 0.47341982726116877
2.1697762838563164 0.2723557853203152 0.2753515910405078 0.32854509166648094 0.3478744907016047 0.3641417755184141 0.415227040125943 0.4852146123038319 0.5535760296619073 0.5529461119943233 0.5709960893062135 0.599219198381499 0.6131343026013027 0.6671559719878506 0.7524937808734684 0.7243103605985131 0.6988927394981108 0.7216640211887249 0.7213882161581057 0.6689857574498852 0.7675750046530432 0.7099452336676357 0.7398935496939739 0.4846572407841652
2.181083193690017 0.2755194813606717 0.2785566626965719 0.33248580788475746 0.3519791824379125 0.3682699054592325 0.420220267935439 0.4914763132022637 0.5609545445634326 0.5603925320967367 0.5786610306427821 0.607608353774982 0.6218868527819887 0.6775312611293693 0.7649959821669294 0.7363501722523265 0.7105141809873343 0.7345665253067349 0.7348794419547691 0.6812903951296315 0.783825031703134 0.7247564900967431 0.7566233484290327 0.49599261836838293
2.192390103523718 0.27869850672384716 0.28177736462444747 0.3364474753342896 0.35610510571213133 0.37241736347507437 0.4252403429446344 0.4977762754742655 0.5683794101757758 0.567886341424126 0.586372147516815 0.6160515837542309 0.6306975644170789 0.6879818765116907 0.7775945962854729 0.7484791970996711 0.7222204457552335 0.7475705316041299 0.7484806100358612 0.6936909049888074 0.8002242420009265 0.7396949189222151 0.7735133202252596 0.507425960013822
2.2036970133574187 0.2818928614098414 0.285013696824134 0.340430094015077 0.3602522605242607 0.37658414956593933 0.4302872651535291 0.5041144991198364 0.5758506264989363 0.5754275399764908 0.5941294399283117 0.6245488883192438 0.639566437506572 0.6985078181348143 0.7902896232290979 0.7606974351405459 0.734011533801807 0.7606760400809087 0.7621917204013811 0.7061872870274117 0.8167726355464193 0.7547605201440502 0.7905634650826534 0.518957265720482
2.2150039231911194 0.2851025454186542 0.28826565929563164 0.34443366392711955 0.36442064687430076 0.3807702637318269 0.43536103456212283 0.510490984138977 0.5833681935329138 0.5830161277538306 0.6019329078772718 0.6331002674700217 0.6484934720504687 0.7091090859987401 0.8030810629978047 0.7730048863749511 0.7458874451270552 0.7738830507370716 0.7760127730513288 0.7187795412454449 0.8334702123396127 0.7699532937622489 0.8077737830012142 0.5305865354883628
2.22631083302482 0.288327558750286 0.29153325203894065 0.3484581850704177 0.36861026476225145 0.3849757059727378 0.44046165117041614 0.5169057305316873 0.5909321112777092 0.5906521047561462 0.6097825513636962 0.6417057212065645 0.657478668048769 0.7197856801034686 0.8159689155915937 0.7854015508028871 0.7578481797309784 0.787191563572619 0.7899437679857046 0.731467667642907 0.8503169723805072 0.7852732397768114 0.8251442739809425 0.5423137693174648
2.2376177428585207 0.2915679014047364 0.2948164750540608 0.352503657444971 0.3728211141881128 0.3892004762886717 0.44558911497840825 0.523358738297967 0.5985423797333218 0.5983354709834371 0.6176783703875844 0.650365249528872 0.6665220255014725 0.7305376004489992 0.8289531810104642 0.7978874284243535 0.7698937376135764 0.8006015785875504 0.8039847052045088 0.7442516662197982 0.8673129156691025 0.8007203581877378 0.8426749380218381 0.5541389672077878
2.2489246526922217 0.29482357338200593 0.2981153283409924 0.35657008105078014 0.3770531951518854 0.3934445746796291 0.4507434259861006 0.5298500074378166 0.6061989988997525 0.6060662264357042 0.6256203649489372 0.6590788524369451 0.6756235444085804 0.7413648470353329 0.8420338592544176 0.8104625192393512 0.7820241187748499 0.814113095781867 0.8181355847077417 0.7571315369761189 0.8844580422053995 0.8162946489950286 0.8603657751239019 0.5660621291593325
2.2602315625259224 0.29809457468209405 0.30142981189973495 0.36065745588784454 0.3813065076535682 0.3977080011456092 0.45592458419349147 0.5363795379512356 0.6139019687770001 0.6138443711129462 0.6336085350477534 0.6678465299307826 0.6847832247700913 0.7522674198624684 0.8552109503234525 0.823126823247879 0.794239323214798 0.8277261151555673 0.8323964064954024 0.7701072799118682 0.9017523519893968 0.8319961121986827 0.8782167852871321 0.5780832551720979
2.271538472359623 0.3013809053050008 0.30475992573028865 0.36476578195616394 0.3855810516931618 0.40199075568661247 0.4611325896005818 0.5429473298382238 0.6216512893650652 0.6216699050151635 0.6416428806840335 0.6766682820103849 0.6940010665860055 0.763245318930406 0.8684844542175689 0.8358803404499371 0.8065393509334206 0.8414406367086515 0.8467671705674906 0.7831788950270462 0.9191958450210946 0.8478247477987002 0.8962279685115299 0.5902023452460843
2.2828453821933237 0.30468256525072646 0.3081056698326536 0.36889505925573896 0.3898768272706661 0.40629283830263874 0.4663674422073715 0.5495533830987818 0.6294469606639478 0.6295428281423566 0.6497234018577775 0.685544108675752 0.7032770698563234 0.7742985442391466 0.8818543709367677 0.848723070845526 0.8189242019307182 0.8552566604411205 0.8612478769240074 0.7963463823216532 0.936788521300494 0.8637805557950818 0.914399324797095 0.6024193993812917
2.2941522920270243 0.30799955451927086 0.3114670442068296 0.3730452877865692 0.39419383438608113 0.4106142489936879 0.4716291420138601 0.5561976977329093 0.6372889826736479 0.637463140494525 0.6578500985689852 0.6944740099268838 0.7126112345810445 0.7854270957886889 0.895320700481048 0.8616550144346451 0.8313938762066906 0.8691741863529734 0.8758385255649521 0.8096097417956892 0.9545303808275938 0.879863536187827 0.9327308541438271 0.6147344175777203
