logk z350 z325 z280 z245 z210 z200 z180 z170 z160 z140 z120 z110 z100 z080 z070 z060 z040 z035 z020 z00625 z000
1.4451297500243145 0.014813350879169622 0.014043143456769358 0.011271170448146003 0.0030313334105175637 0.0031326593975465906 -0.0005657437255128001 -0.004159396599495927 -0.0032209712170002437 -0.006893386112484631 -0.00836549541611874 -0.009115389851137268 -0.008479702261105428 -0.0028984949170428906 2.466878410127421e-05 0.0037550948602747014 -0.002205085582680087 0.012324789031464565 0.014191997378653698 0.04035730849886776 0.0387440815897551 0.03824015212206382
1.447726297354588 0.015231499877188526 0.014606148302174955 0.012236721926468316 0.0038944670954634136 0.0038065201943044322 0.00019668489945911337 -0.003724018544820166 -0.0026789263038200224 -0.006735197553121212 -0.007820489732789454 -0.008632818680170368 -0.008170139151293198 -0.0019392554963935545 0.000529970568939792 0.004009087379343878 -0.0016851418404864901 0.012957395447398557 0.014784808090187913 0.04089468228562563 0.03905766700189692 0.03848385648300925
1.4503059176783721 0.016194275599753543 0.015183322553406304 0.012902636727554569 0.004538869450186423 0.004466747525312158 0.0006731909972796413 -0.0026897270500132273 -0.0017963391196301978 -0.006207252695481242 -0.007046575221933179 -0.008534238913118324 -0.007411841174694711 -0.001820689436370302 0.0013788373169130788 0.004206353535304931 -0.0014261128862468877 0.013030427873119725 0.015719194018123835 0.04117462157032737 0.03967497868512059 0.03920608030374398
1.4528686273214706 0.016691309306479125 0.01597734692693578 0.013433024293016118 0.004976174820627019 0.005174570806394152 0.0015944181433410855 -0.0019304690283437561 -0.0008786642012399134 -0.0058809508861822945 -0.006450184358874113 -0.007651175983250594 -0.006665920553216467 -0.0011974569808619769 0.0014403521112488873 0.004781582819975452 -0.0010879976483303098 0.013722029483424852 0.01617765728989567 0.04111005064905309 0.03981370780144784 0.039408101279973226
1.4554179752694911 0.01723497639632311 0.01662463480077811 0.014059660471139327 0.005895750718940661 0.005439899372789506 0.0021314978909601676 -0.0013675629259317465 -0.0001513338044551605 -0.0052000609943179 -0.006050344416799791 -0.00740152525302898 -0.006207968863364469 -0.0003279655456462813 0.0015437223635661364 0.0050508828017821845 -0.0006724180332943516 0.013788928215568336 0.01612967111274737 0.041661268063743956 0.039587700951778916 0.03893963359839978
1.457952585433902 0.01788275808261814 0.017223701666752377 0.014790903080888918 0.006360841567029731 0.006348633302991029 0.002906451371023904 -0.001023623332144845 0.0004518584138184414 -0.004741065304923451 -0.005306736197015948 -0.006620831802769516 -0.00554265824046439 -0.0002698505309792083 0.0022568298742978187 0.005771565817432098 -0.0005360478690040269 0.01395726596118353 0.016508848271524875 0.04228290396691842 0.040462202075192945 0.039892383429833714
1.4604721104169962 0.018522119896390236 0.017920691045420135 0.015619043777547708 0.007388347394977091 0.006746937785018528 0.003640519838088138 -0.0003752874410625851 0.0008029526599969542 -0.00406383656637492 -0.004672219653270494 -0.006045218001546808 -0.0048744798616524344 0.0002621414728847165 0.002429739573593598 0.005826020734222081 -0.00030643238937236544 0.014397723516380542 0.017025006830608397 0.04251604055651006 0.04024438211965842 0.03953331941281184
1.4629772462848156 0.019138601684264973 0.018497572517683955 0.0163781667316093 0.007982182063687027 0.0077621284936048 0.004223528166826083 3.114239551908638e-05 0.0018878755080909172 -0.0037920599927422525 -0.004044394927560685 -0.005550182703000459 -0.004431345717828658 0.0010019699025446954 0.0028618931731639314 0.0064478063245231015 0.0002171738197126534 0.014988782300489705 0.017834306021863307 0.042971751216877074 0.0403187856082111 0.03948802554659826
1.4654674262764091 0.019968359191953715 0.018932298436563445 0.017085746132078486 0.008609384154848512 0.008333267027612347 0.004634651270486706 0.0009054722393673721 0.002095855791192152 -0.0031143013521708444 -0.003530888665420757 -0.004883594310187876 -0.0036695235683242454 0.001406269579244771 0.0034159390032790287 0.0068303573028744465 0.0004926599089400797 0.015455714577233416 0.017702963984590248 0.043311038826297533 0.04029065580961601 0.03934564692456039
1.467943835482446 0.02062894362196169 0.019694171301107895 0.01745891639958153 0.00919120026154707 0.009141034744488156 0.00546350507898223 0.00139420471880121 0.0032110938022955455 -0.002476351634344357 -0.0030280154121999203 -0.004404263942409823 -0.0034860900217071828 0.0019106756521398548 0.0038737435106352227 0.007606496287579344 0.0007216353343168687 0.015551722716340009 0.01778900193412909 0.04361261289322107 0.040283196937607714 0.0392408460530373
1.4704071428508418 0.021106219383424416 0.02018967965993797 0.018401264574820546 0.009822507026482871 0.009858679690451306 0.005859412173426513 0.002227525685507207 0.003909268862510807 -0.001829700988495666 -0.0021693919430738557 -0.0037748099089556482 -0.0022375691511786564 0.002652502073401445 0.004428153843208072 0.00820822025445569 0.001286212479799264 0.015481047778792494 0.018820917883619878 0.04388231522251409 0.04017558413534635 0.039013237647415364
1.4728565539834484 0.021918764073673155 0.020939978626320084 0.019181978469241613 0.01036245628545617 0.010583422030497395 0.007048800549329717 0.0029515421957005197 0.004399480968774334 -0.001562560859653449 -0.0016262609677229 -0.003540480433356877 -0.0017981289604030717 0.0026949247145458856 0.0047505664278949845 0.008559479990989091 0.002167179512637925 0.016203153567739083 0.019059749640243352 0.04510995158607364 0.04054996068211431 0.03911844682285396
1.475291516306159 0.02279365847978682 0.02163526709983935 0.01984399327674305 0.011228518846527227 0.01118244185484475 0.007826215240461877 0.004043054508629764 0.00487743146926228 -0.0008930725088325728 -0.0014298441832458157 -0.002883900872022683 -0.00116109912574516 0.0034541602250767077 0.005413309303403884 0.00871180373361712 0.00206427379830862 0.016436427253438912 0.019052062354944155 0.045214185845609996 0.04085000363509897 0.039479773821606265
1.4777120325504165 0.023102164113488956 0.02209398370804715 0.0202673908713547 0.01181202794131272 0.01181638648840767 0.008432642018340358 0.00442839202920863 0.005612092153971417 -0.00023333071254178324 -0.0007025802360106714 -0.0026394972379851357 -0.0006506797201607384 0.0037363553477643917 0.005598810922884158 0.008958785346596334 0.0022760691301804688 0.016825389723691925 0.01957996011354882 0.045345803026258936 0.04101004597454963 0.03965041062727006
1.4913616938342726 0.025967736012364618 0.02489012740938581 0.023415559306934067 0.01482195433631226 0.015589559772002576 0.011273131419115491 0.008589503610580015 0.009120286680925585 0.0028123152005498364 0.0017556428751675862 2.9029309692251738e-05 0.00028503481702438563 0.005939456921416028 0.006509433897532959 0.009393258798021522 0.002657809135807171 0.01593924874746616 0.020827943042921626 0.045629294159403 0.041586381279306334 0.040325830022068715
1.5026686036679733 0.029025218898883934 0.027834542293287245 0.026684656987313923 0.01798196392786581 0.01896992821379454 0.01456241046782237 0.012066968134385316 0.012327366482341935 0.005537823426020569 0.004493436282434888 0.002478201755230755 0.0028477372103458604 0.008577650955059014 0.008421796798142105 0.011298466463442106 0.0040499730344008165 0.01701930332875407 0.022344176970028683 0.047069921532408514 0.04227982253251467 0.04078683859419764
1.5139755135016741 0.032157965515586695 0.030849044466148653 0.030034261723397855 0.02122337590770751 0.02243969972465812 0.01794080906776952 0.015643320425218696 0.015621596094620658 0.008339143740330283 0.00730999147652995 0.005001238992844895 0.005493302609716628 0.011303550204941244 0.010403086708427087 0.013271121049446988 0.005495269768102216 0.01813447816894481 0.023904365002628873 0.04855135794710476 0.04298760146679756 0.04125395599053859
1.5252824233353748 0.035365975862472795 0.033933633927969914 0.03346437351518573 0.024546190275837237 0.025998874304593186 0.021408327218956805 0.01931856048308002 0.019002975517761624 0.011216276143478863 0.01020530845745266 0.007598141022534562 0.00822173101513658 0.014117154671062608 0.012453303628387823 0.015311222556036102 0.006993699336911315 0.019284773268038343 0.025508507140722145 0.05007360340349169 0.04370971808215495 0.04172718221109158
1.5365893331690756 0.03864924993954234 0.03708831067875116 0.03697499236267769 0.02795040703225513 0.029647451953599878 0.024964964921384364 0.02309268830796943 0.02247150475176497 0.014169220635466427 0.013179387225203136 0.010268907844299874 0.011033022426605832 0.017018464353423225 0.014572447558024396 0.01741877098320952 0.008545261740828172 0.020470188626034714 0.027156603384308566 0.05163665790156935 0.04444617237858688 0.042206517255856606
1.5478962430027763 0.042007787746795214 0.040313074718492256 0.04056611826587359 0.03143602617696104 0.033385432671678046 0.028610722175052054 0.02696570389988678 0.026027183796630556 0.017197977216292862 0.016232227779781262 0.013013539458140717 0.01392717684412427 0.020007479252022977 0.016760518497336726 0.01959376633096716 0.010149956979852721 0.021690724242933872 0.028848653733388054 0.053240521441337674 0.045196964356093314 0.04269196112483364
1.559203152836477 0.045441589284231476 0.043607926047193254 0.0442377512247735 0.03500304770995504 0.03721281645882776 0.03234559897995994 0.03093760725883214 0.029670012652358448 0.02030254588595821 0.01936383012118709 0.01583203586405714 0.016904194267691946 0.023084199366861916 0.01901751644632485 0.021836208599309063 0.011807785053985 0.022946380118735843 0.030584658187960658 0.054885194022796714 0.045962094014674285 0.043183513818022705
1.5705100626701778 0.04895065455185121 0.046972864664854244 0.0479898912393775 0.03865147163123721 0.04112960331504911 0.03616959533610811 0.035008398384805586 0.03339999131894872 0.02348292664446255 0.02257419424942069 0.018724397062049206 0.019964074697308924 0.026248624697940103 0.021343441404988818 0.024146097788235274 0.013518745963225037 0.024237156253440657 0.03236461674802641 0.056570675645946485 0.04674156135432978 0.04368117533542382
1.5818169725038784 0.05253498354965425 0.05040789057147508 0.051822538309685424 0.04238129794080739 0.045135793240341934 0.040082711243496404 0.039178077277806964 0.03721711979640123 0.026739119491805748 0.025863320164481927 0.021690623052116793 0.023106818132975077 0.029500755245257422 0.023738293373328525 0.026523433897745703 0.015282839707572769 0.025563052647048258 0.03418852941358523 0.05829696631078692 0.0475353663750598 0.04418494567703695
1.5931238823375793 0.05619457627764076 0.05391300376705589 0.05573569243569745 0.04619252663866574 0.04923138623470638 0.04408494670212498 0.04344664393783645 0.041121398084716126 0.030071124427987945 0.02923120786637095 0.024730713834260034 0.02633242457469054 0.03284059100881401 0.02620207235134409 0.02896821692784045 0.017100066287028263 0.026924069299558696 0.036056396184637206 0.060064066017318105 0.04834350907686435 0.04469482484286211
1.60443079217128 0.05992943273581058 0.05748820425159655 0.0597293536174134 0.05008515772481212 0.05341638229814231 0.04817630171199368 0.04781409836489385 0.045112826183893256 0.03347894145300899 0.03267785735508759 0.02784466940847879 0.02964089402245517 0.03626813198860971 0.028734778339035393 0.031480446878519405 0.018970425701591444 0.02832020621097192 0.037968217061182245 0.061871974765539954 0.049165989459743396 0.045210812832899294
1.6157377020049806 0.0637395529241638 0.06113349202509714 0.06380352185483337 0.05405919119924658 0.05769078143064979 0.05235677627310259 0.05228044055897928 0.049191404093932696 0.03696257056686896 0.03620326863063195 0.031032489774773145 0.03303222647626905 0.0397833781846446 0.0313364113364025 0.034060123749782636 0.02089391795126236 0.029751463381287965 0.039923992043220405 0.06372069255545251 0.050002807523696985 0.04573290964714852
1.6270446118386814 0.06762493684270048 0.0648488670875577 0.06795819714795742 0.05811462706196921 0.062054583632228905 0.05662637038545177 0.056845670520092796 0.05335713181483452 0.04052201176956794 0.0398074416930041 0.034294174933143136 0.03650642193613224 0.04338632959691876 0.03400697134344545 0.03670724754163017 0.02287054303604104 0.031217840810506842 0.041923721130751705 0.0656102193870558 0.050853963268725086 0.04626111528560977
1.638351521672382 0.07158558449142047 0.06863432943897808 0.07219337949678539 0.06225146531297984 0.06650778890287948 0.060985084049041065 0.061509788248234235 0.05761000934659857 0.044157265061105754 0.04349037654220386 0.03762972488358865 0.04006348040204459 0.04707698622543203 0.03674645836016414 0.03942181825406192 0.0249003009559274 0.03271933849862851 0.04396740432377608 0.06754055526034974 0.05171945669482771 0.04679542974828303
1.649658431506083 0.07562149587032391 0.07248987907935849 0.07650906890131746 0.06646970595227866 0.07105039724260169 0.06543291726387065 0.06627279374340378 0.06195003668922502 0.04786833044148257 0.047252073178231414 0.04103913962610982 0.04370340187400626 0.05085534807018456 0.03955487238655868 0.04220383588707799 0.026983191710921534 0.03425595644565302 0.0460550416222936 0.06951170017533445 0.05259928780200489 0.04733585303516835
1.6609653413397836 0.0797326709794107 0.07641551600869873 0.08090526536155346 0.07076934897986548 0.07568240865139536 0.06996987002994036 0.07113468700560123 0.06637721384271368 0.051655207910698234 0.05109253160108658 0.04452241916070649 0.047426186352017084 0.05472141513117622 0.042432213422628956 0.04505330044067826 0.029119215301023346 0.03582769465158031 0.0481866330263042 0.07152365413200981 0.05349345659025656 0.047882385146265694
1.6722722511734842 0.08391910981868085 0.08041124022699886 0.08538196887749347 0.0751503943957404 0.0804038231292606 0.07459594234725027 0.07609546803482671 0.07089154080706467 0.055517897468752825 0.05501175181076946 0.048079563487378754 0.05123183383607716 0.058675187408407055 0.045378481468375045 0.04797021191486281 0.03130837172623289 0.03743455311641041 0.050362178535807905 0.0735764171303759 0.054401963059582746 0.04843502608157504
1.683579161007185 0.08818081238813447 0.084477051734259 0.08993917944913758 0.0796128421999035 0.08521464067619748 0.07931113421580048 0.0811551368310803 0.07549301758227805 0.05945639911564642 0.059009733807280154 0.05171057260612668 0.05512034432618657 0.06271666490187719 0.048393676523796975 0.05095457030963167 0.033550660986550206 0.039076531840143355 0.05258167815080475 0.07566998917043269 0.055324807209983465 0.048993775841096425
1.6948860708408857 0.09251777868777142 0.08861295053047898 0.09457689707648562 0.08415669239235457 0.0901148612922058 0.08411544563559079 0.0863136933943618 0.08018164416835363 0.06347071285137887 0.06308647759061844 0.05541544651695011 0.05909171782234511 0.0668458476115864 0.05147779858889465 0.05400637562498475 0.03584608308197519 0.040753630822779094 0.05484513187129468 0.07780437025218018 0.056261989041458724 0.049558634424829856
1.7061929806745866 0.09693000871759185 0.09281893661565895 0.09929512175953777 0.08878194497309388 0.0951044849772858 0.0890088766066214 0.09157113772467143 0.08495742056529167 0.06756083867595032 0.06724198316078454 0.05919418521984921 0.063145954324553 0.07106273553753491 0.05463084766366817 0.05712562786092215 0.03819463801250798 0.042465850064317676 0.05715253969727777 0.07997956037561839 0.0572135085540085 0.05012960183277531
1.7174998905082872 0.10141750247759557 0.09709500998979874 0.10409385349829381 0.09348859994212115 0.10018351173143723 0.09399142712889212 0.09692746982200895 0.08982034677309186 0.07172677658936061 0.07147625051777824 0.06304678871482382 0.06728305383281004 0.07536732867972253 0.05785282374811743 0.06031232701744374 0.04059632577814842 0.04421318956475903 0.05950390162875391 0.08219555954074725 0.05817936574763277 0.050706678064932766
1.7288068003419879 0.10598025996778265 0.10144117065289845 0.10897309229275387 0.09827665729943653 0.10535194155466021 0.09906309720240304 0.1023826896863745 0.09477042279175439 0.07596852659160983 0.07578927966159968 0.06697325700187401 0.07150301634711632 0.07975962703814933 0.06114372684224249 0.0635664730945496 0.04305114637889661 0.0459956493241032 0.061899217665723164 0.08445236774756683 0.05915956062233158 0.051289863121302265
1.7401137101756887 0.11061828118815326 0.10585741860495818 0.11393283814291805 0.10314611704504008 0.11060977444695486 0.10422388682715426 0.10793679731776815 0.0998076486212793 0.08028608868269806 0.08018107059224887 0.07097359008099986 0.07580584186747191 0.08423963061281539 0.06450355694604341 0.0668880660922398 0.04555909981475255 0.047813229342350216 0.06433848780818557 0.08674998499607717 0.06015409317810494 0.051879157001883835
1.7514206200093894 0.11533156613870713 0.11034375384597772 0.11897309104878612 0.10809697917893163 0.11595701040832093 0.10947379600314558 0.1135897927161897 0.10493202426166645 0.08467946286262511 0.0846516233097257 0.07504778795220121 0.08019153039387668 0.08880733940372057 0.06793231405952005 0.07027710601051418 0.04812018608571618 0.04966592961950002 0.06682171205614106 0.08908841128627815 0.06116296341495279 0.05247455970667738
1.7627275298430902 0.12012011481944451 0.11490017637595726 0.12409385101035834 0.11312924370111138 0.12139364943875867 0.11481282473037721 0.1193416758816394 0.11014354971291601 0.08914864913139119 0.08920093781403032 0.07919585061547824 0.08466008192633077 0.09346275341086505 0.07142999818267257 0.07373359284937289 0.05073440519178758 0.05155375015555266 0.06934889040958969 0.09146764661816989 0.062186171332875184 0.05307607123568299
1.7740344396767909 0.12498392723036517 0.11952668619489662 0.12929511802763444 0.1182429106115791 0.12691969153826788 0.12024097300884894 0.12519244681411695 0.11544222497502776 0.09369364748899608 0.09382901410516256 0.08341777807083076 0.08921149646483398 0.09820587263424861 0.0749966093155008 0.07725752660881581 0.05340175713296667 0.05347669095050808 0.07192002286853139 0.09388769099175227 0.06322371693187208 0.05368369158890059
1.7853413495104915 0.12992300337146925 0.12422328330279592 0.13457689210061455 0.12343797991033495 0.13253513670684863 0.12575824083856088 0.13114210551362257 0.12082805004800183 0.09831445793543993 0.09853585218312251 0.08771357031825887 0.09384577400938647 0.10303669707387136 0.07863214745800484 0.080848907288843 0.05612224190925348 0.05543475200436633 0.07453510943296619 0.0963485444070254 0.06427560021194352 0.05429742076633026
1.7966482593441924 0.13493734324275677 0.1289899676996552 0.13993917322929877 0.12871445159737896 0.13823998494450102 0.1313646282195131 0.1371906519801563 0.1263010249318383 0.10301108047072277 0.10332145204791025 0.09208322735776263 0.09856291455998828 0.10795522672973339 0.08233661261018473 0.08450773488945451 0.05889585952064807 0.05742793331712741 0.07719415010289415 0.09885020686398924 0.06534182117308948 0.05491725876797194
1.8079551691778932 0.14002694684422767 0.1338267393854744 0.14538196141368698 0.13407232567271105 0.14403423625122497 0.13706013515170554 0.14333808621371802 0.13186114962653708 0.10778351509484453 0.1081858136995257 0.09652674918934201 0.10336291811663934 0.11296146160183462 0.08611000477204044 0.0882340094106503 0.061722609967150385 0.05945623488879131 0.07989714487831523 0.10139267836264378 0.06642237981530996 0.055543205593825654
1.8192620790115939 0.1451918141758819 0.1387335983602534 0.15090525665377913 0.13951160213633115 0.14991789062702035 0.14284476163513804 0.1495844082143076 0.13750842413209807 0.11263176180780511 0.11312893713796875 0.10104413581299683 0.10824578467933951 0.11805540169017492 0.08995232394357185 0.09202773085243024 0.06460249324876037 0.06151965671935798 0.08264409375922936 0.10397595890298897 0.06751727613860495 0.05617526124389138
1.8305689888452945 0.15043194523771952 0.14371054462399238 0.1565090589495753 0.14503228098823934 0.1558909480718873 0.14871850766981082 0.15592961798192528 0.14324284844852142 0.11755582060960466 0.11815082236323952 0.1056353872287273 0.11321151424808897 0.12323704699475448 0.09386357012477907 0.09588889921479452 0.06753550936547809 0.06361819880882748 0.08543499674563662 0.10660004848502491 0.06862651014297448 0.056813425718169164
1.8418758986789951 0.15574734002974056 0.14875757817669122 0.16219336830107547 0.15063436222843563 0.1619534085858258 0.15468137325572373 0.16237371551657093 0.14906442257580702 0.12255569150024313 0.12325146937533803 0.11030050343653333 0.11826010682288765 0.12850639751557316 0.09784374331566209 0.09981751449774301 0.07052165831730353 0.06575186115719978 0.08826985383753698 0.10926494710875151 0.0697500818284185 0.05745769901665894
1.853182808512696 0.16113799855194502 0.15387469901835005 0.16795818470827975 0.1563178458569201 0.16810527216883592 0.16073335839287697 0.1689167008182447 0.15497314651395502 0.1276313744797206 0.12843087817426427 0.11503948443641503 0.12339156240373565 0.13386345325263116 0.10189284351622095 0.10381357670127583 0.07356094010423675 0.06792064376447493 0.09114866503493048 0.11197065477416886 0.07088799119493709 0.058108081139360765
1.8644897183463969 0.1666039208043329 0.15906190714896884 0.17380350817118806 0.16208273187369265 0.17434653882091766 0.16687446308127044 0.1755585738869465 0.16096902026296533 0.13278286954803695 0.13368904876001822 0.11985233022837229 0.12860588099063291 0.13930821420592834 0.10601087072645562 0.10787708582539293 0.0766533547262777 0.0701245466306529 0.09407143033781712 0.11471717148127694 0.0720402382425302 0.05876457208627463
1.8757966281800975 0.17214510678690412 0.16431920256854748 0.1797293386898003 0.16792902027875325 0.18067720854207084 0.17310468732090403 0.18229933472267623 0.16705204382283792 0.13801017670519225 0.13902598113259987 0.12473904081240511 0.13390306258357937 0.14484068037546466 0.11019782494636605 0.11200804187009425 0.07979890218342633 0.07236356975573366 0.09703814974619683 0.11750449723007571 0.07320682297119782 0.05942717185740051
1.8871035380137982 0.1777615564996587 0.16964658527708598 0.18573567626411647 0.17385671107210188 0.1870972813322955 0.17942403111177777 0.1891389833254339 0.17322221719357275 0.14331329595118636 0.14444167529200916 0.12969961618851347 0.13928310718257494 0.1504608517612401 0.11445370617595224 0.1162064448353798 0.08299758247568269 0.0746377131397172 0.10004882326006961 0.12033263202056513 0.07438774538093995 0.06009588045273845
1.8984104478474988 0.18345326994259664 0.1750440552745844 0.1918225208941367 0.17986580425373866 0.19360675719159182 0.1858324944538917 0.19607751969521964 0.17947954037516992 0.14869222728601947 0.14993613123824617 0.13473405635669744 0.14474601478761986 0.1561687283632548 0.11877851441521423 0.12047229472124962 0.08624939560304677 0.07694697678260358 0.10310345087943552 0.12320157585274522 0.07558300547175659 0.06077069787228834
1.9097173576811997 0.18922024711571805 0.1805116125610428 0.19798987257986103 0.18595629982366357 0.2002056361199597 0.19233007734724597 0.2031149438320335 0.1858240133676295 0.15414697070969152 0.15550934897131097 0.13984236131695704 0.15029178539871407 0.16196431018150872 0.12317224966415209 0.12480559152770378 0.08955434156551861 0.07929136068439281 0.10620203260429459 0.12611132872661612 0.0767926032436478 0.061451624116050346
1.9210242675149005 0.19506248801902293 0.1860492571364612 0.2042377313212894 0.1921281977818766 0.2068939181173992 0.19891677979184047 0.2102512557358754 0.1922556361709514 0.15967752622220258 0.16116132849120351 0.14502453106929225 0.15592041901585757 0.16784759721600187 0.12763491192276577 0.12920633525474223 0.09291242036309821 0.08167086484508486 0.1093445684346468 0.1290618906421777 0.07801653869661353 0.062138659184024364
1.9323311773486012 0.200979992652511 0.19165698900083936 0.21056609711842164 0.1983814981283776 0.2136716031839101 0.205592601787675 0.21748645540674513 0.19877440878513547 0.1652838938235524 0.1668920697979236 0.15028056561370295 0.16163191563905016 0.17381858946673412 0.13216650119105514 0.13367452590236484 0.09632363199578546 0.08408548926467965 0.11253105837049202 0.13205326159942996 0.07925481183065375 0.06283180307621036
1.9436380871823018 0.20697276101618256 0.19733480815417742 0.2169749699712579 0.20471620086316675 0.22053869131949255 0.21235754333474977 0.2248205428446429 0.20538033121018187 0.1709660735137412 0.17270157289147145 0.15561046495018926 0.16742627526829199 0.17987728693370553 0.1367670174690203 0.13821016347057172 0.09978797646358047 0.08653523394317728 0.11576150241183038 0.13508544159837288 0.08050742264576846 0.06353105579260843
1.9549449970160027 0.21304079311003757 0.20308271459647553 0.2234643498797983 0.21113230598624408 0.22749518252414672 0.2192116044330649 0.23225351804956884 0.2120734034460907 0.17672406529276902 0.17858983777184712 0.16101422907875124 0.17330349790358318 0.1860236896169163 0.1414364607566614 0.14281324795936295 0.10330545376648324 0.08902009888057777 0.1190359005586619 0.13815843063900662 0.08177437114195782 0.06423641733321853
1.9662519068497033 0.21918408893407584 0.20890070832773344 0.23003423684404256 0.21762981349760932 0.23454107679787226 0.22615478508262002 0.2397853810215226 0.2188536254928617 0.1825578691606356 0.18455686443905034 0.16649185799938868 0.17926358354492353 0.1922577975163661 0.14617483105397813 0.14748377936873833 0.10687606390449367 0.09154008407688102 0.12235425281098646 0.14127222872133094 0.08305565731922157 0.06494788769804062
1.9775588166834042 0.22540264848829766 0.21478878934795137 0.236684630863991 0.2242087233972628 0.2416763741406695 0.23318708528341547 0.24741613176050448 0.2257209973504951 0.18846748511734127 0.19060265289308137 0.1720433517121018 0.18530653219231316 0.1985796106320552 0.15098212836097077 0.15222175769869808 0.11049980687761189 0.09409518953208712 0.1257165591688042 0.14442683584534607 0.08435128117755994 0.0656654668870748
1.9888657265171048 0.2316964717727027 0.22074695765712907 0.24341553193964327 0.23086903568520428 0.24890107455253813 0.240308505035451 0.2551457702665143 0.23267551901899072 0.1944529131628857 0.19672720313394002 0.17766871021689043 0.19143234384575195 0.20498912896398336 0.15585835267763912 0.157027182949242 0.11417668268583776 0.09668541524619598 0.12912281963211497 0.14762225201105178 0.08566124271697276 0.06638915490032093
2.0001726363508054 0.23806555878729116 0.22677521325526673 0.25022694007099955 0.23761075036143386 0.2562151780334784 0.24751904433872682 0.2629742965395521 0.2397171904983487 0.2005141532972691 0.20293051516162638 0.18336793351375466 0.19764101850524 0.21148635251215073 0.16080350400398327 0.16190005512037023 0.11790669132917139 0.09931076121920768 0.1325730342009189 0.15085847721844828 0.08698554193746012 0.06711895173777917
2.011479546184506 0.24450990953206297 0.23287355614236427 0.2571188552580599 0.2444338674259515 0.2636186845834901 0.25481870319324273 0.270901710579618 0.24684601178856894 0.20665120552049143 0.20921258897614042 0.18914102160269444 0.20393255617077727 0.2180712812765573 0.16581758234000318 0.16684037421208267 0.12168983280761274 0.10197122745112217 0.13606720287521587 0.1541355114675354 0.08832417883902195 0.06785485739944934
2.022786456018207 0.2510295240070185 0.23904198631842205 0.26409127750082456 0.25133838687875754 0.27111159420257375 0.2622074815989993 0.27892801238671217 0.25406198288965176 0.21286406983255296 0.21557342457748246 0.19498797448371008 0.2103069568423641 0.22474391525720336 0.17090058768569916 0.1718481402243796 0.12552610712116197 0.10466681394193961 0.13960532565500616 0.1574533547583134 0.08967715342165847 0.06859687188533165
2.034093365851908 0.25762440221215716 0.24528050378343944 0.27114420679929285 0.25832430871985135 0.27869390689072865 0.26968537955599564 0.287053201960834 0.2613651038015966 0.21915274623345307 0.22201302196565195 0.20090879215680102 0.21676422051999983 0.2315042544540883 0.17605252004107072 0.17692335315726057 0.12941551426981876 0.10739752069165975 0.1431874025402894 0.160812007090782 0.09104446568536942 0.06934499519542596
2.0454002756856084 0.26429454414747916 0.25158910853741673 0.2782776431534652 0.2653916329492333 0.28636562264795506 0.2772523970642322 0.29527727930198383 0.2687553745244038 0.22551723472319218 0.22853138114064908 0.20690347462196756 0.22330434720368486 0.2383522988672124 0.18127337940611804 0.18206601301072584 0.13335805425358327 0.11016334770028267 0.14681343353106574 0.16421146846494128 0.09242611563015485 0.07009922732973227
2.056707185519309 0.27103994981298457 0.25796780058035396 0.2854915865633416 0.2725403595669033 0.294126741474253 0.284908534123709 0.30360024441016176 0.27623279505807324 0.23195753530177018 0.23512850210247402 0.21297202187920972 0.22992733689341907 0.24528804849657576 0.18656316578084114 0.18727611978477535 0.13735372707245552 0.11296429496780845 0.1504834186273352 0.16765173888079127 0.09382210325601485 0.0708595682882506
2.0680140953530097 0.2778606192086734 0.2644165799122511 0.292786037028922 0.2797704885728614 0.30197726336962255 0.29265379073442593 0.3120220972853677 0.28379736540260503 0.23847364796918716 0.24180438485112662 0.21911443392852742 0.23663318958920257 0.2523115033421783 0.1919218791652401 0.19255367347940916 0.1414025327264355 0.115800362494237 0.15419735782909777 0.17113281833833194 0.09523242856294936 0.07162601807098098
2.079321005186711 0.2847565523345458 0.27093544653310836 0.30016099455020656 0.28708201996710786 0.3099171883340639 0.30048816689638336 0.32054283792760185 0.2914490855579994 0.24506557272544316 0.24855902938660712 0.2253307107699209 0.2434219052910355 0.2594226634040202 0.19734951955931498 0.19789867409462736 0.14550447121552335 0.11867155027956848 0.15795525113635356 0.1746547068375634 0.09665709155095839 0.07239857667792339
2.0906279150204115 0.2917277491906014 0.27752440044292537 0.30761645912719504 0.29447495374964217 0.31794651636757654 0.3084116626095808 0.32916246633686386 0.29918795552425587 0.251733309570538 0.2553924357089152 0.23162085240338987 0.25029348399891754 0.2666215286821012 0.2028460869630655 0.2033111216304297 0.14965954253971878 0.12157785832380269 0.16175709854910236 0.17821740437848554 0.09809609222004198 0.07317724410907783
2.101934824854112 0.29877420977684044 0.2841834416417023 0.31515243075988747 0.3019492899204646 0.32606524747016075 0.3164242778740184 0.3378809825131538 0.30701397530137453 0.2584768585044718 0.26230460381805093 0.23798485882893433 0.25724792571284877 0.2739080991764213 0.20841158137649188 0.20879101608681627 0.15386774669902195 0.1245192866269397 0.16560290006734424 0.18182091096109831 0.09954943057020005 0.07396202036444427
